BaseYear,state,incidentType,designatedArea,Freq,FID
2010,TX,Fire,Anderson,2,2113
2010,TX,Fire,Andrews,1,2117
2010,TX,Fire,Archer,2,2168
2010,TX,Fire,Armstrong,1,2172
2010,TX,Fire,Bailey,1,2179
2010,TX,Fire,Bastrop,4,2190
2010,TX,Fire,Baylor,1,2192
2010,TX,Fire,Blanco,1,2207
2010,TX,Fire,Brewster,2,2262
2010,TX,Fire,Briscoe,2,2269
2010,TX,Fire,Brown,2,2296
2010,TX,Fire,Burnet,2,2312
2010,TX,Fire,Callahan,1,2331
2010,TX,Fire,Carson,1,2377
2010,TX,Fire,Cass,3,2382
2010,TX,Fire,Brooks,1,2279
2010,TX,Fire,Castro,1,2386
2010,TX,Fire,Clay,4,2409
2010,TX,Fire,Cochran,1,2413
2010,TX,Fire,Coleman,1,2423
2010,TX,Fire,Concho,1,2458
2010,TX,Fire,Coryell,2,2469
2010,TX,Fire,Cottle,1,2473
2010,TX,Fire,Crane,1,2478
2010,TX,Fire,Crockett,2,2483
2010,TX,Fire,Childress,1,2405
2010,TX,Fire,Crosby,1,2487
2010,TX,Fire,Coke,2,2418
2010,TX,Fire,Culberson,1,2491
2010,TX,Fire,Dawson,1,2512
2010,TX,Fire,Deaf Smith,1,2515
2010,TX,Fire,Dickens,1,2542
2010,TX,Fire,Donley,1,2551
2010,TX,Fire,Duval,1,2556
2010,TX,Fire,Eastland,2,2562
2010,TX,Fire,Erath,1,2597
2010,TX,Fire,Fisher,2,2628
2010,TX,Fire,Foard,2,2002
2010,TX,Fire,Franklin,2,2016
2010,TX,Fire,Frio,1,2028
2010,TX,Fire,Garza,1,2060
2010,TX,Fire,Glasscock,1,2072
2010,TX,Fire,Gonzales,1,2086
2010,TX,Fire,Hall,2,2125
2010,TX,Fire,Hansford,1,2132
2010,TX,Fire,Hardeman,2,2137
2010,TX,Fire,Hardin,2,2142
2010,TX,Fire,Harrison,2,2157
2010,TX,Fire,Hartley,1,2160
2010,TX,Fire,Hockley,1,2208
2010,TX,Fire,Houston,2,2228
2010,TX,Fire,Haskell,1,2163
2010,TX,Fire,Hemphill,1,2171
2010,TX,Fire,Howard,4,2231
2010,TX,Fire,Hutchinson,4,2249
2010,TX,Fire,Irion,1,2255
2010,TX,Fire,Jack,3,2256
2010,TX,Fire,Jasper,2,2271
2010,TX,Fire,Jeff Davis,5,2275
2010,TX,Fire,Jim Hogg,1,2288
2010,TX,Fire,Jones,2,2301
2010,TX,Fire,Kent,2,2335
2010,TX,Fire,Kimble,3,2339
2010,TX,Fire,King,2,2342
2010,TX,Fire,Knox,2,2364
2010,TX,Fire,Lamar,1,2371
2010,TX,Fire,Lamb,1,2376
2010,TX,Fire,Lee,2,2398
2010,TX,Fire,Leon,2,2402
2010,TX,Fire,Live Oak,1,2416
2010,TX,Fire,Lynn,1,2438
2010,TX,Fire,Lampasas,1,2381
2010,TX,Fire,Marion,3,2547
2010,TX,Fire,Martin,1,2564
2010,TX,Fire,Mason,1,2570
2010,TX,Fire,Menard,2,2655
2010,TX,Fire,Midland,4,2657
2010,TX,Fire,Mills,1,2663
2010,TX,Fire,Mitchell,2,2666
2010,TX,Fire,Montague,2,2669
2010,TX,Fire,Moore,1,2683
2010,TX,Fire,Motley,2,2692
2010,TX,Fire,Nolan,4,2714
2010,TX,Fire,Oldham,1,2210
2010,TX,Fire,Palo Pinto,5,2220
2010,TX,Fire,Newton,2,2711
2010,TX,Fire,Ochiltree,1,2204
2010,TX,Fire,Morris,2,2688
2010,TX,Fire,Panola,2,2227
2010,TX,Fire,Pecos,2,2239
2010,TX,Fire,Potter,3,2247
2010,TX,Fire,Presidio,2,2261
2010,TX,Fire,Randall,3,2274
2010,TX,Fire,Reagan,1,2280
2010,TX,Fire,Red River,2,2295
2010,TX,Fire,Rusk,2,2367
2010,TX,Fire,Sabine,1,2370
2010,TX,Fire,San Augustine,2,2380
2010,TX,Fire,Roberts,2,2348
2010,TX,Fire,San Saba,1,2435
2010,TX,Fire,Scurry,1,2443
2010,TX,Fire,Shackelford,2,2445
2010,TX,Fire,Sterling,1,2481
2010,TX,Fire,Stonewall,3,2486
2010,TX,Fire,Swisher,1,2495
2010,TX,Fire,Sutton,2,2490
2010,TX,Fire,Terry,1,2522
