BaseYear,state,incidentType,designatedArea,Freq,FID
2020,NC,Hurricane,Eastern Cherokee,1,217
2020,CT,Hurricane,Mashantucket Pequot,2,82
2020,CT,Hurricane,Mohegan,2,88
2020,AL,Hurricane,Poarch Creek,2,104
