state,declarationDate,incidentType,designatedArea,FID
SC,2006-01-20T17:55:00.000Z,Severe Ice Storm,Anderson,2559
SC,2006-01-20T17:55:00.000Z,Severe Ice Storm,Cherokee,2700
SC,2006-01-20T17:55:00.000Z,Severe Ice Storm,Laurens,2794
SC,2006-01-20T17:55:00.000Z,Severe Ice Storm,Greenville,2759
SC,2006-01-20T17:55:00.000Z,Severe Ice Storm,Spartanburg,2851
SC,2006-01-20T17:55:00.000Z,Severe Ice Storm,Pickens,2834
SC,2006-01-20T17:55:00.000Z,Severe Ice Storm,Oconee,2822
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Barry,1767
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Barton,1771
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Benton,1778
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Camden,1803
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Cedar,1007
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Boone,1783
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Callaway,1799
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Cole,1022
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Crawford,1028
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Dade,1030
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Dallas,1032
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Christian,1014
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Dent,1040
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Franklin,1047
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Gasconade,1049
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Greene,1054
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Hickory,1063
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Laclede,1096
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Lawrence,1101
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Jasper,1078
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Lincoln,1106
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Maries,1120
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,McDonald,1113
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Miller,1128
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Osage,1164
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Newton,1152
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Polk,1183
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Phelps,1176
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Pulaski,1185
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,St. Charles,1205
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Montgomery,1142
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,St. Clair,1208
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,St. Louis County,1216
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Stone,1237
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Texas,1245
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Warren,1251
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,St. Louis City,1266
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Webster,1258
MO,2007-01-15T22:25:00.000Z,Severe Ice Storm,Wright,1263
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Bond,652
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Calhoun,4
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Christian,14
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,De Witt,53
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Fayette,79
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,McLean,193
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Macon,194
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Logan,186
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Jersey,142
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Monroe,219
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Madison,199
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Macoupin,196
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,Piatt,238
IL,2007-02-09T17:30:00.000Z,Severe Ice Storm,St. Clair,269
