PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
CA4400625,VISTA ROBLES ASSOCIATION,Region 9,California,Community water system,50,,Santa Cruz,2,22,4
CA5710001,CITY OF DAVIS,Region 9,California,Community water system,67298,DAVIS,,85,37,17
CA5601716,USFS - WHEELER GORGE CAMPGROUND,Region 9,California,Transient non-community system,500,,Ventura,6,13,7
CA5510502,YOSEMITE NPS-GLEN AULIN,Region 9,California,Transient non-community system,150,,Tuolumne,4,1,3
CA3107311,NORTHSTAR SUMMIT DECK & GRILL,Region 9,California,Transient non-community system,2000,,Placer,3,3,1
CA2702296,CAPURRO & SON  WS,Region 9,California,Non-Transient non-community system,65,,Monterey,3,3,5
CA2702607,MCCAHON FLORAL WS,Region 9,California,Non-Transient non-community system,25,,Monterey,1,0,2
CA2000544,MD#01 HIDDEN LAKE ESTATES,Region 9,California,Community water system,150,,Madera,20,28,10
CA1510023,LAKE OF THE WOODS MWC,Region 9,California,Community water system,953,,Kern,23,21,5
CA1910061,LAS FLORES WATER CO.,Region 9,California,Community water system,4500,,Los Angeles,21,4,5
CA1502153,LAKE ISABELLA MOTEL & TRAILER PARK,Region 9,California,Transient non-community system,40,,Kern,2,6,2
CA2110010,NPS PRNS - FIVE BROOKS,Region 9,California,Transient non-community system,200,,Marin,4,2,4
CA4901363,STARLITE WINERY,Region 9,California,Transient non-community system,100,,Sonoma,2,0,1
CA1000591,SUMNER PECK RANCH WINERY & FRUIT STAND,Region 9,California,Transient non-community system,100,,Fresno,1,0,0
CA3200143,BELDEN TOWN & RESORT,Region 9,California,Transient non-community system,105,,Plumas,2,1,3
CA4901198,SONOMA DEVELOPMENTAL CENTER-CAMP VIA,Region 9,California,Transient non-community system,50,,Sonoma,2,2,1
CA3910001,CALIFORNIA WATER SERVICE - STOCKTON,Region 9,California,Community water system,185346,,San Joaquin,268,0,18
CA4900676,SEQUOIA GARDENS MOBILE HOME PARK,Region 9,California,Community water system,300,,Sonoma,5,9,2
CA4010026,NIPOMO COMM SERVICES DIST,Region 9,California,Community water system,10871,,San Luis Obispo,66,4,16
CA4100575,CSP - ANO NUEVO STATE RESERVE,Region 9,California,Transient non-community system,600,,San Mateo,6,2,7
CA4300779,LAKESIDE SD-LAKESIDE SCHOOL,Region 9,California,Non-Transient non-community system,110,,Santa Clara,3,2,2
CA5510021,TUD-PEACEFUL PINES WATER SYSTEM,Region 9,California,Community water system,76,,Tuolumne,5,2,4
CA4700638,OAK VALLEY ACRES P.O.A.,Region 9,California,Community water system,80,,Siskiyou,2,2,3
CA2710850,CORRECTIONAL TRAINING FACILITY - SOLEDAD,Region 9,California,Community water system,6584,,Monterey,16,8,10
CA3901285,VICTOR SERVICE CENTER,Region 9,California,Non-Transient non-community system,50,,San Joaquin,3,1,21
CA4200939,COTTON WOOD WINERY,Region 9,California,Transient non-community system,25,,Santa Barbara,1,5,3
CA1000568,GURDWARA GUR NANAK PRAKASH - FRESNO,Region 9,California,Transient non-community system,150,,Fresno,1,3,0
CA4901307,WASHOE CREEK GOLF COURSE,Region 9,California,Transient non-community system,40,,Sonoma,2,1,1
CA4901361,ANABA WINERY,Region 9,California,Transient non-community system,100,,Sonoma,1,0,1
CA3301137,Valley Auto Water,Region 9,California,Transient non-community system,25,,Riverside,0,0,1
CA2300871,PACIFIC REEFS WATER DISTRICT,Region 9,California,Transient non-community system,25,,Mendocino,3,0,0
CA2800031,SIGNORELLO WINERY,Region 9,California,Transient non-community system,25,,Napa,2,7,3
CA5200535,"LIVE OAK ACRES MWC, INC.",Region 9,California,Community water system,30,,Tehama,1,1,2
CA3705072,SANTA MARGARITA COUNTY PRESERVE,Region 9,California,Transient non-community system,75,,San Diego,1,0,1
CA1510040,Kern County Water Agency,Region 9,California,Community water system,0,,Kern,33,0,6
CA2310004,"WILLITS, CITY OF",Region 9,California,Community water system,8062,WILLITS,,9,3,20
CA5000499,RATTO BROS,Region 9,California,Non-Transient non-community system,100,,Stanislaus,5,11,10
CA4500303,TUCKER OAKS EAST WATER DISTRICT,Region 9,California,Community water system,105,,Shasta,3,28,7
CA1000148,WONDER VALLEY RIVER WAY RANCH,Region 9,California,Non-Transient non-community system,150,,Fresno,9,4,3
CA0800555,GASQUET C.S.D.,Region 9,California,Community water system,775,,Del Norte,2,2,12
CA1510020,"TEHACHAPI, CITY OF",Region 9,California,Community water system,8846,TEHACHAPI,,14,7,10
CA1800801,EAGLE LAKE RV PARK,Region 9,California,Transient non-community system,68,,Lassen,3,6,3
CA1010023,CITY OF ORANGE COVE,Region 9,California,Community water system,9780,ORANGE COVE,,17,11,14
CA1500231,VICTORY MUTUAL WATER COMPANY,Region 9,California,Community water system,740,,Kern,6,10,3
CA1300629,JACKSON HIDE-A-WAY,Region 9,California,Community water system,40,,Imperial,2,8,5
CA0900658,SIERRA TAHOE SKI RESORT,Region 9,California,Transient non-community system,25,,El Dorado,2,2,3
CA1710009,UPPER LAKE COUNTY WATER DISTRICT,Region 9,California,Community water system,989,,Lake,9,4,2
CA3310030,PINE COVE WATER DISTRICT,Region 9,California,Community water system,1000,,Riverside,47,7,6
CA0900204,NUGGET CAMPGROUND,Region 9,California,Transient non-community system,1000,,El Dorado,6,30,3
CA1010057,FRESNO CITY WASTEWATER PLANT,Region 9,California,Non-Transient non-community system,143,FRESNO,,14,3,1
CA1800522,HONEY LAKE CAMPGROUND,Region 9,California,Transient non-community system,30,,Lassen,4,6,2
CA0800661,CALTRANS-COLLIER TUNNEL RS,Region 9,California,Transient non-community system,50,,Del Norte,5,26,5
CA1000194,PACIFIC UNION ELEMENTARY SCHOOL,Region 9,California,Non-Transient non-community system,490,,Fresno,4,2,3
CA4000789,SPANISH LAKES MUTUAL WATER CO,Region 9,California,Community water system,40,,San Luis Obispo,4,0,8
CA1010044,"HURON, CITY OF",Region 9,California,Community water system,7306,HURON,,8,15,7
CA0707592,SUGAR BARGE MARINA,Region 9,California,Transient non-community system,150,,Contra Costa,2,0,7
CA3301877,Block 77 Water Company,Region 9,California,Community water system,50,,Riverside,4,4,8
CA0900112,CANDLELIGHT VILLAGE WATER SYST,Region 9,California,Community water system,35,,El Dorado,4,3,2
CA2900569,DONNER MINE CAMP INC. WATER SYSTEM,Region 9,California,Transient non-community system,100,,Nevada,2,1,9
CA4300571,SULLIVAN MUTUAL WATER,Region 9,California,Community water system,64,,Santa Clara,2,7,4
CA2400066,Planada School,Region 9,California,Non-Transient non-community system,605,,Merced,2,0,0
CA1000156,BSA/CAMP OLJATO,Region 9,California,Transient non-community system,350,,Fresno,6,25,5
CA1900868,RIVERS END TRAILER PARK,Region 9,California,Community water system,25,,Los Angeles,4,26,6
CA2600631,WALKER COMMUNITY HALL AND PARK,Region 9,California,Transient non-community system,25,,Mono,4,5,3
CA2400148,Merced Adventist Church Water Sys.,Region 9,California,Non-Transient non-community system,50,,Merced,2,1,2
CA0510005,"C.C.W.D., WEST POINT",Region 9,California,Community water system,1400,,Calaveras,12,12,10
CA2702575,TREE BONES RESORT WS,Region 9,California,Transient non-community system,25,,Monterey,2,3,4
CA3901463,TULARE FARMS LLLP WATER SYSTEM,Region 9,California,Non-Transient non-community system,39,,San Joaquin,1,1,18
CA3200213,PLUMAS COUNTY GANSNER PARK,Region 9,California,Transient non-community system,30,,Plumas,3,8,2
CA3301276,Thermal Mutual Water Company,Region 9,California,Community water system,100,,Riverside,2,101,6
CA5000346,NINO S PLACE WATER SYSTEM,Region 9,California,Transient non-community system,25,,Stanislaus,2,5,11
CA4200807,WOODSTOCK PROPERTY OWNERS ASSN,Region 9,California,Community water system,350,,Santa Barbara,15,2,5
CA4410002,SLVWD - FELTON WATER SYSTEM,Region 9,California,Community water system,4340,,Santa Cruz,16,7,9
CA4910012,"SONOMA, CITY OF",Region 9,California,Community water system,10807,SONOMA,,36,3,8
CA4700850,CALLAHAN WORK CENTER-KNF,Region 9,California,Transient non-community system,30,,Siskiyou,2,2,4
CA3701407,ANGELS LANDING COUNTRY INN AND RESORT,Region 9,California,Transient non-community system,30,,San Diego,3,7,8
CA2701280,NEPENTHE WS,Region 9,California,Non-Transient non-community system,50,,Monterey,6,30,8
CA4010014,CAMBRIA COMM SERVICES DIST,Region 9,California,Community water system,6200,,San Luis Obispo,30,6,16
CA2000294,FAMILY FOOD CENTER,Region 9,California,Transient non-community system,35,,Madera,11,6,5
CA2100579,NICASIO VALLEY RANCH MUTUAL,Region 9,California,Community water system,51,,Marin,6,3,1
CA1500344,SOUTH KERN MUTUAL WATER COMPANY,Region 9,California,Community water system,32,,Kern,4,3,3
CA3600537,YMCA CAMP TA TA POCHON,Region 9,California,Transient non-community system,170,,San Bernardino,2,28,17
CA1000083,U.S. ARMY CORPS/TRIMMER CAMPGROUND,Region 9,California,Transient non-community system,100,,Fresno,2,6,3
CA1100444,ORLAND ESTATES MOBILE H.P.,Region 9,California,Community water system,150,,Glenn,4,1,5
CA3210011,PLUMAS EUREKA CSD,Region 9,California,Community water system,1785,,Plumas,8,9,10
