PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
IA1509801,CHURCH OF JESUS CHRIST OF LDS (ATLANTIC),Region 7,Iowa,Transient non-community system,197,ATLANTIC,Cass,4,12,3
IA5710001,BERTRAM WATER SUPPLY,Region 7,Iowa,Community water system,75,BERTRAM,Linn,5,0,3
IA9433050,FORT DODGE WATER SUPPLY,Region 7,Iowa,Community water system,25206,FORT DODGE,Webster,23,12,10
IA5715744,CED REL SUPPER CLUB AND MOTEL,Region 7,Iowa,Transient non-community system,103,CEDAR RAPIDS,Linn,7,19,6
IA3900301,LAKE PANORAMA WATER COMPANY,Region 7,Iowa,Community water system,2200,PANORA,Guthrie,14,38,10
IA9704060,ANTHON MUNICIPAL WATER SYSTEM,Region 7,Iowa,Community water system,565,ANTHON,Woodbury,8,5,7
IA3667012,TABOR WATER SUPPLY,Region 7,Iowa,Community water system,1040,TABOR,Fremont,7,1,9
IA8444063,HULL WATER SUPPLY,Region 7,Iowa,Community water system,2185,HULL,Sioux,14,2,6
IA0375838,IRISH SHANTI LLC,Region 7,Iowa,Transient non-community system,25,GUNDER,Clayton,8,27,5
IA2254061,LUANA WATER WORKS,Region 7,Iowa,Community water system,269,LUANA,Clayton,11,3,6
IA5720421,HOWARD H CHERRY SCOUT RESERVATION,Region 7,Iowa,Transient non-community system,155,CEDAR RAPIDS,Linn,10,13,6
IA6115097,EARLHAM MUNICIPAL WATERWORKS,Region 7,Iowa,Community water system,1450,EARLHAM,Madison,18,22,5
IA1145047,LAKESIDE WATER SUPPLY,Region 7,Iowa,Community water system,694,LAKESIDE,Buena Vista,6,2,5
IA4535101,"FEATHERLITE MANUFACTURING, INC.",Region 7,Iowa,Non-Transient non-community system,45,LIME SPRINGS,Howard,5,11,6
IA5307101,FOOD WASTE SOLUTIONS,Region 7,Iowa,Non-Transient non-community system,60,ANAMOSA,Linn,16,33,5
IA7048306,FAIRWAY OAKS,Region 7,Iowa,Community water system,98,MUSCATINE,Muscatine,5,4,5
IA3126315,CENTRAL IA WATER ASSN (VERNON TOWNSHIP),Region 7,Iowa,Community water system,255,DUBUQUE,Dubuque,7,18,4
IA7820502,THE LEARNING JOURNEY,Region 7,Iowa,Non-Transient non-community system,75,COUNCIL BLUFFS,Pottawattamie,5,1,3
IA6673401,HALVORSON PARK,Region 7,Iowa,Transient non-community system,50,SAINT ANSGAR,Mitchell,6,3,8
IA7548072,MERRILL MUNICIPAL WATER SUPPLY,Region 7,Iowa,Community water system,756,MERRILL,Plymouth,9,45,7
IA5758401,PALISADES DOWS OBSERVATORY,Region 7,Iowa,Transient non-community system,50,MOUNT VERNON,Linn,6,2,3
IA5252301,CUMBERLAND RIDGE FIRST ADDITION,Region 7,Iowa,Community water system,55,NORTH LIBERTY,Johnson,5,19,7
IA9909306,SANDY BEACH WELL ASSOCIATION,Region 7,Iowa,Transient non-community system,35,CLARION,Wright,5,0,1
IA6950701,SOUTHWEST REG WATER DISTRICT (RED OAK),Region 7,Iowa,Community water system,2520,RED OAK,Montgomery,15,7,4
IA6525801,GLENWOOD COMMUNITY CHURCH,Region 7,Iowa,Transient non-community system,27,GLENWOOD,Mills,4,0,2
IA1759401,LUCKY RESORT CAMPGROUND,Region 7,Iowa,Transient non-community system,105,PLYMOUTH,Cerro Gordo,4,5,4
IA8215306,TIMBER LAKE ESTATES HOA,Region 7,Iowa,Community water system,83,BLUE GRASS,Scott,5,2,5
IA9000742,WAPELLO RURAL WATER ASSOC.,Region 7,Iowa,Community water system,15601,OTTUMWA,"Jefferson, Keokuk, Wapello, Washington",46,4,7
IA3890097,WELLSBURG WATER SUPPLY,Region 7,Iowa,Community water system,709,WELLSBURG,Grundy,11,24,6
IA5343301,BACON ADDITION,Region 7,Iowa,Community water system,81,MONTICELLO,Jones,8,10,6
IA1025554,WAPSIE VALLEY COM SCH-FAIRBANK,Region 7,Iowa,Non-Transient non-community system,285,FAIRBANK,Bremer,6,15,6
IA2529035,DE SOTO WATER SUPPLY,Region 7,Iowa,Community water system,1050,DE SOTO,Dallas,12,7,8
IA5208600,WESTERN HILLS (MOBILE) ESTATES,Region 7,Iowa,Community water system,760,CORALVILLE,Johnson,7,22,7
IA7820803,WORD CENTER MINISTRIES,Region 7,Iowa,Transient non-community system,25,COUNCIL BLUFFS,Pottawattamie,4,1,2
IA0397551,WATERVILLE ELEMENTARY SCHOOL,Region 7,Iowa,Non-Transient non-community system,156,WATERVILLE,Allamakee,8,22,5
IA2200901,SCENIC ACRES,Region 7,Iowa,Community water system,44,ELKADER,Clayton,8,8,5
IA1817045,CLEGHORN WATER SUPPLY,Region 7,Iowa,Community water system,247,CLEGHORN,Cherokee,9,4,6
IA3100899,CORPORATION OF NEW MELLERAY,Region 7,Iowa,Community water system,98,DUBUQUE,Dubuque,8,4,5
IA5720010,CENTRAL CITY WATER SUPPLY,Region 7,Iowa,Community water system,1257,CENTRAL CITY,Linn,11,9,5
IA3423069,NORA SPRINGS WATER SUPPLY,Region 7,Iowa,Community water system,1431,NORA SPRINGS,Floyd,13,2,6
IA5200912,LAKE MACBRIDE STATE PARK-NORTH,Region 7,Iowa,Transient non-community system,25,SOLON,Johnson,10,19,15
IA2324016,CHARLOTTE WATER WORKS,Region 7,Iowa,Community water system,394,CHARLOTTE,Clinton,10,17,8
IA9970037,WOOLSTOCK WATER SUPPLY,Region 7,Iowa,Community water system,168,WOOLSTOCK,Wright,8,11,8
IA6203093,BEACON WATER SUPPLY,Region 7,Iowa,Community water system,494,BEACON,Mahaska,6,12,6
IA2326101,ARCHER DANIELS MIDLAND COMPANY # 1,Region 7,Iowa,Non-Transient non-community system,900,CLINTON,Clinton,17,10,6
IA5540049,LAKOTA WATER SUPPLY,Region 7,Iowa,Community water system,255,LAKOTA,Kossuth,9,11,8
IA8166061,WALL LAKE WATER SUPPLY,Region 7,Iowa,Community water system,844,WALL LAKE,Sac,9,8,7
IA8215385,TIMBER VALLEY ESTATES (THIRD ADDITION),Region 7,Iowa,Community water system,65,BLUE GRASS,Scott,6,51,6
IA4425032,HILLSBORO WATER WORKS,Region 7,Iowa,Community water system,180,HILLSBORO,Henry,7,5,8
IA7038101,SSAB IOWA INC,Region 7,Iowa,Non-Transient non-community system,760,MONTPELIER,Muscatine,16,1,5
IA9630403,BIG SPRINGS WELL,Region 7,Iowa,Transient non-community system,25,DECORAH,Winneshiek,4,2,13
IA4213103,IOWA LIMESTONE CO,Region 7,Iowa,Non-Transient non-community system,46,ALDEN,Hardin,17,4,5
IA8251401,SCOTT CO PK - BALD EAGLE CAMPGROUND,Region 7,Iowa,Transient non-community system,108,LONG GROVE,Scott,5,0,8
IA7341059,COLLEGE SPRINGS WATER SUPPLY,Region 7,Iowa,Community water system,214,COLLEGE SPRINGS,Page,13,57,14
IA7383901,SOUTHWEST REG WATER DISTRICT (CLARINDA),Region 7,Iowa,Community water system,2355,CLARINDA,Page,15,22,9
IA1074401,CEDAR ROCK VISITORS CENTER,Region 7,Iowa,Transient non-community system,107,QUASQUETON,Buchanan,5,15,12
IA3133033,EPWORTH WATER SUPPLY,Region 7,Iowa,Community water system,1860,EPWORTH,Dubuque,12,2,6
IA7048392,HILLTOP ROAD ASSOCIATION #1,Region 7,Iowa,Community water system,45,MUSCATINE,Muscatine,6,25,7
IA3671201,SKYLINE SPORTSMAN CLUB,Region 7,Iowa,Transient non-community system,30,FREMONT,Fremont,4,13,5
IA5225206,SHARPLESS AUCTIONS,Region 7,Iowa,Transient non-community system,27,IOWA CITY,Johnson,5,4,10
IA9661201,JACKSON HEIGHTS GOLF COURSE,Region 7,Iowa,Transient non-community system,27,JACKSON JUNCTION,Winneshiek,5,5,13
IA5285203,SHOOTERS ON 2ND,Region 7,Iowa,Transient non-community system,25,SWISHER,Johnson,5,14,13
IA4858070,NORTH ENGLISH WATER DEPARTMENT,Region 7,Iowa,Community water system,1041,NORTH ENGLISH,Iowa,8,15,7
IA9433324,LAKEWOOD UTILITIES,Region 7,Iowa,Community water system,200,FORT DODGE,Webster,10,35,7
IA8486053,SIOUX CENTER MUNICIPAL WATER DEPARTMENT,Region 7,Iowa,Community water system,7050,SIOUX CENTER,Sioux,32,2,8
IA3414044,FLOYD MUNI WATER SUPPLY,Region 7,Iowa,Community water system,335,FLOYD,Floyd,9,11,7
IA3759031,SCRANTON WATER SYSTEM,Region 7,Iowa,Community water system,557,SCRANTON,Greene,10,16,8
IA3564901,CIWA (DOWS),Region 7,Iowa,Non-Transient non-community system,2042,DOWS,Franklin,5,0,8
IA7709053,"ANKENY, CITY OF",Region 7,Iowa,Community water system,45582,ANKENY,Polk,22,53,6
IA4130075,GARNER WATER WORKS,Region 7,Iowa,Community water system,3129,GARNER,Hancock,11,2,6
IA9926096,EAGLE GROVE WATER SUPPLY,Region 7,Iowa,Community water system,3583,EAGLE GROVE,Wright,10,1,8
IA2525010,DAWSON WATER WORKS,Region 7,Iowa,Community water system,131,DAWSON,Dallas,8,18,5
IA4254061,HUBBARD WATER SUPPLY,Region 7,Iowa,Community water system,845,HUBBARD,Hardin,14,9,6
IA3615040,FARRAGUT WATER SUPPLY,Region 7,Iowa,Community water system,485,FARRAGUT,Fremont,8,1,7
IA8222001,IOWA-AMERICAN WTR CO-DAVENPORT,Region 7,Iowa,Community water system,137201,DAVENPORT,Scott,49,4,6
IA7589401,CAMP JOY HOLLOW,Region 7,Iowa,Transient non-community system,51,WESTFIELD,Plymouth,5,4,1
IA0385201,SPORTSMENS CLUB (ROSSVILLE),Region 7,Iowa,Transient non-community system,45,ROSSVILLE,Allamakee,5,10,2
IA6600901,MITCHELL COUNTY CARE FACILITY,Region 7,Iowa,Transient non-community system,27,OSAGE,Mitchell,6,8,6
IA7048438,SPRING VALLEY BIBLE CAMP,Region 7,Iowa,Transient non-community system,80,MUSCATINE,Muscatine,6,9,5
IA3383101,HILLANDALE IOWA II LLP,Region 7,Iowa,Non-Transient non-community system,30,WEST UNION,Fayette,6,2,4
