PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VT0005006,BROOKSIDE MHP,Region 1,Vermont,Community water system,135,STARKSBORO,Addison,9,113,14
VT0006624,PUTNEY SCHOOL,Region 1,Vermont,Community water system,310,PUTNEY,Windham,17,13,6
VT0020898,VERMONT CASTINGS FOUNDRY WATER SYSTEM,Region 1,Vermont,Non-Transient non-community system,110,RANDOLPH,Orange,7,7,4
VT0020791,APPLEGATE APARTMENTS,Region 1,Vermont,Community water system,273,BENNINGTON,Bennington,3,18,4
VT0005570,BENSON HEIGHTS,Region 1,Vermont,Community water system,42,BENSON,Rutland,6,12,10
VT0004697,HILLTOP INN,Region 1,Vermont,Transient non-community system,125,BERLIN,Washington,7,10,4
VT0005114,BAKERSFIELD FIRE DISTRICT 1,Region 1,Vermont,Community water system,446,BAKERSFIELD,Franklin,4,18,11
VT0021241,BRIERWOOD MHP,Region 1,Vermont,Community water system,85,ST. ALBANS CITY,Franklin,2,20,2
VT0021291,CHITTENDEN GRANGE HALL,Region 1,Vermont,Transient non-community system,75,CHITTENDEN,Rutland,2,0,1
VT0005095,ST GEORGE VILLAS,Region 1,Vermont,Community water system,420,ST. GEORGE,Chittenden,7,25,14
VT0006643,LELAND  GRAY USD 34,Region 1,Vermont,Non-Transient non-community system,460,TOWNSHEND,Windham,5,34,7
VT0005186,WILLIAMSTOWN WATER DEPT,Region 1,Vermont,Community water system,985,WILLIAMSTOWN,Orange,11,14,20
VT0021339,SMUGGLERS OPERATIONS CENTER,Region 1,Vermont,Non-Transient non-community system,70,CAMBRIDGE,Lamoille,2,0,2
VT0000258,JNDC PAWLET PROPERTY,Region 1,Vermont,Transient non-community system,54,PAWLET,Rutland,3,25,2
VT0021037,VA MEDICAL CENTER,Region 1,Vermont,Non-Transient non-community system,875,HARTFORD,Windsor,5,4,5
VT0002173,INN AT SAWMILL FARM,Region 1,Vermont,Transient non-community system,101,DOVER,Windham,4,5,2
VT0008226,RANDOLPH SB REST AREA,Region 1,Vermont,Transient non-community system,783,RANDOLPH,Orange,3,3,1
VT0008228,SHARON NB REST AREA,Region 1,Vermont,Transient non-community system,256,SHARON,Windsor,4,4,1
VT0020002,NORTH HARBOR,Region 1,Vermont,Community water system,220,COLCHESTER,Chittenden,10,15,7
VT0005205,NORTH TROY WATER SYSTEM,Region 1,Vermont,Community water system,860,TROY,Orleans,6,18,13
VT0020527,LAKE MANSFIELD TROUT CLUB,Region 1,Vermont,Transient non-community system,100,STOWE,Lamoille,8,15,4
VT0001649,EF KNAPP STATE AIRPORT  SAMBELS RESTAUR,Region 1,Vermont,Transient non-community system,111,BERLIN,Washington,3,1,2
VT0005180,ARMSTRONGS MHP,Region 1,Vermont,Community water system,45,RANDOLPH,Orange,7,37,13
VT0005181,THETFORD WATER COOP INC,Region 1,Vermont,Community water system,115,THETFORD,Orange,12,74,19
VT0020390,LITTLE SCHOOL,Region 1,Vermont,Non-Transient non-community system,89,WESTON,Windsor,4,4,10
VT0000064,OLD TAVERN AT GRAFTON  DANIELS CAFE,Region 1,Vermont,Transient non-community system,220,GRAFTON,Windham,9,6,4
VT0008208,BENNINGTON STATE AIRPORT,Region 1,Vermont,Transient non-community system,39,BENNINGTON,Bennington,4,0,3
VT0005045,ST JOHNSBURY WATER SYSTEM,Region 1,Vermont,Community water system,5000,ST. JOHNSBURY,Caledonia,18,18,18
VT0020349,AUTOMOBILE INTERNATIONAL CORP,Region 1,Vermont,Transient non-community system,30,CLARENDON,Rutland,2,5,3
VT0002230,TINMOUTH SNACK BAR,Region 1,Vermont,Transient non-community system,46,TINMOUTH,Rutland,3,3,2
VT0021071,FARRINGTON MHP,Region 1,Vermont,Community water system,301,BURLINGTON,Chittenden,3,10,3
VT0003064,BAKERSFIELD COUNTRY CLUB,Region 1,Vermont,Transient non-community system,165,BAKERSFIELD,Franklin,4,11,3
VT0000408,CATTAILS RESTAURANT INC,Region 1,Vermont,Transient non-community system,80,BRANDON,Rutland,3,25,2
VT0008207,CALEDONIA STATE AIRPORT,Region 1,Vermont,Transient non-community system,25,LYNDON,Caledonia,3,7,2
VT0005049,WHEELOCK FIRE DISTRICT 1,Region 1,Vermont,Community water system,50,WHEELOCK,Caledonia,4,57,11
VT0005475,NORWICH MEADOWS,Region 1,Vermont,Community water system,36,NORWICH,Windsor,5,31,6
VT0021089,RINKERS MOBIL,Region 1,Vermont,Transient non-community system,40,RANDOLPH,Orange,3,6,3
