PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
NH0167060,GLEN ELLIS CAMPGROUND II,Region 1,New Hampshire,Transient non-community system,250,BARTLETT,Carroll,1,1,2
NH0827050,WOODBROOK CAMP AND TENNIS CLUB,Region 1,New Hampshire,Transient non-community system,150,FITZWILLIAM,Cheshire,2,3,2
NH2542150,PEU/FLETCHER CORNER ESTATES,Region 1,New Hampshire,Community water system,135,WINDHAM,Rockingham,4,1,3
NH0768100,DUNKIN DONUTS,Region 1,New Hampshire,Transient non-community system,1200,EPPING,Rockingham,2,3,2
NH0506040,NEW HAMPSHIRE AUDUBON,Region 1,New Hampshire,Transient non-community system,25,CONCORD,Merrimack,2,30,4
NH1617150,CAMP HAWKEYE,Region 1,New Hampshire,Transient non-community system,60,MOULTONBOROUGH,Carroll,1,5,1
NH2052040,MAB REALTY,Region 1,New Hampshire,Community water system,50,SALEM,Rockingham,2,30,4
NH2398190,WAKEFIELD IRVING,Region 1,New Hampshire,Transient non-community system,600,WAKEFIELD,Carroll,2,0,2
NH2318110,DUNKIN DONUTS,Region 1,New Hampshire,Transient non-community system,25,TAMWORTH,Carroll,2,4,4
NH1221010,JAFFREY WATER WORKS,Region 1,New Hampshire,Community water system,3612,JAFFREY,Cheshire,11,41,7
NH0381010,CARROLL WATER WORKS,Region 1,New Hampshire,Community water system,875,CARROLL,Coos,8,1,4
NH0781010,ERROL WATER WORKS/WEST,Region 1,New Hampshire,Community water system,175,ERROL,Coos,3,263,4
NH0787020,MOLLIDGEWOCK STP CAMPGROUND,Region 1,New Hampshire,Transient non-community system,100,ERROL,Coos,1,2,2
NH0847030,FNSP TRAM SUMMIT STATION,Region 1,New Hampshire,Transient non-community system,1000,FRANCONIA,Grafton,1,6,2
NH2297010,WADLEIGH STATE PARK,Region 1,New Hampshire,Transient non-community system,300,SUTTON,Merrimack,1,5,2
NH2494010,CHESHIRE COUNTY COMPLEX,Region 1,New Hampshire,Community water system,480,WESTMORELAND,Cheshire,5,76,3
NH0862010,LOV WATER,Region 1,New Hampshire,Community water system,538,FREEDOM,Carroll,4,71,5
NH1287120,PINE HOLLOW PARK,Region 1,New Hampshire,Transient non-community system,170,LACONIA,Belknap,2,11,2
NH1587010,MI TE JO CAMPING AREA,Region 1,New Hampshire,Transient non-community system,670,MILTON,Strafford,2,4,2
NH2003090,WESTWIND ESTATES II,Region 1,New Hampshire,Community water system,18,ROCHESTER,Strafford,1,27,3
NH2095020,SANDWICH CENTRAL SCH,Region 1,New Hampshire,Non-Transient non-community system,125,SANDWICH,Carroll,2,2,5
NH0206060,OPECHEE PLAZA,Region 1,New Hampshire,Transient non-community system,25,BELMONT,Belknap,2,4,2
NH1315020,SARAH PORTER SCH,Region 1,New Hampshire,Non-Transient non-community system,43,LANGDON,Sullivan,2,26,4
NH1212060,ELLIS RIVER VILLAGE,Region 1,New Hampshire,Community water system,35,JACKSON,Carroll,2,2,3
NH2421010,GLENCLIFF IMPROVEMENT,Region 1,New Hampshire,Community water system,50,WARREN,Grafton,2,210,5
NH1431010,LYME WATER,Region 1,New Hampshire,Community water system,283,LYME,Grafton,4,17,4
NH0848090,PROFILE CLUB GOLF COURSE,Region 1,New Hampshire,Transient non-community system,50,FRANCONIA,Grafton,1,7,2
NH1617100,ARCADIA CAMPGROUND,Region 1,New Hampshire,Transient non-community system,300,MOULTONBOROUGH,Carroll,3,10,3
NH2097030,CAMP HALE BUGS DORM,Region 1,New Hampshire,Transient non-community system,100,SANDWICH,Carroll,1,7,2
NH0888350,MISTY HARBOR CONDOS,Region 1,New Hampshire,Transient non-community system,235,GILFORD,Belknap,2,1,2
NH1237090,CAMP SHILOH,Region 1,New Hampshire,Transient non-community system,35,JEFFERSON,Coos,3,3,2
NH0388010,TOP OF QUAD RESTAURANT,Region 1,New Hampshire,Transient non-community system,25,CARROLL,Coos,1,7,2
NH2347030,CAMPTON CAMPGROUND,Region 1,New Hampshire,Transient non-community system,300,THORNTON,Grafton,1,0,2
NH2348080,BLAKE MOUNTAIN MOTEL/COTTAGES,Region 1,New Hampshire,Transient non-community system,35,THORNTON,Grafton,1,24,2
NH1378070,LOBSTER BOAT PLZ,Region 1,New Hampshire,Transient non-community system,50,LITCHFIELD,Hillsborough,1,0,1
NH2306050,HONDA OF KEENE,Region 1,New Hampshire,Non-Transient non-community system,50,SWANZEY,Cheshire,2,0,1
NH0432020,OAK HILL,Region 1,New Hampshire,Community water system,150,CHESTER,Rockingham,4,2,4
NH1051010,AQUARION WATER/NH,Region 1,New Hampshire,Community water system,23000,HAMPTON,Rockingham,41,7,5
NH2352010,WINNISQUAM RESORT CONDOS,Region 1,New Hampshire,Community water system,42,TILTON,Belknap,2,54,5
NH1039070,GRANITE ROSE FUNCTION HALL,Region 1,New Hampshire,Transient non-community system,350,HAMPSTEAD,Rockingham,2,2,2
NH2498050,STUART AND JOHNS SUGAR HOUSE,Region 1,New Hampshire,Transient non-community system,400,WESTMORELAND,Cheshire,2,0,3
NH0346030,USFS WMNF ADMINISTRATIVE CMPLX,Region 1,New Hampshire,Non-Transient non-community system,110,CAMPTON,Grafton,2,1,2
NH1975020,NEW LIFE ASSEMBLY OF GOD,Region 1,New Hampshire,Transient non-community system,50,RAYMOND,Rockingham,2,1,1
NH1932100,STRAWBERRY HILL,Region 1,New Hampshire,Community water system,50,PLAISTOW,Rockingham,3,10,4
NH0669010,KINGDOM CHRISTIAN MINISTRIES,Region 1,New Hampshire,Transient non-community system,300,DUBLIN,Cheshire,2,7,2
NH2048010,LAGO LONE OAK II,Region 1,New Hampshire,Transient non-community system,500,RYE,Rockingham,2,1,2
NH2546070,FINANCIAL DESTINATION,Region 1,New Hampshire,Non-Transient non-community system,30,WINDHAM,Rockingham,2,4,3
NH1237070,LANTERN MOTOR INN/CAMPGROUND,Region 1,New Hampshire,Transient non-community system,260,JEFFERSON,Coos,3,2,2
NH1277050,KINGSTON STATE PARK,Region 1,New Hampshire,Transient non-community system,500,KINGSTON,Rockingham,2,16,5
NH0413020,CONNECTICUT RIVER MHP,Region 1,New Hampshire,Community water system,50,CHARLESTOWN,Sullivan,2,56,4
