PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MO1010833,MO AMERICAN WARRENSBURG,Region 7,Missouri,Community water system,18500,WARRENSBURG,Johnson,13,0,7
MO1010880,LAKE WINNEBAGO,Region 7,Missouri,Community water system,1132,LAKE WINNEBAGO,Cass,7,7,7
MO5036162,MO AMERICAN - OZARK MTN WATER CO 3,Region 7,Missouri,Community water system,136,,Stone,6,2,9
MO5031375,MO AMERICAN - SADDLEBROOKE VILLAGE OF,Region 7,Missouri,Community water system,249,,Christian,5,4,5
MO5212949,COCONUTS,Region 7,Missouri,Transient non-community system,25,,Morgan,4,8,1
MO3242534,TRUMAN LAKE RESORT LLC,Region 7,Missouri,Transient non-community system,100,,Benton,5,33,2
MO3280530,LAKE REGIONAL HEALTH SYSTEM,Region 7,Missouri,Non-Transient non-community system,380,,Camden,8,5,5
MO5241734,KOA CAMPGROUND,Region 7,Missouri,Transient non-community system,30,,Newton,7,22,7
MO3024059,BOONE CO PWSD 10,Region 7,Missouri,Community water system,4583,CENTRALIA,Boone,15,9,12
MO6036061,WOODRIDGE APARTMENTS,Region 7,Missouri,Community water system,70,,Jefferson,5,14,8
MO4031334,ROYAL LAKE ESTATES,Region 7,Missouri,Community water system,30,,Cape Girardeau,5,0,2
MO4010656,POPLAR BLUFF,Region 7,Missouri,Community water system,17700,POPLAR BLUFF,Butler,14,42,18
MO6071352,JEFFERSON COUNTY WATER AUTHORITY,Region 7,Missouri,Community water system,25,"FESTUS, HERCULANEUM",Jefferson,4,6,8
MO3191285,GRAVOIS VILLAGE CONDOS,Region 7,Missouri,Transient non-community system,25,,Morgan,5,0,2
MO5191567,ROD N REEL RESORT,Region 7,Missouri,Transient non-community system,35,,Barry,5,9,9
MO3011346,OSAGE BEACH WEST,Region 7,Missouri,Community water system,2611,,Camden,8,0,5
MO3071339,NANTUCKET BAY,Region 7,Missouri,Community water system,190,OSAGE BEACH,Camden,4,29,3
MO3241430,EAGLES NEST RV RESORT,Region 7,Missouri,Transient non-community system,25,,Benton,4,17,6
MO5031086,MO AMERICAN - STONEBRIDGE VILLAGE,Region 7,Missouri,Community water system,1860,,Stone,8,2,11
MO4024544,STE GENEVIEVE CO PWSD 1  NORTH,Region 7,Missouri,Community water system,973,STE. GENEVIEVE,Ste. Genevieve,5,4,7
MO4024368,MADISON CO PWSD 1 NORTH,Region 7,Missouri,Community water system,987,FREDERICKTOWN,Madison,7,25,10
MO3024170,COOPER CO CONSOLIDATED PWSD # 1,Region 7,Missouri,Community water system,2451,BOONVILLE,Cooper,8,5,11
MO5036100,FOREST PARK/DEER PARK,Region 7,Missouri,Community water system,150,,Stone,9,6,13
MO5036147,MO AMERICAN - RANKIN ACRES SUBD,Region 7,Missouri,Community water system,215,,Greene,5,8,9
MO5210192,MARY DEANS RESTAURANT,Region 7,Missouri,Transient non-community system,25,,McDonald,5,23,10
MO5170939,SUNSHINE CHILDRENS HOME,Region 7,Missouri,Non-Transient non-community system,36,,Jasper,4,14,8
MO5036248,MO AMERICAN -  SPRING VALLEY ESTATES SUB,Region 7,Missouri,Community water system,300,OZARK,Christian,5,7,10
MO5250538,SHAWNEE WOODS SUBD,Region 7,Missouri,Transient non-community system,26,,Barry,9,4,9
MO5191913,TURNAGAIN POINT,Region 7,Missouri,Transient non-community system,25,,Stone,5,4,7
MO6010902,SILEX,Region 7,Missouri,Community water system,206,SILEX,Lincoln,7,34,12
MO5112271,PORT OF KIMBERLNG MARINA & CMPGRND (118),Region 7,Missouri,Transient non-community system,25,KIMBERLING CITY,Stone,5,1,7
MO3036131,MO AMERICAN - MAPLEWOOD SUBDIVISION,Region 7,Missouri,Community water system,1350,,Pettis,6,26,11
MO3031381,OAK HILL FOREST SUBDIVISION,Region 7,Missouri,Community water system,25,,Miller,4,3,3
MO2010224,DOWNING,Region 7,Missouri,Community water system,335,DOWNING,Schuyler,7,4,12
MO3010386,HUGHESVILLE,Region 7,Missouri,Community water system,179,HUGHESVILLE,Pettis,6,15,10
MO2041558,SEGES MOBILE HOME PARK,Region 7,Missouri,Community water system,285,,Callaway,3,2,2
MO5031088,ELMO SUBDIVISION 1 & 2 & 3,Region 7,Missouri,Community water system,275,,Barry,12,5,5
MO5036163,MO AMERICAN - OZARK MTN WATER CO 2,Region 7,Missouri,Community water system,372,SHELL KNOB,Stone,6,3,10
MO5036191,CLEAR WATER ACRES SUBD,Region 7,Missouri,Community water system,175,BLUE EYE,Taney,11,0,9
MO6031193,TARA VALLEY WATER ASSN,Region 7,Missouri,Community water system,60,,Lincoln,4,58,5
MO4024369,MADISON CO PWSD 1 SOUTH,Region 7,Missouri,Community water system,262,,Madison,9,5,9
MO3024091,CAMDEN CO PWSD 2,Region 7,Missouri,Community water system,1400,CAMDENTON,Camden,7,7,10
MO6010539,MONTGOMERY CITY,Region 7,Missouri,Community water system,2442,MONTGOMERY CITY,Montgomery,12,11,9
MO2010162,CHILLICOTHE MUNICIPAL UTILITIES,Region 7,Missouri,Community water system,8800,CHILLICOTHE,Livingston,13,1,23
MO1024511,RAY CO CONS PWSD 2,Region 7,Missouri,Community water system,9400,"POLO, RICHMOND","Caldwell, Clay, Ray",28,1,20
MO4180578,RAPCO HORIZON CO,Region 7,Missouri,Non-Transient non-community system,140,,Cape Girardeau,7,3,9
MO5010413,MO AMERICAN JOPLIN,Region 7,Missouri,Community water system,50559,JOPLIN,Jasper,45,1,22
MO5301490,TRINITY POINTE CONDOMINIUMS,Region 7,Missouri,Transient non-community system,50,,Camden,7,0,1
MO1010627,PARNELL,Region 7,Missouri,Community water system,225,PARNELL,Nodaway,8,12,8
MO5048013,SHADY ACRES MHP,Region 7,Missouri,Community water system,86,SPRINGFIELD,Greene,6,17,14
MO1041618,CROWN MOBILE HOME PARK,Region 7,Missouri,Community water system,450,BELTON,Cass,3,0,1
MO5253086,SPORTSMAN LODGE SUBDIVISION NO 2,Region 7,Missouri,Transient non-community system,25,,Camden,4,0,0
MO4024516,REYNOLDS CO PWSD 1,Region 7,Missouri,Community water system,400,LESTERVILLE,Reynolds,9,32,20
MO4024543,STE GENEVIEVE CO PWSD 1 SC,Region 7,Missouri,Community water system,2518,STE. GENEVIEVE,Ste. Genevieve,10,5,8
MO3024162,COLE CO PWSD 3,Region 7,Missouri,Community water system,1875,CENTERTOWN,Cole,15,5,11
MO5036020,MO AMERICAN - LAKEWOOD MANOR SUBD,Region 7,Missouri,Community water system,50,SHELL KNOB,Barry,8,13,8
MO3192146,POINT RANDALL RESORT,Region 7,Missouri,Transient non-community system,50,,Camden,4,7,4
MO3036113,MO AMERICAN - WHITEBRANCH SUBD,Region 7,Missouri,Community water system,432,,Benton,11,27,10
MO5251510,KEN HAVEN SUBD,Region 7,Missouri,Transient non-community system,63,,Hickory,8,6,7
MO4010721,SALEM,Region 7,Missouri,Community water system,4854,SALEM,Dent,18,5,10
MO4171150,DENT PHELPS ELEM SCHOOL,Region 7,Missouri,Non-Transient non-community system,330,,Dent,7,10,7
MO5242916,BIG RED BARN RV PARK,Region 7,Missouri,Transient non-community system,25,CARTHAGE,Jasper,5,5,1
MO3031301,RED FIELD SUBDIVISION,Region 7,Missouri,Community water system,35,,Cole,5,16,5
MO3011367,OSAGE BEACH EAST,Region 7,Missouri,Community water system,1740,,Camden,15,1,6
MO4010073,BISMARCK,Region 7,Missouri,Community water system,1470,BISMARCK,St. Francois,5,11,10
MO4010531,MINER,Region 7,Missouri,Community water system,1200,SIKESTON,Scott,13,4,17
MO6180570,MEMC ST PETERS,Region 7,Missouri,Non-Transient non-community system,2400,,St. Charles,12,6,6
MO4048095,FERRELLS TRAILER COURT,Region 7,Missouri,Community water system,80,BENTON,Scott,5,31,9
MO5111968,PORT OF KIMBERLNG MARINA & CMPGRND (117),Region 7,Missouri,Transient non-community system,800,KIMBERLING CITY,Stone,5,1,8
MO6122671,GRAHAM CAVE STATE PARK OFFICE,Region 7,Missouri,Transient non-community system,25,,Montgomery,4,2,7
MO4172753,ST JOACHIM SCHOOL,Region 7,Missouri,Non-Transient non-community system,100,,Washington,3,9,4
MO3171247,WARSAW R IX HIGH SCHOOL,Region 7,Missouri,Non-Transient non-community system,460,WARSAW,Benton,5,3,5
MO5010828,WALKER,Region 7,Missouri,Community water system,283,WALKER,Vernon,6,10,11
MO3031242,SERENITY BAY SUBD,Region 7,Missouri,Community water system,65,,Camden,4,2,3
MO4036309,JOHNS BRANCH WATER CO,Region 7,Missouri,Community water system,90,,Wayne,5,0,7
MO2010436,LA BELLE,Region 7,Missouri,Community water system,745,LA BELLE,Lewis,9,3,15
MO6079508,ELDERLY HOUSING PRTNRSHP OF HOUSE SP,Region 7,Missouri,Community water system,56,,Jefferson,3,65,5
MO3262166,MONTGOMERY BIG VALLEY COVE,Region 7,Missouri,Transient non-community system,25,,Camden,5,6,7
MO1010567,NEW HAMPTON,Region 7,Missouri,Community water system,300,NEW HAMPTON,Harrison,4,6,6
MO5191029,LAZY VALLEY RESORT,Region 7,Missouri,Transient non-community system,60,,Taney,7,8,9
MO5010999,EMERALD BEACH VILLAGE OF,Region 7,Missouri,Community water system,484,GOLDEN,Barry,12,4,12
MO6010708,ST CLAIR,Region 7,Missouri,Community water system,4700,ST. CLAIR,Franklin,14,18,9
MO5211955,SHEPHERD OF THE HILLS,Region 7,Missouri,Non-Transient non-community system,1000,,Taney,6,9,9
MO3171120,WARSAW R IX SOUTH ELEM,Region 7,Missouri,Non-Transient non-community system,150,WARSAW,Benton,4,7,7
MO4120161,LAKE WAPPAPELLO STATE PARK,Region 7,Missouri,Transient non-community system,125,WILLIAMSVILLE,Wayne,5,12,13
MO3242162,WILDWOOD LOT OWNERS ASSOCIATION,Region 7,Missouri,Community water system,35,,Callaway,5,9,9
MO4010729,SEDGEWICKVILLE,Region 7,Missouri,Community water system,200,SEDGEWICKVILLE,Bollinger,6,5,11
MO1010388,HUME,Region 7,Missouri,Community water system,320,HUME,Bates,6,2,6
MO5036177,MO AMERICAN - OZARK MTN WATER CO  1,Region 7,Missouri,Community water system,350,SHELL KNOB,Barry,8,1,10
MO5036198,MO AMERICAN - LAKE TANEYCOMO ACRES SUBD,Region 7,Missouri,Community water system,215,"BRANSON, KIRBYVILLE",Taney,9,0,10
MO3010767,STOVER,Region 7,Missouri,Community water system,1623,STOVER,Morgan,8,19,6
MO5048346,PARK PLACE NEOSHO MHP,Region 7,Missouri,Community water system,95,NEOSHO,Newton,7,16,10
MO3010130,CAMDENTON,Region 7,Missouri,Community water system,3718,CAMDENTON,Camden,13,11,6
MO5030209,SUNDOWN VILLAGE OF,Region 7,Missouri,Community water system,39,,Ozark,6,34,9
MO5030473,STARLIGHT VILLAGE,Region 7,Missouri,Community water system,65,,Stone,5,168,13
MO5290224,WAGNERS ONE STOP,Region 7,Missouri,Transient non-community system,25,,Stone,4,46,10
MO1010757,ROSENDALE,Region 7,Missouri,Community water system,143,ROSENDALE,Andrew,9,18,18
MO1024006,ANDREW CO PWSD 3,Region 7,Missouri,Community water system,1260,FILLMORE,Andrew,5,18,7
MO6031360,GLEN MEADOWS,Region 7,Missouri,Community water system,250,,Lincoln,4,2,2
MO5010558,NECK CITY,Region 7,Missouri,Community water system,132,NECK CITY,Jasper,4,17,14
MO6024298,JEFFERSON CO PWSD  6,Region 7,Missouri,Community water system,7235,,Jefferson,19,8,11
MO4024097,CAPE GIRARDEAU CO PWSD 2,Region 7,Missouri,Community water system,2055,CAPE GIRARDEAU,Cape Girardeau,12,10,12
MO6069045,BAISCH NURSING HOME,Region 7,Missouri,Community water system,189,,Jefferson,6,1,8
MO5010550,MOUNTAIN GROVE,Region 7,Missouri,Community water system,4570,MOUNTAIN GROVE,Wright,20,20,16
MO1010318,GOWER,Region 7,Missouri,Community water system,1400,GOWER,Clinton,6,1,7
MO5172932,MOUNT VERNON MIGRANT HEAD START,Region 7,Missouri,Transient non-community system,39,,Lawrence,4,5,1
MO5031315,JAMES RIVER ESTATES SUBD,Region 7,Missouri,Community water system,50,,Christian,7,7,4
MO6172825,OUR LADY QUEEN OF PEACE,Region 7,Missouri,Non-Transient non-community system,240,HOUSE SPRINGS,Jefferson,4,3,2
MO1024034,BATES CO PWSD 5,Region 7,Missouri,Community water system,4400,,Bates,14,4,6
MO1024275,JACKSON CO PWSD 1,Region 7,Missouri,Community water system,24475,GRANDVIEW,Jackson,10,0,7
MO5036210,MO AMERICAN - RIVERSIDE ESTATES,Region 7,Missouri,Community water system,600,,Taney,10,3,12
MO5240131,TABLE ROCK LAKE CAMPGROUND,Region 7,Missouri,Transient non-community system,75,,Stone,4,29,7
MO6122199,ONONDAGA CAVE,Region 7,Missouri,Transient non-community system,50,,Crawford,6,4,13
MO3069003,RIVERVIEW NURSING CENTER,Region 7,Missouri,Community water system,60,,Callaway,5,14,7
MO5191338,HARDMAN HOLLOW RESORT,Region 7,Missouri,Transient non-community system,38,,Barry,4,10,8
