PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MA2278000,SOUTHBRIDGE WATER DEPARTMENT,Region 1,Massachusetts,Community water system,17302,SOUTHBRIDGE,Worcester,23,25,14
MA4318065,BOBS SUB AND CONE,Region 1,Massachusetts,Transient non-community system,25,WELLFLEET,Barnstable,2,19,0
MA3038013,BOXFORD COMMUNITY STORE INC,Region 1,Massachusetts,Transient non-community system,200,BOXFORD,Essex,5,3,8
MA1154001,LEVERETT ELEMENTARY SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,217,LEVERETT,Franklin,6,1,8
MA1217006,REDEMPTION CHRISTIAN ACADEMY,Region 1,Massachusetts,Community water system,30,NORTHFIELD,Franklin,4,24,7
MA2017000,AUBURN WATER DISTRICT,Region 1,Massachusetts,Community water system,11527,AUBURN,Worcester,38,249,13
MA1192007,MONTAGUE INN,Region 1,Massachusetts,Transient non-community system,25,MONTAGUE,Franklin,1,7,1
MA4146036,LAKESIDE LANDING INC.,Region 1,Massachusetts,Non-Transient non-community system,75,LAKEVILLE,Plymouth,4,1,4
MA4300033,BABES BAKERY AND RESTAURANT,Region 1,Massachusetts,Transient non-community system,200,TRURO,Barnstable,2,2,5
MA4318008,SURF SIDE CONDOMINIUM TRUST,Region 1,Massachusetts,Transient non-community system,85,WELLFLEET,Barnstable,2,12,0
MA1237003,EARTHDANCE,Region 1,Massachusetts,Transient non-community system,25,PLAINFIELD,Hampshire,1,1,1
MA4239055,"PINEHILLS WATER COMPANY, INC.",Region 1,Massachusetts,Community water system,4322,PLYMOUTH,Plymouth,11,0,6
MA3038024,EAST BOXFORD PUBLIC LIBRARY,Region 1,Massachusetts,Transient non-community system,100,BOXFORD,Essex,1,2,2
MA4261020,SANDWICH TOWN HALL SPRING,Region 1,Massachusetts,Transient non-community system,25,SANDWICH,Barnstable,1,8,4
MA3035000,BOSTON WATER AND SEWER COMMISSION (MWRA),Region 1,Massachusetts,Community water system,617594,BOSTON,Suffolk,2,4,15
MA3176005,ROCKY MT. SPRING WATER CO.(VND),Region 1,Massachusetts,Transient non-community system,25,MEDFORD,Middlesex,2,0,1
MA2235002,PHILLIPSTON MEMORIAL SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,180,PHILLIPSTON,Worcester,4,53,5
MA1120026,GHS REALTY INC,Region 1,Massachusetts,Transient non-community system,75,HAMPDEN,Hampden,1,1,1
MA1129003,DCR DUBUQUE STATE FOREST,Region 1,Massachusetts,Transient non-community system,30,HAWLEY,Franklin,3,1,3
MA1260011,NEW BOSTON STORE,Region 1,Massachusetts,Transient non-community system,25,SANDISFIELD,Berkshire,1,0,1
MA4173001,MATTAPOISETT RIVER VALLEY W.D.,Region 1,Massachusetts,Community water system,25,MATTAPOISETT,Plymouth,4,0,4
MA4238013,WENTWORTH HILLS GOLF CLUB,Region 1,Massachusetts,Transient non-community system,250,PLAINVILLE,Norfolk,1,2,0
MA3288005,BLUEDROP WATER @ LINCOLN SUDBURY HS,Region 1,Massachusetts,Transient non-community system,25,SUDBURY,Middlesex,2,0,0
MA1043011,HITCHCOCK FREE ACADEMY,Region 1,Massachusetts,Transient non-community system,62,BRIMFIELD,Hampden,2,4,5
MA3295001,TEWKSBURY HOSPITAL,Region 1,Massachusetts,Community water system,2500,TEWKSBURY,Middlesex,10,72,16
MA1331003,HAMPSHIRE REGIONAL HIGH SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,890,WESTHAMPTON,Hampshire,3,0,8
MA1120027,VFW POST #9397,Region 1,Massachusetts,Transient non-community system,25,HAMPDEN,Hampden,1,0,1
MA3035018,BLUEDROPWATER @ MASSPORT,Region 1,Massachusetts,Transient non-community system,25,BOSTON,Suffolk,2,0,0
MA4146014,LAKEVILLE TOWN OFFICES,Region 1,Massachusetts,Transient non-community system,25,LAKEVILLE,Plymouth,2,1,1
MA4102035,FREETOWN WATER COMMISSION,Region 1,Massachusetts,Community water system,577,FREETOWN,Bristol,3,5,9
MA1113006,BUTTERNUT BASIN INC,Region 1,Massachusetts,Transient non-community system,600,GREAT BARRINGTON,Berkshire,5,2,1
MA1203002,SOUTHFIELD WATER COMPANY,Region 1,Massachusetts,Community water system,80,NEW MARLBOROUGH,Berkshire,4,10,11
MA1120006,THORNTON BURGESS MIDDLE SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,343,HAMPDEN,Hampden,5,16,7
MA3144008,MICRO MECH,Region 1,Massachusetts,Non-Transient non-community system,80,IPSWICH,Essex,1,0,2
MA1227019,RUSSOS SEAFOOD AND STEAK HOUSE,Region 1,Massachusetts,Transient non-community system,50,PALMER,Hampden,1,1,1
MA4239034,WIND IN THE PINES,Region 1,Massachusetts,Transient non-community system,220,PLYMOUTH,Plymouth,4,11,5
MA4052008,ERICKSONS ICE CREAM CAFE INC,Region 1,Massachusetts,Transient non-community system,400,CARVER,Plymouth,2,8,3
MA4086046,CAPTAINS QUARTERS MOTEL AND CONF. CTR.,Region 1,Massachusetts,Transient non-community system,101,EASTHAM,Barnstable,6,23,3
MA2110004,COUNTRY SIDE CONDOMINIUMS,Region 1,Massachusetts,Community water system,30,GRAFTON,Worcester,3,134,6
MA4334011,WESTPORT MIDDLE SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,550,WESTPORT,Bristol,3,3,9
MA1132006,CAMP TACONIC,Region 1,Massachusetts,Transient non-community system,200,HINSDALE,Berkshire,4,1,2
MA3243004,BLUEDROP@WASHNDRY,Region 1,Massachusetts,Transient non-community system,25,QUINCY,Norfolk,1,0,0
MA1135001,PJS TAVERN,Region 1,Massachusetts,Transient non-community system,30,HOLLAND,Hampden,1,14,1
MA1268001,ANCHORAGE NURSING HOME,Region 1,Massachusetts,Community water system,33,SHELBURNE,Franklin,11,158,10
MA1148007,CAMP MOHAWK IN THE BERKSHIRES,Region 1,Massachusetts,Transient non-community system,100,LANESBOROUGH,Berkshire,1,0,1
MA1161006,LUPA ZOO,Region 1,Massachusetts,Transient non-community system,50,LUDLOW,Hampden,1,1,1
MA1234010,PETERSHAM COUNTRY CLUB,Region 1,Massachusetts,Transient non-community system,25,PETERSHAM,Worcester,1,8,2
MA4334083,WESTPORT FAMILY MEDICINE CENTER,Region 1,Massachusetts,Non-Transient non-community system,25,WESTPORT,Bristol,3,65,8
MA2280005,CAMP LAURELWOOD,Region 1,Massachusetts,Transient non-community system,100,SPENCER,Worcester,2,6,1
MA1283014,KRIPALU CENTER,Region 1,Massachusetts,Community water system,450,STOCKBRIDGE,Berkshire,7,8,7
MA1112008,GRANVILLE COUNTRY STORE,Region 1,Massachusetts,Transient non-community system,25,GRANVILLE,Hampden,1,6,1
MA1120024,HAMPDEN SENIOR CENTER,Region 1,Massachusetts,Transient non-community system,250,HAMPDEN,Hampden,1,0,1
MA1111000,BACHELOR KNOLLS,Region 1,Massachusetts,Community water system,101,GRANBY,Hampshire,4,23,8
MA1111025,CRESCENT VALLEY CONDOS,Region 1,Massachusetts,Community water system,78,GRANBY,Hampshire,2,63,5
MA2179000,MENDON WATER DEPARTMENT,Region 1,Massachusetts,Community water system,360,MENDON,Worcester,5,24,6
MA1331009,OUTLOOK FARM,Region 1,Massachusetts,Transient non-community system,50,WESTHAMPTON,Hampshire,1,27,1
MA4318068,THE HOLDEN INN,Region 1,Massachusetts,Transient non-community system,40,WELLFLEET,Barnstable,3,13,1
MA4318096,BLACKFISH VARIETY,Region 1,Massachusetts,Transient non-community system,300,WELLFLEET,Barnstable,3,9,1
MA4020016,OLD VILLAGE STORE,Region 1,Massachusetts,Transient non-community system,250,BARNSTABLE,Barnstable,3,8,3
