state,declarationDate,incidentType,designatedArea,FID
NV,2020-04-04T13:20:00.000Z,Biological,Fort Mojave,47
NV,2020-04-04T13:20:00.000Z,Biological,Goshute,234
NV,2020-04-04T13:20:00.000Z,Biological,Elko,218
NV,2020-04-04T13:20:00.000Z,Biological,Lovelock,263
NV,2020-04-04T13:20:00.000Z,Biological,Moapa River,272
NV,2020-04-04T13:20:00.000Z,Biological,Pyramid Lake Paiute,298
NV,2020-04-04T13:20:00.000Z,Biological,Las Vegas,257
NV,2020-04-04T13:20:00.000Z,Biological,Reno-Sparks,114
NV,2020-04-04T13:20:00.000Z,Biological,South Fork,137
NV,2020-04-04T13:20:00.000Z,Biological,Stewart,326
NV,2020-04-04T13:20:00.000Z,Biological,Summit Lake,144
NV,2020-04-04T13:20:00.000Z,Biological,Walker River,336
NV,2020-04-04T13:20:00.000Z,Biological,Winnemucca,338
NV,2020-04-04T13:20:00.000Z,Biological,Yerington,343
NV,2020-04-04T13:20:00.000Z,Biological,Yomba,344
NV,2020-04-04T13:20:00.000Z,Biological,Wells,337
AZ,2020-04-04T15:50:00.000Z,Biological,Cocopah,203
AZ,2020-04-04T15:50:00.000Z,Biological,Colorado River,206
AZ,2020-04-04T15:50:00.000Z,Biological,Fort Apache,223
AZ,2020-04-04T15:50:00.000Z,Biological,Fort McDowell Yavapai Nation,228
AZ,2020-04-04T15:50:00.000Z,Biological,Fort Mojave,45
AZ,2020-04-04T15:50:00.000Z,Biological,Fort Yuma,231
AZ,2020-04-04T15:50:00.000Z,Biological,Gila River,233
AZ,2020-04-04T15:50:00.000Z,Biological,Havasupai,238
AZ,2020-04-04T15:50:00.000Z,Biological,Hopi,57
AZ,2020-04-04T15:50:00.000Z,Biological,Hualapai,59
AZ,2020-04-04T15:50:00.000Z,Biological,Kaibab,250
AZ,2020-04-04T15:50:00.000Z,Biological,Maricopa (Ak Chin),81
AZ,2020-04-04T15:50:00.000Z,Biological,Navajo Nation,93
AZ,2020-04-04T15:50:00.000Z,Biological,Pascua Pueblo Yaqui,101
AZ,2020-04-04T15:50:00.000Z,Biological,Salt River,308
AZ,2020-04-04T15:50:00.000Z,Biological,San Carlos,309
AZ,2020-04-04T15:50:00.000Z,Biological,Tohono O'odham Nation,152
AZ,2020-04-04T15:50:00.000Z,Biological,Yavapai-Prescott,342
AZ,2020-04-04T15:50:00.000Z,Biological,Yavapai-Apache Nation,177
