State,designatedArea,disasterType,Freq,FEMA_Object_ID
Vermont,Orleans,Severe Ice Storm,1,3112
North Carolina,Alamance,Severe Ice Storm,1,2603
North Carolina,Caswell,Severe Ice Storm,1,2612
North Carolina,Davidson,Severe Ice Storm,1,2620
North Carolina,Davie,Severe Ice Storm,1,2621
North Carolina,Granville,Severe Ice Storm,1,2628
North Carolina,Guilford,Severe Ice Storm,1,2630
North Carolina,Orange,Severe Ice Storm,1,2647
North Carolina,Person,Severe Ice Storm,1,2652
North Carolina,Randolph,Severe Ice Storm,1,2654
Tennessee,Carroll,Severe Ice Storm,1,1695
Tennessee,Cheatham,Severe Ice Storm,1,2114
Tennessee,Dickson,Severe Ice Storm,1,1699
Tennessee,Fayette,Severe Ice Storm,1,1701
Tennessee,Haywood,Severe Ice Storm,1,1705
Tennessee,Hickman,Severe Ice Storm,1,1708
Tennessee,Houston,Severe Ice Storm,1,1709
Tennessee,Madison,Severe Ice Storm,1,1716
Tennessee,Shelby,Severe Ice Storm,2,1720
Tennessee,Tipton,Severe Ice Storm,1,1722
Tennessee,Anderson,Severe Ice Storm,1,2107
Tennessee,Bledsoe,Severe Ice Storm,1,2109
Tennessee,Blount,Severe Ice Storm,1,2110
Tennessee,Campbell,Severe Ice Storm,1,2112
Tennessee,Bedford,Severe Ice Storm,2,2108
Tennessee,Claiborne,Severe Ice Storm,1,2302
Tennessee,Cumberland,Severe Ice Storm,1,2117
Tennessee,DeKalb,Severe Ice Storm,2,2119
Tennessee,Fentress,Severe Ice Storm,2,2120
Tennessee,Coffee,Severe Ice Storm,2,2116
Tennessee,Grainger,Severe Ice Storm,1,2304
Tennessee,Greene,Severe Ice Storm,1,2305
Tennessee,Giles,Severe Ice Storm,1,2122
Tennessee,Davidson,Severe Ice Storm,1,2118
Tennessee,Clay,Severe Ice Storm,1,2115
Tennessee,Grundy,Severe Ice Storm,1,2123
Tennessee,Cocke,Severe Ice Storm,1,2303
Tennessee,Hamblen,Severe Ice Storm,1,2306
Tennessee,Hardeman,Severe Ice Storm,1,1703
Tennessee,Hardin,Severe Ice Storm,1,1704
Tennessee,Hawkins,Severe Ice Storm,1,2308
Tennessee,Hancock,Severe Ice Storm,1,2307
Tennessee,Jefferson,Severe Ice Storm,1,2309
Tennessee,Knox,Severe Ice Storm,1,2126
Tennessee,Lawrence,Severe Ice Storm,1,1713
Tennessee,McMinn,Severe Ice Storm,1,2129
Tennessee,Marshall,Severe Ice Storm,1,2132
Tennessee,McNairy,Severe Ice Storm,1,1715
Tennessee,Monroe,Severe Ice Storm,1,2135
Tennessee,Loudon,Severe Ice Storm,1,2128
Tennessee,Moore,Severe Ice Storm,2,2136
Tennessee,Morgan,Severe Ice Storm,1,2137
Tennessee,Putnam,Severe Ice Storm,2,2141
Tennessee,Overton,Severe Ice Storm,2,2138
Tennessee,Pickett,Severe Ice Storm,2,2139
Tennessee,Rhea,Severe Ice Storm,1,2142
Tennessee,Obion,Severe Ice Storm,1,1718
Tennessee,Roane,Severe Ice Storm,1,2143
Tennessee,Sevier,Severe Ice Storm,1,2311
Tennessee,Scott,Severe Ice Storm,2,2146
Tennessee,Meigs,Severe Ice Storm,1,2134
Tennessee,Wayne,Severe Ice Storm,1,1723
Tennessee,White,Severe Ice Storm,1,2153
Tennessee,Warren,Severe Ice Storm,1,2152
Tennessee,Van Buren,Severe Ice Storm,1,2151
Kansas,Barton,Severe Ice Storm,1,536
Kansas,Edwards,Severe Ice Storm,1,555
Kansas,Ellsworth,Severe Ice Storm,1,558
Kansas,Comanche,Severe Ice Storm,1,548
Kansas,Clark,Severe Ice Storm,1,544
Kansas,Hodgeman,Severe Ice Storm,1,573
Kansas,Kiowa,Severe Ice Storm,1,580
Kansas,Pawnee,Severe Ice Storm,1,604
Kansas,Pratt,Severe Ice Storm,1,607
Kansas,Meade,Severe Ice Storm,1,591
Kansas,Rice,Severe Ice Storm,1,611
Kansas,Jewell,Severe Ice Storm,1,576
Kansas,Russell,Severe Ice Storm,1,615
Kansas,Ford,Severe Ice Storm,1,560
Kansas,Ness,Severe Ice Storm,1,599
Kansas,Rush,Severe Ice Storm,1,614
Kansas,Sheridan,Severe Ice Storm,1,621
Kansas,Stafford,Severe Ice Storm,1,624
Kansas,Trego,Severe Ice Storm,1,629
Kansas,Seward,Severe Ice Storm,1,619
Kentucky,Carter,Severe Ice Storm,1,2217
Kentucky,Boyle,Severe Ice Storm,1,2055
Kentucky,Boyd,Severe Ice Storm,1,2215
Kentucky,Clark,Severe Ice Storm,1,2060
Kentucky,Elliott,Severe Ice Storm,1,2219
Kentucky,Estill,Severe Ice Storm,1,2065
Kentucky,Garrard,Severe Ice Storm,1,2068
Kentucky,Clinton,Severe Ice Storm,1,2061
Kentucky,Bath,Severe Ice Storm,1,2213
Kentucky,Greenup,Severe Ice Storm,1,2424
Kentucky,Breathitt,Severe Ice Storm,1,2216
Kentucky,Floyd,Severe Ice Storm,1,2221
Kentucky,Harlan,Severe Ice Storm,1,2222
Kentucky,Jackson,Severe Ice Storm,1,2074
Kentucky,Fleming,Severe Ice Storm,1,2220
Kentucky,Clay,Severe Ice Storm,1,2218
Kentucky,Casey,Severe Ice Storm,1,2059
Kentucky,Laurel,Severe Ice Storm,1,2078
Kentucky,Johnson,Severe Ice Storm,1,2223
Kentucky,Lee,Severe Ice Storm,1,2227
Kentucky,Leslie,Severe Ice Storm,1,2228
Kentucky,Madison,Severe Ice Storm,1,2082
Kentucky,Lawrence,Severe Ice Storm,1,2226
Kentucky,Lincoln,Severe Ice Storm,1,2079
Kentucky,Marion,Severe Ice Storm,1,2083
Kentucky,Martin,Severe Ice Storm,1,2231
Kentucky,Mercer,Severe Ice Storm,1,2085
Kentucky,Menifee,Severe Ice Storm,1,2232
Kentucky,Magoffin,Severe Ice Storm,1,2230
Kentucky,Lewis,Severe Ice Storm,1,2428
Kentucky,Montgomery,Severe Ice Storm,1,2088
Kentucky,McCreary,Severe Ice Storm,1,2081
Kentucky,Taylor,Severe Ice Storm,1,2100
Kentucky,Owsley,Severe Ice Storm,1,2234
Kentucky,Rowan,Severe Ice Storm,1,2238
Kentucky,Perry,Severe Ice Storm,1,2235
Kentucky,Nicholas,Severe Ice Storm,1,2091
Kentucky,Morgan,Severe Ice Storm,1,2233
Kentucky,Powell,Severe Ice Storm,1,2237
Kentucky,Pulaski,Severe Ice Storm,1,2093
Kentucky,Rockcastle,Severe Ice Storm,1,2094
Kentucky,Wayne,Severe Ice Storm,1,2103
Kentucky,Nelson,Severe Ice Storm,1,2090
Kentucky,Whitley,Severe Ice Storm,1,2104
Kentucky,Wolfe,Severe Ice Storm,1,2239
Tennessee,Cannon,Severe Ice Storm,1,2113
Tennessee,Jackson,Severe Ice Storm,1,2125
Tennessee,Smith,Severe Ice Storm,1,2148
Mississippi,Adams,Severe Ice Storm,1,1433
Mississippi,Attala,Severe Ice Storm,1,1599
Mississippi,Choctaw,Severe Ice Storm,1,1605
Mississippi,Claiborne,Severe Ice Storm,1,1435
Mississippi,Grenada,Severe Ice Storm,1,1609
Mississippi,Franklin,Severe Ice Storm,1,1440
Mississippi,Covington,Severe Ice Storm,1,1438
Mississippi,Hinds,Severe Ice Storm,1,1610
Mississippi,Copiah,Severe Ice Storm,1,1437
Mississippi,Jasper,Severe Ice Storm,1,1446
Mississippi,Jefferson,Severe Ice Storm,1,1447
Mississippi,Jefferson Davis,Severe Ice Storm,1,1448
Mississippi,Kemper,Severe Ice Storm,1,1615
Mississippi,Lauderdale,Severe Ice Storm,1,1617
Mississippi,Lafayette,Severe Ice Storm,1,1616
Mississippi,Lawrence,Severe Ice Storm,1,1451
Mississippi,Leake,Severe Ice Storm,1,1618
Mississippi,Lincoln,Severe Ice Storm,1,1452
Mississippi,Neshoba,Severe Ice Storm,1,1626
Mississippi,Newton,Severe Ice Storm,1,1627
Mississippi,Noxubee,Severe Ice Storm,1,1628
Mississippi,Rankin,Severe Ice Storm,1,1634
Mississippi,Scott,Severe Ice Storm,1,1635
Mississippi,Simpson,Severe Ice Storm,1,1457
Mississippi,Smith,Severe Ice Storm,1,1458
Mississippi,Walthall,Severe Ice Storm,1,1460
Mississippi,Warren,Severe Ice Storm,1,1644
Mississippi,Pike,Severe Ice Storm,1,1456
Mississippi,Tallahatchie,Severe Ice Storm,1,1638
Mississippi,Winston,Severe Ice Storm,1,1647
Mississippi,Yazoo,Severe Ice Storm,1,1649
Virginia,Amelia,Severe Ice Storm,1,2690
Virginia,Appomattox,Severe Ice Storm,1,2692
Virginia,Campbell,Severe Ice Storm,1,2699
Virginia,Caroline,Severe Ice Storm,1,2700
Virginia,Charlotte,Severe Ice Storm,1,2702
Virginia,Chesterfield,Severe Ice Storm,1,2703
Virginia,Essex,Severe Ice Storm,1,2707
Virginia,Bedford,Severe Ice Storm,1,2695
Virginia,Brunswick,Severe Ice Storm,1,2697
Virginia,Cumberland,Severe Ice Storm,1,2705
Virginia,Dinwiddie,Severe Ice Storm,1,2706
Virginia,Floyd,Severe Ice Storm,1,2708
Virginia,Franklin,Severe Ice Storm,1,2710
Virginia,Greensville,Severe Ice Storm,1,2714
Virginia,Hanover,Severe Ice Storm,1,2716
Virginia,King and Queen,Severe Ice Storm,1,2721
Virginia,Halifax,Severe Ice Storm,1,2715
Virginia,Goochland,Severe Ice Storm,1,2712
Virginia,King William,Severe Ice Storm,1,2723
Virginia,Middlesex,Severe Ice Storm,1,2729
Virginia,Northumberland,Severe Ice Storm,1,2734
Virginia,Nottoway,Severe Ice Storm,1,2735
Virginia,New Kent,Severe Ice Storm,1,2732
Virginia,Louisa,Severe Ice Storm,1,2725
Virginia,Patrick,Severe Ice Storm,1,2737
Virginia,Lancaster,Severe Ice Storm,1,2724
Virginia,Mecklenburg,Severe Ice Storm,1,2728
Virginia,Lunenburg,Severe Ice Storm,1,2726
West Virginia,Lincoln,Severe Ice Storm,1,2337
West Virginia,Mason,Severe Ice Storm,1,2585
West Virginia,Putnam,Severe Ice Storm,1,2588
West Virginia,Cabell,Severe Ice Storm,1,2578
Virginia,Pittsylvania,Severe Ice Storm,1,2738
Virginia,Powhatan,Severe Ice Storm,1,2739
Virginia,Prince George,Severe Ice Storm,1,2741
Virginia,Richmond,Severe Ice Storm,1,2742
Virginia,Prince Edward,Severe Ice Storm,1,2740
West Virginia,Wayne,Severe Ice Storm,1,2345
Mississippi,Clay,Severe Ice Storm,1,1606
Mississippi,Holmes,Severe Ice Storm,1,1611
Mississippi,Quitman,Severe Ice Storm,1,1633
Mississippi,Webster,Severe Ice Storm,1,1646
Mississippi,Wilkinson,Severe Ice Storm,1,1462
