BaseYear,state,incidentType,designatedArea,Freq,FID
2000,ND,Flood,Griggs,1,2056
2000,ND,Flood,Kidder,1,2068
2000,ND,Flood,McHenry,1,2082
2000,ND,Flood,McLean,1,2103
2000,ND,Flood,Grand Forks,1,2043
2000,ND,Flood,Grant,1,2051
2000,ND,Flood,Nelson,1,2122
2000,ND,Flood,Pembina,1,2131
2000,ND,Flood,Pierce,1,2136
2000,ND,Flood,Ramsey,1,2141
2000,ND,Flood,Ransom,1,2147
2000,ND,Flood,Richland,1,2156
2000,ND,Flood,Rolette,1,2161
2000,ND,Flood,Sheridan,1,2169
2000,ND,Flood,Steele,1,2186
2000,ND,Flood,Stutsman,1,2199
2000,ND,Flood,Towner,1,2205
2000,ND,Flood,Traill,1,2217
2000,ND,Flood,Walsh,1,2225
2000,ND,Flood,Wells,1,2237
2000,MI,Flood,Iron,1,1716
2000,MI,Flood,Baraga,1,1624
2000,MI,Flood,Gogebic,1,1693
2000,MI,Flood,Houghton,1,1705
2000,MI,Flood,Marquette,1,1793
2000,MI,Flood,Ontonagon,1,1829
2000,IA,Flood,Allamakee,1,608
2000,IA,Flood,Benton,1,619
2000,IA,Flood,Buchanan,1,632
2000,IA,Flood,Cedar,1,379
2000,IA,Flood,Des Moines,1,424
2000,IA,Flood,Fayette,1,442
2000,IA,Flood,Henry,1,479
2000,IA,Flood,Iowa,1,495
2000,IA,Flood,Johnson,1,508
2000,IA,Flood,Lee,1,531
2000,IA,Flood,Louisa,1,539
2000,IA,Flood,Muscatine,1,600
2000,IA,Flood,Winneshiek,1,698
2000,IA,Flood,Clayton,1,402
2000,IA,Flood,Clinton,1,404
2000,IA,Flood,Delaware,1,421
2000,IA,Flood,Dubuque,1,434
2000,IA,Flood,Scott,1,657
2000,IA,Flood,Jackson,1,499
2000,IA,Flood,Jones,1,516
2000,IA,Flood,Linn,1,535
2000,AK,Flood,Matanuska-Susitna,1,556
2000,AK,Flood,Wade Hampton,1,725
2000,AK,Flood,Bethel,1,411
2000,AK,Flood,Dillingham,1,445
2000,AK,Flood,Fairbanks North Star,1,454
2000,AK,Flood,Yukon-Koyukuk,1,753
2000,TX,Flood,Jones,1,2301
2000,TX,Flood,San Saba,1,2435
2000,TX,Flood,Bee,1,2196
2000,TX,Flood,Caldwell,1,2320
2000,TX,Flood,Calhoun,1,2327
2000,TX,Flood,DeWitt,1,2538
2000,TX,Flood,Nueces,1,2194
2000,TX,Flood,Travis,1,2543
2000,TX,Flood,Atascosa,1,2173
2000,TX,Flood,Bandera,1,2183
2000,TX,Flood,Bexar,1,2203
2000,TX,Flood,Blanco,1,2207
2000,TX,Flood,Brown,1,2296
2000,TX,Flood,Burnet,1,2312
2000,TX,Flood,Callahan,1,2331
2000,TX,Flood,Victoria,1,2595
2000,TX,Flood,Coleman,1,2423
2000,TX,Flood,Comal,1,2449
2000,TX,Flood,Dimmit,1,2548
2000,TX,Flood,Duval,1,2556
2000,TX,Flood,Eastland,1,2562
2000,TX,Flood,Frio,1,2028
2000,TX,Flood,Gillespie,1,2066
2000,TX,Flood,Goliad,1,2079
2000,TX,Flood,Gonzales,1,2086
2000,TX,Flood,Guadalupe,1,2116
2000,TX,Flood,Hays,1,2166
2000,TX,Flood,Jim Wells,1,2294
2000,TX,Flood,Karnes,1,2307
2000,TX,Flood,Kendall,1,2319
2000,TX,Flood,Kerr,1,2337
2000,TX,Flood,La Salle,1,2388
2000,TX,Flood,McMullen,1,2494
2000,TX,Flood,Medina,1,2652
2000,TX,Flood,Live Oak,1,2416
2000,TX,Flood,Real,1,2283
2000,TX,Flood,Taylor,1,2508
2000,TX,Flood,San Patricio,1,2415
2000,TX,Flood,Uvalde,1,2576
2000,TX,Flood,Wilson,1,2641
2000,TX,Flood,Zavala,1,2651
2000,MA,Flood,Essex,1,1519
2000,MA,Flood,Middlesex,1,1533
2000,MA,Flood,Nofolk,1,1543
2000,MA,Flood,Suffolk,1,1585
2000,MA,Flood,Worcester,1,1599
2000,ID,Flood,Nez Perce,1,589
2000,UT,Flood,Beaver,1,2653
2000,UT,Flood,Box Elder,1,2658
2000,UT,Flood,Iron,1,2676
2000,UT,Flood,Kane,1,2678
2000,UT,Flood,Sevier,1,2702
2000,UT,Flood,Tooele,1,2707
2000,UT,Flood,Wasatch,1,2567
2000,UT,Flood,Uintah,1,2539
