state,declarationDate,incidentType,designatedArea,FID
TN,2016-11-11T04:15:00.000Z,Fire,Bledsoe,2602
NC,2016-11-11T19:45:00.000Z,Fire,Buncombe,1422
TN,2016-11-11T04:15:00.000Z,Fire,Hamilton,2761
TN,2016-11-11T04:15:00.000Z,Fire,Sequatchie,2025
TN,2016-11-09T21:22:00.000Z,Fire,Hamilton,2761
CO,2016-10-17T23:45:00.000Z,Fire,Custer,610
KY,2016-11-08T23:32:00.000Z,Fire,Breathitt,1017
NC,2016-11-19T23:05:00.000Z,Fire,Burke,1424
SC,2016-11-12T16:00:00.000Z,Fire,Greenville,2759
NC,2016-11-11T19:45:00.000Z,Fire,Rutherford,1764
TN,2016-11-19T23:15:00.000Z,Fire,Blount,2622
SC,2016-11-12T16:00:00.000Z,Fire,Pickens,2834
GA,2016-11-13T22:10:00.000Z,Fire,Dade,708
NC,2016-11-11T19:45:00.000Z,Fire,Henderson,1514
KY,2016-11-20T14:00:00.000Z,Fire,Harlan,1114
KY,2016-11-20T14:00:00.000Z,Fire,Knox,1159
KY,2016-11-20T14:00:00.000Z,Fire,Pike,1267
KY,2016-11-20T14:00:00.000Z,Fire,Letcher,1178
TN,2016-11-28T23:00:00.000Z,Fire,Sevier,2030
OK,2017-02-12T20:10:00.000Z,Fire,Cleveland,2140
KS,2017-03-05T19:45:00.000Z,Fire,McPherson,846
KS,2017-03-05T19:45:00.000Z,Fire,Reno,882
KS,2017-03-05T19:45:00.000Z,Fire,Rice,886
OK,2017-02-23T21:06:00.000Z,Fire,Wagoner,2014
KS,2017-03-06T19:10:00.000Z,Fire,Ellsworth,776
KS,2017-03-06T19:10:00.000Z,Fire,Clark,738
KS,2017-03-06T19:10:00.000Z,Fire,Russell,893
OK,2017-03-07T00:54:00.000Z,Fire,Beaver,2104
KS,2017-03-06T19:10:00.000Z,Fire,Ness,864
FL,2017-04-22T01:14:00.000Z,Fire,Polk,972
KS,2017-03-06T19:10:00.000Z,Fire,Rooks,889
KS,2017-03-06T19:10:00.000Z,Fire,Ford,784
OK,2017-03-07T00:54:00.000Z,Fire,Ellis,2165
GA,2017-05-08T22:05:00.000Z,Fire,Clinch,676
GA,2017-05-08T22:05:00.000Z,Fire,Charlton,635
KS,2017-03-06T19:20:00.000Z,Fire,Comanche,748
OK,2017-03-07T00:54:00.000Z,Fire,Harper,2193
OK,2017-03-07T00:54:00.000Z,Fire,Woods,2029
OK,2017-03-07T00:54:00.000Z,Fire,Woodward,2035
FL,2017-04-21T16:05:00.000Z,Fire,Collier,894
FL,2017-04-22T01:08:00.000Z,Fire,Lee,954
GA,2017-05-08T22:05:00.000Z,Fire,Ware,132
KS,2017-03-06T19:10:00.000Z,Fire,Lincoln,838
AZ,2017-06-25T17:24:00.000Z,Fire,Yavapai,35
UT,2017-06-18T15:44:00.000Z,Fire,Iron,2676
AZ,2017-06-11T13:29:00.000Z,Fire,Cochise,763
NM,2017-06-15T20:14:00.000Z,Fire,Sandoval,1646
WA,2017-05-23T22:09:00.000Z,Fire,Chelan,2852
WA,2017-06-28T06:09:00.000Z,Fire,Yakima,2974
AZ,2017-07-08T22:42:00.000Z,Fire,Pinal,26
CA,2017-07-09T18:18:00.000Z,Fire,Butte,486
NV,2017-07-25T02:15:00.000Z,Fire,Douglas,1400
NV,2017-07-17T23:02:00.000Z,Fire,Elko,1401
NV,2017-07-14T21:00:00.000Z,Fire,Washoe,1423
MT,2017-07-27T16:45:00.000Z,Fire,Garfield,1182
CA,2017-07-17T23:23:00.000Z,Fire,Mariposa,178
MT,2017-07-27T16:45:00.000Z,Fire,Petroleum,1247
MT,2017-08-17T18:55:00.000Z,Fire,Missoula,1239
WA,2017-09-02T05:57:00.000Z,Fire,Kittitas,2932
MT,2017-08-17T18:55:00.000Z,Fire,Ravalli,1268
OR,2017-08-04T03:00:00.000Z,Fire,Klamath,2155
OR,2017-08-17T15:45:00.000Z,Fire,Deschutes,2109
CA,2017-09-01T03:23:00.000Z,Fire,Trinity,500
CA,2017-09-02T11:18:00.000Z,Fire,Los Angeles,139
CA,2017-09-02T21:55:00.000Z,Fire,Madera,153
OR,2017-09-03T19:30:00.000Z,Fire,Hood River,2138
OR,2017-08-20T03:35:00.000Z,Fire,Curry,2098
OR,2017-09-03T19:30:00.000Z,Fire,Multnomah,2218
CA,2017-09-02T21:55:00.000Z,Fire,Mariposa,178
CA,2017-09-04T18:15:00.000Z,Fire,Madera,153
UT,2017-09-05T14:05:00.000Z,Fire,Davis,2671
UT,2017-09-05T14:05:00.000Z,Fire,Weber,2587
MT,2017-09-09T14:30:00.000Z,Fire,Missoula,1239
MT,2017-09-09T14:30:00.000Z,Fire,Powell,1262
CA,2017-09-05T18:58:00.000Z,Fire,Tulare,501
MT,2017-09-09T17:00:00.000Z,Fire,Lewis and Clark,1211
MT,2017-09-09T23:08:00.000Z,Fire,Lincoln,1219
MT,2017-09-12T15:51:00.000Z,Fire,Pondera,1254
MT,2017-09-12T15:51:00.000Z,Fire,Teton,1290
MT,2017-09-10T20:20:00.000Z,Fire,Sanders,1278
MT,2017-09-10T20:23:00.000Z,Fire,Sanders,1278
CA,2017-10-09T09:09:00.000Z,Fire,Napa,236
CA,2017-10-09T09:09:00.000Z,Fire,Sonoma,463
MT,2017-09-10T20:23:00.000Z,Fire,Lincoln,1219
CA,2017-10-09T09:09:00.000Z,Fire,Solano,453
CA,2017-10-09T13:33:00.000Z,Fire,Yuba,541
CA,2017-10-09T23:56:00.000Z,Fire,Orange,257
CA,2017-10-09T23:56:00.000Z,Fire,Napa,236
CA,2017-10-09T13:38:00.000Z,Fire,Nevada,243
CA,2017-10-09T15:05:00.000Z,Fire,Butte,486
CA,2017-10-09T23:56:00.000Z,Fire,Lake,100
CA,2017-09-26T01:27:00.000Z,Fire,Orange,257
CA,2017-09-26T01:27:00.000Z,Fire,Riverside,281
CA,2017-10-09T09:09:00.000Z,Fire,Napa,236
CA,2017-10-09T23:56:00.000Z,Fire,Sonoma,463
CA,2017-10-09T13:33:00.000Z,Fire,Butte,486
CA,2017-10-09T15:09:00.000Z,Fire,Sonoma,463
CA,2017-10-09T15:07:00.000Z,Fire,Mendocino,190
CA,2017-12-07T21:59:00.000Z,Fire,San Diego,315
SD,2017-12-13T15:11:00.000Z,Fire,Custer,2908
