state,declarationDate,incidentType,designatedArea,FID
SD,2008-05-22T16:30:00.000Z,Snow,Butte,2895
SD,2008-05-22T16:30:00.000Z,Snow,Harding,2931
SD,2008-05-22T16:30:00.000Z,Snow,Jackson,2939
SD,2008-05-22T16:30:00.000Z,Snow,Lawrence,2406
SD,2008-05-22T16:30:00.000Z,Snow,Bennett,2876
SD,2008-05-22T16:30:00.000Z,Snow,Perkins,2502
SD,2008-12-12T00:00:00.000Z,Snow,Bennett,2876
SD,2008-12-12T00:00:00.000Z,Snow,Butte,2895
SD,2008-12-12T00:00:00.000Z,Snow,Corson,2907
SD,2008-12-12T00:00:00.000Z,Snow,Dewey,2914
SD,2008-12-12T00:00:00.000Z,Snow,Haakon,2924
SD,2008-12-12T00:00:00.000Z,Snow,Harding,2931
SD,2008-12-12T00:00:00.000Z,Snow,Jackson,2939
SD,2008-12-12T00:00:00.000Z,Snow,Meade,2442
SD,2008-12-12T00:00:00.000Z,Snow,Mellette,2450
SD,2008-12-12T00:00:00.000Z,Snow,Perkins,2502
SD,2008-12-12T00:00:00.000Z,Snow,Shannon,2519
SD,2008-12-12T00:00:00.000Z,Snow,Todd,2540
SD,2008-12-12T00:00:00.000Z,Snow,Ziebach,2578
ME,2006-02-24T18:55:00.000Z,Snow,Aroostook,1535
CT,2006-05-02T11:15:00.000Z,Snow,Hartford,432
CT,2006-05-02T11:15:00.000Z,Snow,Windham,529
CT,2006-05-02T11:15:00.000Z,Snow,Fairfield,410
CT,2006-05-02T11:15:00.000Z,Snow,New Haven,466
CT,2006-05-02T11:15:00.000Z,Snow,Tolland,524
NY,2006-10-15T18:00:00.000Z,Snow,Erie,1723
NY,2006-10-15T18:00:00.000Z,Snow,Genesee,1736
NY,2006-10-15T18:00:00.000Z,Snow,Niagara,1850
NY,2006-10-15T18:00:00.000Z,Snow,Orleans,1862
IL,2006-12-29T00:00:00.000Z,Snow,Adams,650
IL,2006-12-29T00:00:00.000Z,Snow,Boone,653
IL,2006-12-29T00:00:00.000Z,Snow,Brown,654
IL,2006-12-29T00:00:00.000Z,Snow,Bureau,2
IL,2006-12-29T00:00:00.000Z,Snow,DeKalb,49
IL,2006-12-29T00:00:00.000Z,Snow,Fulton,89
IL,2006-12-29T00:00:00.000Z,Snow,Hancock,111
IL,2006-12-29T00:00:00.000Z,Snow,Henry,121
IL,2006-12-29T00:00:00.000Z,Snow,Kendall,165
IL,2006-12-29T00:00:00.000Z,Snow,Knox,166
IL,2006-12-29T00:00:00.000Z,Snow,LaSalle,175
IL,2006-12-29T00:00:00.000Z,Snow,Lee,180
