BaseYear,state,incidentType,designatedArea,Freq,FID
2006,SD,Snow,Rosebud,1,118
2006,SD,Snow,Standing Rock,1,325
2006,SD,Snow,Cheyenne River,1,27
2006,SD,Snow,Pine Ridge,1,293
2006,CT,Snow,Paucatuck Eastern Pequot,1,365
2006,CT,Snow,Mashantucket Pequot,1,82
