NM,2000-05-13T19:00:00.000Z,Fire,Chaves,1578
NM,2000-05-13T19:00:00.000Z,Fire,De Baca,1589
NM,2000-05-13T19:00:00.000Z,Fire,Doña Ana,1590
NM,2000-05-13T19:00:00.000Z,Fire,Eddy,1592
NM,2000-05-13T19:00:00.000Z,Fire,Guadalupe,1595
NM,2000-05-13T19:00:00.000Z,Fire,Lincoln,1613
NM,2000-05-13T19:00:00.000Z,Fire,Sierra,1657
NM,2000-05-13T19:00:00.000Z,Fire,Bernalillo,1574
NM,2000-05-13T19:00:00.000Z,Fire,Cibola,1580
NM,2000-05-13T19:00:00.000Z,Fire,McKinley,1626
NM,2000-05-13T19:00:00.000Z,Fire,Mora,1629
NM,2000-05-13T19:00:00.000Z,Fire,Rio Arriba,1639
NM,2000-05-13T19:00:00.000Z,Fire,Sandoval,1646
NM,2000-05-13T19:00:00.000Z,Fire,Socorro,1659
NM,2000-05-13T19:00:00.000Z,Fire,San Juan,1650
NM,2000-05-13T19:00:00.000Z,Fire,San Miguel,1652
NM,2000-05-13T19:00:00.000Z,Fire,Santa Fe,1654
NM,2000-05-13T19:00:00.000Z,Fire,Taos,1662
NM,2000-05-13T19:00:00.000Z,Fire,Torrance,1664
NM,2000-05-13T19:00:00.000Z,Fire,Otero,1633
NM,2000-05-13T19:00:00.000Z,Fire,Los Alamos,1618
MT,2000-08-30T00:00:00.000Z,Fire,Blaine,1124
MT,2000-08-30T00:00:00.000Z,Fire,Broadwater,1132
MT,2000-08-30T00:00:00.000Z,Fire,Carbon,1137
MT,2000-08-30T00:00:00.000Z,Fire,Carter,1141
MT,2000-08-30T00:00:00.000Z,Fire,Cascade,1144
MT,2000-08-30T00:00:00.000Z,Fire,Chouteau,1150
MT,2000-08-30T00:00:00.000Z,Fire,Big Horn,1274
MT,2000-08-30T00:00:00.000Z,Fire,Custer,1153
MT,2000-08-30T00:00:00.000Z,Fire,Deer Lodge,1163
MT,2000-08-30T00:00:00.000Z,Fire,Fallon,1165
MT,2000-08-30T00:00:00.000Z,Fire,Fergus,1169
MT,2000-08-30T00:00:00.000Z,Fire,Flathead,1173
MT,2000-08-30T00:00:00.000Z,Fire,Gallatin,1177
MT,2000-08-30T00:00:00.000Z,Fire,Garfield,1182
MT,2000-08-30T00:00:00.000Z,Fire,Golden Valley,1189
MT,2000-08-30T00:00:00.000Z,Fire,Granite,1192
MT,2000-08-30T00:00:00.000Z,Fire,Hill,1195
MT,2000-08-30T00:00:00.000Z,Fire,Jefferson,1199
MT,2000-08-30T00:00:00.000Z,Fire,Judith Basin,1202
MT,2000-08-30T00:00:00.000Z,Fire,Glacier,1186
MT,2000-08-30T00:00:00.000Z,Fire,Lake,1207
MT,2000-08-30T00:00:00.000Z,Fire,Lewis and Clark,1211
MT,2000-08-30T00:00:00.000Z,Fire,Liberty,1214
MT,2000-08-30T00:00:00.000Z,Fire,Lincoln,1219
MT,2000-08-30T00:00:00.000Z,Fire,Meagher,1231
MT,2000-08-30T00:00:00.000Z,Fire,Madison,1226
MT,2000-08-30T00:00:00.000Z,Fire,Missoula,1239
MT,2000-08-30T00:00:00.000Z,Fire,Musselshell,1241
MT,2000-08-30T00:00:00.000Z,Fire,Park,1244
MT,2000-08-30T00:00:00.000Z,Fire,Petroleum,1247
MT,2000-08-30T00:00:00.000Z,Fire,Mineral,1234
MT,2000-08-30T00:00:00.000Z,Fire,Phillips,1250
MT,2000-08-30T00:00:00.000Z,Fire,Pondera,1254
MT,2000-08-30T00:00:00.000Z,Fire,Powder River,1259
MT,2000-08-30T00:00:00.000Z,Fire,Prairie,1264
MT,2000-08-30T00:00:00.000Z,Fire,Ravalli,1268
MT,2000-08-30T00:00:00.000Z,Fire,Rosebud,1277
MT,2000-08-30T00:00:00.000Z,Fire,Sanders,1278
MT,2000-08-30T00:00:00.000Z,Fire,Powell,1262
MT,2000-08-30T00:00:00.000Z,Fire,Silver Bow,1284
MT,2000-08-30T00:00:00.000Z,Fire,Stillwater,1286
MT,2000-08-30T00:00:00.000Z,Fire,Sweet Grass,1288
MT,2000-08-30T00:00:00.000Z,Fire,Teton,1290
MT,2000-08-30T00:00:00.000Z,Fire,Toole,1292
MT,2000-08-30T00:00:00.000Z,Fire,Treasure,1293
MT,2000-08-30T00:00:00.000Z,Fire,Yellowstone,1302
MT,2000-08-30T00:00:00.000Z,Fire,Beaverhead,1269
ID,2000-09-01T13:45:00.000Z,Fire,Ada,336
MT,2000-08-30T00:00:00.000Z,Fire,Wheatland,1298
ID,2000-09-01T13:45:00.000Z,Fire,Bingham,362
ID,2000-09-01T13:45:00.000Z,Fire,Blaine,371
ID,2000-09-01T13:45:00.000Z,Fire,Boise,380
ID,2000-09-01T13:45:00.000Z,Fire,Clearwater,474
ID,2000-09-01T13:45:00.000Z,Fire,Custer,484
ID,2000-09-01T13:45:00.000Z,Fire,Elmore,490
ID,2000-09-01T13:45:00.000Z,Fire,Jerome,547
ID,2000-09-01T13:45:00.000Z,Fire,Lemhi,566
ID,2000-09-01T13:45:00.000Z,Fire,Lewis,574
ID,2000-09-01T13:45:00.000Z,Fire,Lincoln,578
ID,2000-09-01T13:45:00.000Z,Fire,Power,613
ID,2000-09-01T13:45:00.000Z,Fire,Valley,643
ID,2000-09-01T13:45:00.000Z,Fire,Bannock,343
ID,2000-09-01T13:45:00.000Z,Fire,Idaho,528
NY,2001-09-11T19:30:00.000Z,Fire,Allegany,1674
NY,2001-09-11T19:30:00.000Z,Fire,Broome,1683
NY,2001-09-11T19:30:00.000Z,Fire,Albany,1673
