State,designatedArea,disasterType,Freq,FEMA_Object_ID
New York,Albany,Hurricane,1,3022
Massachusetts,Franklin,Hurricane,1,3003
Massachusetts,Hampden,Hurricane,1,3004
New York,Bronx,Hurricane,2,3023
Massachusetts,Worcester,Hurricane,1,3011
New York,Broome,Hurricane,1,2827
New York,Cattaraugus,Hurricane,1,2828
New York,Chautauqua,Hurricane,1,2830
New York,Chemung,Hurricane,1,2831
New York,Allegany,Hurricane,1,2826
New York,Chenango,Hurricane,1,2832
New York,Clinton,Hurricane,1,3108
New York,Cortland,Hurricane,1,2833
New York,Dutchess,Hurricane,1,3025
New York,Essex,Hurricane,1,3026
New York,Delaware,Hurricane,1,2834
New York,Fulton,Hurricane,1,2837
New York,Greene,Hurricane,2,2839
New York,Hamilton,Hurricane,1,2840
New York,Erie,Hurricane,1,2835
New York,Franklin,Hurricane,1,2836
New York,Jefferson,Hurricane,1,2842
New York,Cayuga,Hurricane,1,2829
New York,Herkimer,Hurricane,1,2841
New York,Columbia,Hurricane,1,3024
New York,Genesee,Hurricane,1,2838
New York,Kings,Hurricane,2,3027
New York,Lewis,Hurricane,1,2843
New York,Livingston,Hurricane,1,2844
New York,Madison,Hurricane,1,2845
New York,Monroe,Hurricane,1,2846
New York,Montgomery,Hurricane,1,2847
New York,Nassau,Hurricane,3,3028
New York,New York,Hurricane,2,3029
New York,Niagara,Hurricane,1,2848
New York,Oneida,Hurricane,1,2849
New York,Ontario,Hurricane,1,2851
New York,Orleans,Hurricane,1,2853
New York,Otsego,Hurricane,1,2855
New York,Oswego,Hurricane,1,2854
New York,Putnam,Hurricane,3,3030
New York,Queens,Hurricane,3,3031
New York,Onondaga,Hurricane,1,2850
New York,Orange,Hurricane,2,2852
New York,Rensselaer,Hurricane,1,3032
New York,Richmond,Hurricane,3,2856
New York,Rockland,Hurricane,3,3033
New York,St. Lawrence,Hurricane,1,2857
New York,Saratoga,Hurricane,1,3034
New York,Schenectady,Hurricane,1,3035
New York,Schoharie,Hurricane,1,2858
New York,Schuyler,Hurricane,1,2859
New York,Seneca,Hurricane,1,2860
New York,Steuben,Hurricane,1,2861
New York,Suffolk,Hurricane,3,3036
New York,Tompkins,Hurricane,1,2864
New York,Ulster,Hurricane,2,2865
New York,Warren,Hurricane,1,3037
New York,Wayne,Hurricane,1,2866
New York,Wyoming,Hurricane,1,2867
New York,Yates,Hurricane,1,2868
District of Columbia,District of Columbia,Hurricane,2,2784
Connecticut,Fairfield,Hurricane,4,2981
Connecticut,Hartford,Hurricane,3,2982
Connecticut,Litchfield,Hurricane,4,2983
Connecticut,New Haven,Hurricane,4,2985
Connecticut,New London,Hurricane,4,2986
Connecticut,Windham,Hurricane,4,2988
New Jersey,Atlantic,Hurricane,3,2806
Connecticut,Middlesex,Hurricane,4,2984
New Jersey,Bergen,Hurricane,3,2807
New Jersey,Burlington,Hurricane,3,2808
New Jersey,Camden,Hurricane,2,2809
New Jersey,Cape May,Hurricane,3,2810
Connecticut,Tolland,Hurricane,4,2987
New Jersey,Gloucester,Hurricane,3,2813
New Jersey,Hudson,Hurricane,2,3021
New Jersey,Mercer,Hurricane,2,2815
New Jersey,Essex,Hurricane,3,2812
New Jersey,Middlesex,Hurricane,2,2816
New Jersey,Monmouth,Hurricane,3,2817
New Jersey,Morris,Hurricane,3,2818
New Jersey,Passaic,Hurricane,2,2820
New Jersey,Somerset,Hurricane,2,2822
New Jersey,Sussex,Hurricane,3,2823
New Jersey,Union,Hurricane,2,2824
New Jersey,Warren,Hurricane,2,2825
New Jersey,Salem,Hurricane,3,2821
New Jersey,Hunterdon,Hurricane,2,2814
New Jersey,Cumberland,Hurricane,3,2811
Rhode Island,Bristol,Hurricane,2,3040
Rhode Island,Kent,Hurricane,2,3041
Rhode Island,Newport,Hurricane,2,3042
New York,Washington,Hurricane,1,3038
Rhode Island,Washington,Hurricane,2,3044
Rhode Island,Providence,Hurricane,1,3043
New York,Westchester,Hurricane,3,3039
New York,Tioga,Hurricane,1,2863
Pennsylvania,Adams,Hurricane,1,2869
Pennsylvania,Beaver,Hurricane,1,2872
Pennsylvania,Armstrong,Hurricane,1,2871
Pennsylvania,Allegheny,Hurricane,1,2870
Pennsylvania,Blair,Hurricane,1,2875
New York,Sullivan,Hurricane,2,2862
New Jersey,Ocean,Hurricane,2,2819
Pennsylvania,Bedford,Hurricane,2,2873
Pennsylvania,Bucks,Hurricane,2,2877
Pennsylvania,Cambria,Hurricane,1,2879
Pennsylvania,Bradford,Hurricane,1,2876
Pennsylvania,Berks,Hurricane,1,2874
Pennsylvania,Butler,Hurricane,1,2878
Pennsylvania,Cameron,Hurricane,2,2880
Pennsylvania,Chester,Hurricane,1,2883
Pennsylvania,Clearfield,Hurricane,1,2885
Pennsylvania,Carbon,Hurricane,1,2881
Pennsylvania,Crawford,Hurricane,1,2888
Pennsylvania,Delaware,Hurricane,1,2891
Pennsylvania,Cumberland,Hurricane,1,2889
Pennsylvania,Elk,Hurricane,1,2892
Pennsylvania,Columbia,Hurricane,1,2887
Pennsylvania,Centre,Hurricane,1,2882
Pennsylvania,Clinton,Hurricane,1,2886
Pennsylvania,Fayette,Hurricane,1,2894
Pennsylvania,Clarion,Hurricane,1,2884
Pennsylvania,Dauphin,Hurricane,2,2890
Pennsylvania,Greene,Hurricane,1,2898
Pennsylvania,Huntingdon,Hurricane,2,2899
Pennsylvania,Indiana,Hurricane,1,2900
Pennsylvania,Jefferson,Hurricane,1,2901
Pennsylvania,Lawrence,Hurricane,1,2905
Pennsylvania,Fulton,Hurricane,2,2897
Pennsylvania,Juniata,Hurricane,2,2902
Pennsylvania,Lehigh,Hurricane,1,2907
Pennsylvania,Luzerne,Hurricane,1,2908
Pennsylvania,Lackawanna,Hurricane,1,2903
Pennsylvania,Forest,Hurricane,2,2895
Pennsylvania,Erie,Hurricane,1,2893
Pennsylvania,Mercer,Hurricane,1,2911
Pennsylvania,Lancaster,Hurricane,1,2904
Pennsylvania,Franklin,Hurricane,2,2896
Pennsylvania,Lebanon,Hurricane,1,2906
Pennsylvania,Monroe,Hurricane,2,2913
Pennsylvania,Mifflin,Hurricane,1,2912
Pennsylvania,Montour,Hurricane,1,2915
Pennsylvania,McKean,Hurricane,1,2910
Pennsylvania,Lycoming,Hurricane,1,2909
Pennsylvania,Perry,Hurricane,1,2918
Pennsylvania,Philadelphia,Hurricane,2,2919
Pennsylvania,Northampton,Hurricane,2,2916
Pennsylvania,Northumberland,Hurricane,1,2917
Pennsylvania,Pike,Hurricane,2,2920
Pennsylvania,Potter,Hurricane,2,2921
Pennsylvania,Montgomery,Hurricane,2,2914
Pennsylvania,Snyder,Hurricane,1,2923
Pennsylvania,Somerset,Hurricane,2,2924
Pennsylvania,Sullivan,Hurricane,2,2925
Pennsylvania,Tioga,Hurricane,1,2927
Pennsylvania,Schuylkill,Hurricane,1,2922
Pennsylvania,Union,Hurricane,1,2928
Pennsylvania,Susquehanna,Hurricane,1,2926
Pennsylvania,Warren,Hurricane,1,2930
Pennsylvania,Venango,Hurricane,1,2929
Pennsylvania,Washington,Hurricane,1,2931
Pennsylvania,Wayne,Hurricane,1,2932
Pennsylvania,Wyoming,Hurricane,2,2934
Pennsylvania,York,Hurricane,1,2935
Pennsylvania,Westmoreland,Hurricane,1,2933
Delaware,New Castle,Hurricane,3,2782
West Virginia,Barbour,Hurricane,2,2959
Delaware,Kent,Hurricane,3,2781
West Virginia,Berkeley,Hurricane,1,2960
West Virginia,Boone,Hurricane,2,2334
West Virginia,Calhoun,Hurricane,1,2579
Delaware,Sussex,Hurricane,2,2783
West Virginia,Cabell,Hurricane,1,2578
West Virginia,Fayette,Hurricane,2,2335
West Virginia,Greenbrier,Hurricane,1,2779
West Virginia,Clay,Hurricane,2,2580
West Virginia,Brooke,Hurricane,1,2961
West Virginia,Hancock,Hurricane,1,2964
West Virginia,Braxton,Hurricane,2,2577
West Virginia,Harrison,Hurricane,1,2966
West Virginia,Jackson,Hurricane,1,2583
West Virginia,Hardy,Hurricane,1,2965
West Virginia,Grant,Hurricane,1,2962
West Virginia,Jefferson,Hurricane,1,2967
West Virginia,Lewis,Hurricane,2,2968
West Virginia,Hampshire,Hurricane,1,2963
West Virginia,Gilmer,Hurricane,1,2582
West Virginia,Doddridge,Hurricane,1,2581
West Virginia,Logan,Hurricane,1,2338
West Virginia,McDowell,Hurricane,1,2339
West Virginia,Lincoln,Hurricane,1,2337
West Virginia,Mercer,Hurricane,1,2340
West Virginia,Mineral,Hurricane,1,2970
West Virginia,Mingo,Hurricane,1,2341
West Virginia,Marion,Hurricane,1,2969
West Virginia,Mason,Hurricane,1,2585
West Virginia,Monroe,Hurricane,1,2780
West Virginia,Monongalia,Hurricane,1,2971
West Virginia,Kanawha,Hurricane,2,2336
West Virginia,Marshall,Hurricane,1,2584
West Virginia,Ohio,Hurricane,1,2586
West Virginia,Pendleton,Hurricane,2,2973
West Virginia,Morgan,Hurricane,1,2972
West Virginia,Nicholas,Hurricane,2,2342
West Virginia,Pocahontas,Hurricane,2,2974
West Virginia,Preston,Hurricane,2,2975
West Virginia,Pleasants,Hurricane,1,2587
West Virginia,Randolph,Hurricane,2,2976
West Virginia,Putnam,Hurricane,1,2588
West Virginia,Raleigh,Hurricane,2,2343
West Virginia,Ritchie,Hurricane,1,2589
West Virginia,Roane,Hurricane,1,2590
West Virginia,Summers,Hurricane,1,2344
West Virginia,Tucker,Hurricane,2,2978
West Virginia,Tyler,Hurricane,1,2591
West Virginia,Upshur,Hurricane,2,2979
West Virginia,Taylor,Hurricane,2,2977
West Virginia,Webster,Hurricane,2,2980
West Virginia,Wetzel,Hurricane,1,2592
West Virginia,Wirt,Hurricane,1,2593
West Virginia,Wayne,Hurricane,1,2345
West Virginia,Wood,Hurricane,1,2594
West Virginia,Wyoming,Hurricane,2,2346
Virginia,Accomack,Hurricane,3,2687
Virginia,Alleghany,Hurricane,2,2689
Virginia,Albemarle,Hurricane,2,2688
Virginia,Amherst,Hurricane,2,2691
Virginia,Appomattox,Hurricane,3,2692
Virginia,Amelia,Hurricane,3,2690
Virginia,Arlington,Hurricane,3,2936
Virginia,Augusta,Hurricane,2,2693
Virginia,Bath,Hurricane,2,2694
Virginia,Bedford,Hurricane,2,2695
Virginia,Bland,Hurricane,2,2316
Virginia,Botetourt,Hurricane,3,2696
Virginia,Brunswick,Hurricane,3,2697
Virginia,Buchanan,Hurricane,2,2317
Virginia,Buckingham,Hurricane,2,2698
Virginia,Caroline,Hurricane,2,2700
Virginia,Carroll,Hurricane,2,2318
Virginia,Charles City,Hurricane,3,2701
Virginia,Charlotte,Hurricane,3,2702
Virginia,Chesterfield,Hurricane,4,2703
Virginia,Clarke,Hurricane,3,2937
Virginia,Craig,Hurricane,4,2704
Virginia,Culpeper,Hurricane,3,2938
Virginia,Campbell,Hurricane,3,2699
Virginia,Cumberland,Hurricane,3,2705
Virginia,Dickenson,Hurricane,2,2319
Virginia,Fairfax,Hurricane,2,2939
Virginia,Fauquier,Hurricane,3,2940
Virginia,Floyd,Hurricane,4,2708
Virginia,Dinwiddie,Hurricane,3,2706
Virginia,Essex,Hurricane,4,2707
Virginia,Fluvanna,Hurricane,3,2709
Virginia,Franklin,Hurricane,4,2710
Virginia,Frederick,Hurricane,3,2941
Virginia,Giles,Hurricane,2,2320
Virginia,Gloucester,Hurricane,2,2711
Virginia,Grayson,Hurricane,4,2321
Virginia,Greene,Hurricane,3,2713
Virginia,Greensville,Hurricane,2,2714
Virginia,Halifax,Hurricane,4,2715
Virginia,Goochland,Hurricane,2,2712
Virginia,Hanover,Hurricane,2,2716
Virginia,Henrico,Hurricane,2,2717
Virginia,Henry,Hurricane,3,2718
Virginia,Highland,Hurricane,3,2942
Virginia,Isle of Wight,Hurricane,4,2719
Virginia,James City,Hurricane,3,2720
Virginia,King and Queen,Hurricane,5,2721
Virginia,King George,Hurricane,2,2722
Virginia,King William,Hurricane,4,2723
Virginia,Lancaster,Hurricane,5,2724
Virginia,Lee,Hurricane,2,2322
Virginia,Loudoun,Hurricane,3,2943
Virginia,Louisa,Hurricane,2,2725
Virginia,Lunenburg,Hurricane,4,2726
Virginia,Madison,Hurricane,3,2944
Virginia,Mathews,Hurricane,4,2727
Virginia,Mecklenburg,Hurricane,4,2728
Virginia,Middlesex,Hurricane,4,2729
Virginia,Montgomery,Hurricane,3,2730
Virginia,Nelson,Hurricane,4,2731
Virginia,New Kent,Hurricane,4,2732
Virginia,Northampton,Hurricane,4,2733
Virginia,Northumberland,Hurricane,5,2734
Virginia,Orange,Hurricane,2,2736
Virginia,Nottoway,Hurricane,4,2735
Virginia,Pittsylvania,Hurricane,4,2738
Virginia,Powhatan,Hurricane,3,2739
Virginia,Prince Edward,Hurricane,3,2740
Virginia,Prince George,Hurricane,2,2741
Virginia,Patrick,Hurricane,3,2737
Virginia,Page,Hurricane,2,2945
Virginia,Pulaski,Hurricane,3,2323
Virginia,Rappahannock,Hurricane,4,2947
Virginia,Richmond,Hurricane,3,2742
Virginia,Roanoke,Hurricane,3,2743
Virginia,Prince William,Hurricane,3,2946
Virginia,Rockingham,Hurricane,2,2948
Virginia,Russell,Hurricane,3,2324
Virginia,Scott,Hurricane,2,2325
Virginia,Rockbridge,Hurricane,2,2744
Virginia,Smyth,Hurricane,2,2326
Virginia,Southampton,Hurricane,3,2745
Virginia,Spotsylvania,Hurricane,2,2746
Virginia,Shenandoah,Hurricane,3,2949
Virginia,Stafford,Hurricane,2,2950
Virginia,Surry,Hurricane,3,2747
Virginia,Sussex,Hurricane,2,2748
Virginia,Tazewell,Hurricane,2,2327
Virginia,Warren,Hurricane,3,2951
Virginia,Washington,Hurricane,2,2328
Virginia,Westmoreland,Hurricane,4,2749
Virginia,Wise,Hurricane,2,2329
Virginia,Wythe,Hurricane,2,2330
Virginia,York,Hurricane,2,2750
Virginia,Alexandria,Hurricane,2,2952
Virginia,Bristol,Hurricane,3,2331
Virginia,Buena Vista,Hurricane,2,2751
Virginia,Charlottesville,Hurricane,2,2752
Virginia,Chesapeake,Hurricane,3,2753
Virginia,Colonial Heights,Hurricane,2,2754
Virginia,Covington,Hurricane,2,2755
Virginia,Danville,Hurricane,4,2756
Virginia,Emporia,Hurricane,2,2757
Virginia,Fairfax City,Hurricane,3,2953
Virginia,Falls Church,Hurricane,3,2954
Virginia,Franklin City,Hurricane,4,2758
Virginia,Galax,Hurricane,3,2332
Virginia,Fredericksburg,Hurricane,2,2759
Virginia,Hampton,Hurricane,4,2760
Virginia,Harrisonburg,Hurricane,2,2955
Virginia,Hopewell,Hurricane,2,2761
Virginia,Lexington,Hurricane,2,2762
Virginia,Lynchburg,Hurricane,2,2763
Virginia,Manassas,Hurricane,3,2956
Virginia,Manassas Park,Hurricane,2,2957
Virginia,Martinsville,Hurricane,4,2764
Virginia,Newport News,Hurricane,4,2765
Virginia,Norfolk,Hurricane,3,2766
Virginia,Norton,Hurricane,2,2333
Virginia,Petersburg,Hurricane,2,2767
Virginia,Poquoson,Hurricane,2,2768
Virginia,Portsmouth,Hurricane,3,2769
Virginia,Radford,Hurricane,2,2770
Virginia,Richmond City,Hurricane,3,2771
Virginia,Salem,Hurricane,2,2773
Virginia,Staunton,Hurricane,2,2774
Virginia,Suffolk,Hurricane,3,2775
Virginia,Virginia Beach,Hurricane,3,2776
Virginia,Waynesboro,Hurricane,2,2777
Virginia,Roanoke City,Hurricane,3,2772
Virginia,Williamsburg,Hurricane,3,2778
Virginia,Winchester,Hurricane,2,2958
New Hampshire,Belknap,Hurricane,2,3012
New Hampshire,Carroll,Hurricane,2,3013
New Hampshire,Cheshire,Hurricane,1,3014
New Hampshire,Coos,Hurricane,2,3107
New Hampshire,Hillsborough,Hurricane,1,3016
New Hampshire,Merrimack,Hurricane,1,3017
New Hampshire,Rockingham,Hurricane,2,3018
New Hampshire,Strafford,Hurricane,1,3019
New Hampshire,Grafton,Hurricane,2,3015
New Hampshire,Sullivan,Hurricane,2,3020
Florida,Baker,Hurricane,6,1271
Florida,Brevard,Hurricane,7,1274
Florida,Broward,Hurricane,7,2595
Florida,Citrus,Hurricane,7,1277
Florida,Clay,Hurricane,6,1278
Florida,Duval,Hurricane,7,1283
Florida,Flagler,Hurricane,7,1285
Florida,Glades,Hurricane,5,1289
Florida,Hendry,Hurricane,4,1293
Florida,Highlands,Hurricane,4,1295
Florida,Indian River,Hurricane,7,1298
Florida,Marion,Hurricane,6,1309
Florida,Lake,Hurricane,5,1302
Florida,Martin,Hurricane,8,2596
Florida,Hernando,Hurricane,7,1294
Florida,Miami-Dade,Hurricane,5,2597
Florida,Monroe,Hurricane,6,1310
Florida,Nassau,Hurricane,7,1311
Florida,Okeechobee,Hurricane,5,1313
Florida,Orange,Hurricane,6,1314
Florida,Osceola,Hurricane,7,1315
Florida,Palm Beach,Hurricane,8,2598
Florida,Polk,Hurricane,4,1318
Florida,Putnam,Hurricane,7,1319
Florida,St. Johns,Hurricane,7,1320
Florida,St. Lucie,Hurricane,8,2599
Florida,Seminole,Hurricane,7,1323
Florida,Volusia,Hurricane,7,1328
South Carolina,Aiken,Hurricane,5,2272
South Carolina,Abbeville,Hurricane,5,2271
South Carolina,Allendale,Hurricane,7,2273
South Carolina,Bamberg,Hurricane,6,2275
South Carolina,Barnwell,Hurricane,6,2276
South Carolina,Beaufort,Hurricane,7,2277
South Carolina,Berkeley,Hurricane,8,2671
South Carolina,Calhoun,Hurricane,7,2278
South Carolina,Charleston,Hurricane,8,2672
South Carolina,Anderson,Hurricane,5,2274
South Carolina,Cherokee,Hurricane,5,2279
South Carolina,Chester,Hurricane,5,2280
South Carolina,Chesterfield,Hurricane,7,2673
South Carolina,Clarendon,Hurricane,7,2674
South Carolina,Colleton,Hurricane,8,2281
South Carolina,Dillon,Hurricane,8,2676
South Carolina,Dorchester,Hurricane,8,2677
South Carolina,Fairfield,Hurricane,5,2283
South Carolina,Darlington,Hurricane,7,2675
South Carolina,Florence,Hurricane,7,2678
South Carolina,Georgetown,Hurricane,8,2679
South Carolina,Greenville,Hurricane,5,2284
South Carolina,Greenwood,Hurricane,5,2285
South Carolina,Hampton,Hurricane,6,2286
South Carolina,Horry,Hurricane,8,2680
South Carolina,Edgefield,Hurricane,5,2282
South Carolina,Jasper,Hurricane,8,2287
South Carolina,Kershaw,Hurricane,6,2681
South Carolina,Lancaster,Hurricane,6,2288
South Carolina,Laurens,Hurricane,5,2289
South Carolina,Lee,Hurricane,6,2682
South Carolina,McCormick,Hurricane,5,2291
South Carolina,Marlboro,Hurricane,7,2684
South Carolina,Newberry,Hurricane,5,2292
South Carolina,Lexington,Hurricane,5,2290
South Carolina,Marion,Hurricane,8,2683
South Carolina,Orangeburg,Hurricane,7,2294
South Carolina,Pickens,Hurricane,5,2295
South Carolina,Richland,Hurricane,6,2296
South Carolina,Oconee,Hurricane,5,2293
South Carolina,Saluda,Hurricane,5,2297
South Carolina,Union,Hurricane,5,2299
South Carolina,Williamsburg,Hurricane,8,2686
South Carolina,York,Hurricane,5,2300
South Carolina,Spartanburg,Hurricane,5,2298
Georgia,Appling,Hurricane,5,1332
South Carolina,Sumter,Hurricane,7,2685
Georgia,Atkinson,Hurricane,5,1333
Georgia,Bacon,Hurricane,5,1334
Georgia,Bulloch,Hurricane,6,2161
Georgia,Burke,Hurricane,5,2162
Georgia,Camden,Hurricane,6,1342
Georgia,Candler,Hurricane,6,2163
Georgia,Bryan,Hurricane,6,1340
Georgia,Brantley,Hurricane,6,1338
Georgia,Charlton,Hurricane,5,1343
Georgia,Chatham,Hurricane,6,1344
Georgia,Clinch,Hurricane,4,1346
Georgia,Coffee,Hurricane,5,1347
Georgia,Echols,Hurricane,5,1354
Georgia,Evans,Hurricane,6,2171
Georgia,Glynn,Hurricane,6,1355
Georgia,Jeff Davis,Hurricane,5,1358
Georgia,Emanuel,Hurricane,6,2170
Georgia,Effingham,Hurricane,6,2168
Georgia,Liberty,Hurricane,6,1361
Georgia,Jenkins,Hurricane,6,2183
Georgia,Screven,Hurricane,6,2200
Georgia,McIntosh,Hurricane,6,1364
Georgia,Long,Hurricane,6,1362
Georgia,Treutlen,Hurricane,5,2205
Georgia,Ware,Hurricane,5,1379
Georgia,Wayne,Hurricane,6,1380
North Carolina,Alamance,Hurricane,6,2603
North Carolina,Anson,Hurricane,6,2604
North Carolina,Beaufort,Hurricane,8,2605
Georgia,Pierce,Hurricane,6,1367
Georgia,Tattnall,Hurricane,6,1373
Georgia,Toombs,Hurricane,6,2203
North Carolina,Bertie,Hurricane,7,2606
North Carolina,Bladen,Hurricane,7,2607
North Carolina,Brunswick,Hurricane,9,2608
North Carolina,Camden,Hurricane,6,2610
North Carolina,Chatham,Hurricane,7,2613
North Carolina,Carteret,Hurricane,8,2611
North Carolina,Caswell,Hurricane,5,2612
North Carolina,Columbus,Hurricane,8,2615
North Carolina,Chowan,Hurricane,7,2614
North Carolina,Cumberland,Hurricane,6,2617
North Carolina,Craven,Hurricane,8,2616
North Carolina,Dare,Hurricane,8,2619
North Carolina,Davidson,Hurricane,6,2620
North Carolina,Davie,Hurricane,5,2621
North Carolina,Currituck,Hurricane,6,2618
North Carolina,Duplin,Hurricane,7,2622
North Carolina,Durham,Hurricane,5,2623
North Carolina,Edgecombe,Hurricane,5,2624
North Carolina,Forsyth,Hurricane,5,2625
North Carolina,Franklin,Hurricane,5,2626
North Carolina,Gates,Hurricane,5,2627
North Carolina,Granville,Hurricane,6,2628
North Carolina,Guilford,Hurricane,5,2630
North Carolina,Halifax,Hurricane,5,2631
North Carolina,Harnett,Hurricane,6,2632
North Carolina,Hertford,Hurricane,6,2633
North Carolina,Hoke,Hurricane,7,2634
North Carolina,Greene,Hurricane,7,2629
North Carolina,Johnston,Hurricane,6,2636
North Carolina,Jones,Hurricane,8,2637
North Carolina,Hyde,Hurricane,9,2635
North Carolina,Lee,Hurricane,6,2638
North Carolina,Lenoir,Hurricane,8,2639
North Carolina,Martin,Hurricane,5,2640
North Carolina,Montgomery,Hurricane,7,2641
North Carolina,Nash,Hurricane,5,2643
North Carolina,New Hanover,Hurricane,8,2644
North Carolina,Moore,Hurricane,6,2642
North Carolina,Orange,Hurricane,6,2647
North Carolina,Pamlico,Hurricane,8,2648
North Carolina,Pasquotank,Hurricane,6,2649
North Carolina,Northampton,Hurricane,5,2645
North Carolina,Onslow,Hurricane,8,2646
North Carolina,Perquimans,Hurricane,6,2651
North Carolina,Richmond,Hurricane,6,2655
North Carolina,Randolph,Hurricane,6,2654
North Carolina,Robeson,Hurricane,7,2656
North Carolina,Pitt,Hurricane,8,2653
North Carolina,Person,Hurricane,6,2652
North Carolina,Scotland,Hurricane,6,2660
North Carolina,Pender,Hurricane,8,2650
North Carolina,Vance,Hurricane,5,2665
North Carolina,Wake,Hurricane,5,2666
North Carolina,Surry,Hurricane,5,2264
North Carolina,Tyrrell,Hurricane,7,2663
North Carolina,Sampson,Hurricane,7,2659
North Carolina,Warren,Hurricane,5,2667
North Carolina,Rockingham,Hurricane,5,2657
North Carolina,Washington,Hurricane,6,2668
North Carolina,Stokes,Hurricane,5,2662
