State,designatedArea,DisasterType,Freq,FEMA_Object_ID
California,Butte,Dam/Levee Break,1,32
California,Sutter,Dam/Levee Break,1,68
California,Yuba,Dam/Levee Break,1,73
Michigan,Gladwin,Dam/Levee Break,2,2448
Michigan,Midland,Dam/Levee Break,2,2467
Michigan,Saginaw,Dam/Levee Break,1,2479
Michigan,Arenac,Dam/Levee Break,1,2436
Michigan,Iosco,Dam/Levee Break,1,2454
