BaseYear,state,incidentType,designatedArea,Freq,FID
2020,WA,Fire,Colville,4,29
2020,WA,Fire,Yakama Nation,3,176
2020,CA,Fire,Morongo,1,90
2020,AZ,Fire,San Carlos,1,309
2020,OR,Fire,Warm Springs,1,171
2020,MT,Fire,Crow,1,34
