PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MO3182219,AMEREN MISSOURI CALLAWAY ENERGY CENTER,Region 7,Missouri,Non-Transient non-community system,860,,Callaway,7,2,7
MO5010562,NEVADA PWS,Region 7,Missouri,Community water system,8149,NEVADA,Vernon,11,8,22
MO1010070,BIRMINGHAM VILLAGE OF PWS,Region 7,Missouri,Community water system,190,BIRMINGHAM,Clay,3,10,9
MO2010140,CARROLLTON PWS,Region 7,Missouri,Community water system,3300,CARROLLTON,Carroll,14,0,25
MO5010197,CROSS TIMBERS PWS,Region 7,Missouri,Community water system,215,CROSS TIMBERS,Hickory,4,31,21
MO5172986,AVA HEAD START,Region 7,Missouri,Non-Transient non-community system,75,WEST PLAINS,Douglas,7,2,4
MO6203130,CROWN POWER AND EQUIPMENT,Region 7,Missouri,Transient non-community system,30,,Gasconade,4,15,1
MO3036103,BLACKHAWK ESTATES,Region 7,Missouri,Community water system,100,,Camden,5,23,11
MO5192285,MUNGER MOSS MOTEL,Region 7,Missouri,Transient non-community system,75,,Laclede,6,8,10
MO1010649,PLEASANT HILL PWS,Region 7,Missouri,Community water system,7311,PLEASANT HILL,Cass,9,22,10
MO5243282,CALYPSO COVE RV PARK,Region 7,Missouri,Transient non-community system,120,,Cedar,4,0,0
MO4210857,SHAMROCK BAR AND GRILL,Region 7,Missouri,Transient non-community system,81,,St. Francois,6,51,10
MO6030021,CHAMPION FARMS SUBDIVISION,Region 7,Missouri,Community water system,30,,Lincoln,14,57,5
MO5031454,BENDCO COVE,Region 7,Missouri,Community water system,50,,Morgan,17,24,8
MO5191687,ANDREWS LANDING & RV PARK,Region 7,Missouri,Transient non-community system,120,,Taney,5,17,9
MO3036018,LOOKOUT POINT SUBD,Region 7,Missouri,Community water system,80,,Miller,7,14,8
MO1010851,WESTON PWS,Region 7,Missouri,Community water system,1641,WESTON,Platte,13,2,15
MO5010475,LOCKWOOD PWS,Region 7,Missouri,Community water system,936,LOCKWOOD,Dade,9,1,17
MO1010371,HOLDEN PWS,Region 7,Missouri,Community water system,2389,HOLDEN,Johnson,8,9,15
MO5271629,HOME OF GOD CHRISTIAN CHURCH,Region 7,Missouri,Transient non-community system,150,,Greene,6,24,13
MO5193172,RIVERWOOD RESORT,Region 7,Missouri,Transient non-community system,56,,Laclede,8,0,0
MO1010024,ARCHIE PWS,Region 7,Missouri,Community water system,1180,ARCHIE,Cass,10,41,23
MO4010501,MARQUAND PWS,Region 7,Missouri,Community water system,200,MARQUAND,Madison,9,19,25
MO5292355,WHITE OAK STATION # 21,Region 7,Missouri,Transient non-community system,25,,Taney,6,27,9
MO5258122,WHITE OAK STATION # 6,Region 7,Missouri,Transient non-community system,47,,Stone,7,45,12
MO6283184,DOLLAR GENERAL #13971 DESOTO,Region 7,Missouri,Transient non-community system,50,,Jefferson,4,0,2
MO6283182,DOLLAR GENERAL #14038 LONEDELL,Region 7,Missouri,Transient non-community system,25,,Franklin,5,1,4
MO6283180,DOLLAR GENERAL #16225 TROY,Region 7,Missouri,Transient non-community system,25,,Lincoln,4,0,2
MO4283253,DOLLAR GENERAL #19381 RICHWOODS,Region 7,Missouri,Transient non-community system,25,,Washington,2,1,1
MO4283241,DOLLAR GENERAL #18611 FRENCH VILLAGE,Region 7,Missouri,Transient non-community system,25,,St. Francois,3,0,2
MO4283226,DOLLAR GENERAL #18296 SOUTH FORK,Region 7,Missouri,Transient non-community system,25,,Howell,4,1,3
MO4283197,DOLLAR GENERAL #16317 BOLLINGER,Region 7,Missouri,Transient non-community system,25,,Bollinger,3,1,5
