PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
WV3302331,LOGAN WATER BOARD CITY OF,Region 3,West Virginia,Community water system,3862,LOGAN,Logan,16,105,66
WV9942072,ELK SPRINGS RESORT,Region 3,West Virginia,Transient non-community system,25,MONTERVILLE,Randolph,5,52,7
WV3303301,BERKELEY SPRINGS CITY OF,Region 3,West Virginia,Community water system,3526,BERKELEY SPRINGS,Morgan,14,38,42
WV3303901,ALBRIGHT TOWN OF,Region 3,West Virginia,Community water system,333,ALBRIGHT,Preston,10,69,7
WV3302704,HARTFORD TOWN OF,Region 3,West Virginia,Community water system,720,HARTFORD CITY (CORPORATE NAME,Mason,6,116,46
WV9939036,AURORA ELEMENTARY AND JR HIGH,Region 3,West Virginia,Non-Transient non-community system,192,AURORA,Preston,4,14,21
WV3303111,MORGANTOWN UTILITY BOARD,Region 3,West Virginia,Community water system,60065,MORGANTOWN,Monongalia,62,6,49
WV3304203,ELKINS CITY OF,Region 3,West Virginia,Community water system,8456,ELKINS,Randolph,11,10,54
WV9952022,COMMUNITY HEALTH CENTER,Region 3,West Virginia,Transient non-community system,25,BURTON,Wetzel,3,13,13
WV9951016,HACKER VALLEY ELEMENTARY,Region 3,West Virginia,Non-Transient non-community system,74,HACKER VALLEY,Webster,3,28,23
WV9919099,SUMMIT POINT - MAIN OFFICE,Region 3,West Virginia,Transient non-community system,50,SUMMIT POINT,Jefferson,3,0,1
WV9919038,SUMMIT POINT RACEWAY,Region 3,West Virginia,Transient non-community system,200,SUMMIT POINT,Jefferson,3,38,6
WV9939108,ALYESKA INC,Region 3,West Virginia,Transient non-community system,50,BRUCETON MILLS,Preston,3,6,9
WV9939107,ALYESKA INC,Region 3,West Virginia,Transient non-community system,50,BRUCETON MILLS,Preston,3,6,9
WV9939105,ALYESKA INC,Region 3,West Virginia,Transient non-community system,50,BRUCETON MILLS,Preston,3,3,9
WV9939104,ALYESKA INC,Region 3,West Virginia,Transient non-community system,50,BRUCETON MILLS,Preston,3,1,10
WV9939103,ALYESKA INC,Region 3,West Virginia,Transient non-community system,50,BRUCETON MILLS,Preston,3,5,9
WV9939102,ALYESKA INC,Region 3,West Virginia,Transient non-community system,50,BRUCETON MILLS,Preston,3,3,9
WV9939101,ALYESKA INC,Region 3,West Virginia,Transient non-community system,50,BRUCETON MILLS,Preston,3,4,9
