PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VA4119870,MIDDLESEX FAMILY YMCA,Region 3,Virginia,Non-Transient non-community system,175,,Middlesex,4,15,10
VA3810110,CREEDS ELEMENTARY SCHOOL,Region 3,Virginia,Non-Transient non-community system,326,VIRGINIA BEACH,,10,7,18
VA4103120,BELLE ISLE STATE PARK,Region 3,Virginia,Transient non-community system,25,,Lancaster,7,1,15
VA6685100,"MANASSAS, CITY OF",Region 3,Virginia,Community water system,41757,MANASSAS,,14,15,22
VA2003691,SIMEON STORE,Region 3,Virginia,Transient non-community system,30,,Albemarle,4,1,3
VA6153165,FAIRFAX ROD & GUN CLUB,Region 3,Virginia,Transient non-community system,75,,Prince William,6,1,2
VA5031808,LAKEWOOD FARM-RUSTBURG SITE,Region 3,Virginia,Transient non-community system,50,,Campbell,7,0,4
VA5067900,BROWN`S MOBILE HOME VILLAGE,Region 3,Virginia,Community water system,75,,Franklin,5,4,34
VA6059671,POPEYES LOUISIANA KITCHEN,Region 3,Virginia,Transient non-community system,100,,Loudoun,4,6,1
VA4115430,T.C. MANAGEMENT L.L.C.,Region 3,Virginia,Transient non-community system,44,,Mathews,5,0,1
VA3001715,PIZZA HUT (OAK HALL),Region 3,Virginia,Transient non-community system,350,,Accomack,6,12,14
VA5067774,PHILPOTT RES -  SALTHOUSE BRANCH-UTILITY,Region 3,Virginia,Transient non-community system,100,,Franklin,4,3,25
VA5067776,TWIN RIDGE PARK,Region 3,Virginia,Transient non-community system,50,,Franklin,4,2,7
VA5067773,PHILPOTT RES - SALTHOUSE BRANCH-BEACH,Region 3,Virginia,Transient non-community system,50,,Franklin,4,4,24
VA5067764,PHILPOTT RES -  HORSESHOE POINT-UTILITY,Region 3,Virginia,Transient non-community system,101,,Franklin,4,2,24
VA5067779,PHILPOTT RES- TAILRACE,Region 3,Virginia,Transient non-community system,100,,Franklin,4,0,22
VA5141556,PHILPOTT RES -GOOSE POINT-LOWER BLDG,Region 3,Virginia,Transient non-community system,35,,Patrick,4,4,24
VA5067769,PHILPOTT RES -  JAMISON MILL-BUILDING,Region 3,Virginia,Transient non-community system,50,,Franklin,5,8,25
VA5067772,PHILPOTT RES - SALTHOUSE BRANCH-PICNIC,Region 3,Virginia,Transient non-community system,102,,Franklin,4,3,24
VA5141557,PHILPOTT RES -  GOOSE POINT-UPPER BLDG,Region 3,Virginia,Transient non-community system,50,,Patrick,4,4,24
VA5089626,PHILPOTT RES -  BOWENS CREEK-BEACH,Region 3,Virginia,Transient non-community system,75,,Henry,4,2,24
VA5067762,PHILPOTT RES -  DEER ISLAND-FOOT BRIDGE,Region 3,Virginia,Transient non-community system,50,,Franklin,3,3,24
VA5067763,PHILPOTT RES - DEER ISLAND-WEST,Region 3,Virginia,Transient non-community system,50,,Franklin,3,4,24
VA2017102,BLOWING SPRINGS (USFS),Region 3,Virginia,Transient non-community system,26,,Bath,3,6,15
VA2017155,HIDDEN VALLEY CAMPGROUND (USFS),Region 3,Virginia,Transient non-community system,25,,Bath,5,6,13
VA2017103,BOLAR MOUNTAIN (USFS),Region 3,Virginia,Transient non-community system,100,,Bath,8,13,14
VA5083525,THE RANCH MARKET AND RESTAURANT,Region 3,Virginia,Transient non-community system,40,,Halifax,5,17,10
VA6107350,LOUDOUN WATER - CENTRAL SYSTEM,Region 3,Virginia,Community water system,286202,,Loudoun,42,12,26
VA5019809,TUCK AWAY CAMPGROUND,Region 3,Virginia,Transient non-community system,30,,Bedford,5,15,8
VA2171806,TRI-STATE CHRISTIAN SERVICE CAMP,Region 3,Virginia,Transient non-community system,160,,Shenandoah,4,3,10
VA2530125,"BUENA VISTA, CITY OF",Region 3,Virginia,Community water system,6650,BUENA VISTA CITY,,19,9,19
VA1155300,HOOVER COLOR CORPORATION,Region 3,Virginia,Non-Transient non-community system,37,,Pulaski,5,11,17
VA3001403,KUZZENS (AMES FARM COMPLEX QUAD 4),Region 3,Virginia,Transient non-community system,116,,Accomack,4,3,8
VA3001796,KUZZENS PACKING INC,Region 3,Virginia,Transient non-community system,150,,Accomack,6,8,8
VA3001400,KUZZENS (AMES FARM COMPLEX QUAD 1),Region 3,Virginia,Transient non-community system,80,,Accomack,4,6,8
VA3001401,KUZZENS (AMES FARM COMPLEX QUAD 2),Region 3,Virginia,Transient non-community system,80,,Accomack,4,1,9
VA3001402,KUZZENS (AMES FARM COMPLEX QUAD 3),Region 3,Virginia,Transient non-community system,28,,Accomack,4,3,9
VA3001404,KUZZENS (AMES FARM COMPLEX QUAD 5),Region 3,Virginia,Transient non-community system,80,,Accomack,4,2,6
VA3001651,KUZZEN'S MAPPSVILLE NORTH MLC,Region 3,Virginia,Transient non-community system,120,,Accomack,4,3,6
VA4115465,MATHEWS FAMILY YMCA,Region 3,Virginia,Transient non-community system,190,,Mathews,4,0,2
VA1121090,CHRISTIANSBURG TOWN OF,Region 3,Virginia,Community water system,22000,,Montgomery,12,1,14
VA1063140,CHANTILLY FESTIVAL FARM,Region 3,Virginia,Transient non-community system,37,,Floyd,4,1,2
VA5067943,SUNSHINE VALLEY SCHOOL,Region 3,Virginia,Non-Transient non-community system,100,,Franklin,8,18,24
VA6033176,DYSON'S,Region 3,Virginia,Transient non-community system,30,,Caroline,6,2,5
VA6107052,CAMP HIGHROAD,Region 3,Virginia,Transient non-community system,150,,Loudoun,7,28,16
VA4115649,MATHEWS YACHT CLUB,Region 3,Virginia,Transient non-community system,40,,Mathews,6,19,14
VA4127141,CUMBERLAND HOSPITAL,Region 3,Virginia,Community water system,350,,New Kent,10,7,19
