PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
OK4005554,DBA THE MIDWAY CLUB,Region 6,Oklahoma,Transient non-community system,26,,Oklahoma,3,21,20
OK2001904,COUNTRY HILLS MHP (CREEK CO),Region 6,Oklahoma,Transient non-community system,30,,Creek,4,4,15
OK4006359,ABUELITA ROSAS,Region 6,Oklahoma,Transient non-community system,25,,Pottawatomie,2,21,22
OK2002603,ALEX,Region 6,Oklahoma,Community water system,635,,Grady,12,18,54
OK2005504,DEER CREEK RURAL WATER CORP,Region 6,Oklahoma,Community water system,5500,,Oklahoma,45,31,41
OK3002603,GRADY CO RWD #6,Region 6,Oklahoma,Community water system,3930,,Grady,18,10,39
OK2004204,CRESCENT,Region 6,Oklahoma,Community water system,1411,,Logan,7,18,58
OK2004206,LOGAN CO RWD #2,Region 6,Oklahoma,Community water system,1146,,Logan,16,121,72
OK3000805,CYRIL,Region 6,Oklahoma,Community water system,1168,,Caddo,2,10,23
OK1010840,FALLS CREEK BAPTIST CONFERENCE CENTER,Region 6,Oklahoma,Community water system,7000,,Murray,5,13,69
OK1010822,DAVIS,Region 6,Oklahoma,Community water system,2610,,Murray,7,22,94
OK1010824,DOUGHERTY,Region 6,Oklahoma,Community water system,224,,Murray,6,132,97
OK2000808,EAKLY DEVELOPMENT CORP,Region 6,Oklahoma,Community water system,277,,Caddo,8,138,37
OK2004205,ROCK CREEK,Region 6,Oklahoma,Community water system,140,,Logan,9,27,38
OK4005580,BOYS RANCH TOWN,Region 6,Oklahoma,Community water system,75,,Oklahoma,11,34,42
OK5005547,"COFFEE CREEK MHP, LLC",Region 6,Oklahoma,Community water system,120,,Oklahoma,6,5,29
OK2000830,NOWHERE BAIT SHOP,Region 6,Oklahoma,Transient non-community system,25,,Caddo,2,25,18
OK2000818,FORT COBB SP BLACKJACK COVE,Region 6,Oklahoma,Transient non-community system,50,,Caddo,7,8,18
OK2000810,FORT COBB,Region 6,Oklahoma,Community water system,667,,Caddo,10,8,40
OK2000817,FORT COBB SP WHITES CATFISH COVE,Region 6,Oklahoma,Transient non-community system,25,,Caddo,9,4,22
OK2000908,CANADIAN CO RWD # 1,Region 6,Oklahoma,Community water system,750,,Canadian,14,127,58
OK2000634,LARIAT CREEK CHRISTIAN CAMP,Region 6,Oklahoma,Transient non-community system,25,,Blaine,4,5,14
OK2002521,ELMORE CITY,Region 6,Oklahoma,Community water system,756,,Garvin,10,53,38
OK3002505,ELMORE CITY RW CORP,Region 6,Oklahoma,Community water system,1107,,Garvin,4,14,23
OK2000902,EL RENO,Region 6,Oklahoma,Community water system,16212,,Canadian,40,75,84
OK2000930,CANADIAN CO RWD # 4,Region 6,Oklahoma,Community water system,907,,Canadian,12,11,33
OK3000903,CANADIAN CO WATER AUTHORITY,Region 6,Oklahoma,Community water system,1700,,Canadian,4,12,23
OK3000901,"CANADIAN CO RW, S &SWMD #5",Region 6,Oklahoma,Community water system,316,,Canadian,4,46,19
OK2000896,FORT COBB SP SUNSET COVE,Region 6,Oklahoma,Transient non-community system,25,,Caddo,4,5,21
OK2000877,DECK BOAT MOTEL & CAFE,Region 6,Oklahoma,Transient non-community system,150,,Caddo,2,15,15
OK3002601,"NORGE WATER AND SEWER CO., INC",Region 6,Oklahoma,Community water system,890,,Grady,3,22,25
OK2007501,CORN PWA,Region 6,Oklahoma,Community water system,591,,Washita,6,46,38
OK2002623,SCHIFLETT PROPERTIES,Region 6,Oklahoma,Transient non-community system,26,,Grady,2,17,28
OK2002694,BRIDGE CREEK SCHOOL,Region 6,Oklahoma,Non-Transient non-community system,800,,Grady,9,38,40
OK3004710,BLANCHARD,Region 6,Oklahoma,Community water system,2966,,McClain,4,30,30
OK7005567,CHOCTAW-NICOMA PARK (CHS BOREN CENTER),Region 6,Oklahoma,Transient non-community system,250,,Oklahoma,2,3,26
OK2002318,ELLIS CO RWD#1,Region 6,Oklahoma,Community water system,43,,Ellis,6,6,16
OK2004284,ELKS LODGE 2578 EDMOND,Region 6,Oklahoma,Transient non-community system,35,,Logan,2,11,14
OK2004188,OUR LADY OF GUADALUPE CATHOLIC YOUTH CAM,Region 6,Oklahoma,Transient non-community system,240,,Lincoln,8,2,11
OK4001138,THREE SPRINGS FARM,Region 6,Oklahoma,Non-Transient non-community system,89,,Cherokee,16,122,12
OK3003801,GOTEBO,Region 6,Oklahoma,Community water system,272,,Kiowa,2,10,20
OK2000811,GRACEMONT PWA,Region 6,Oklahoma,Community water system,336,,Caddo,8,213,28
OK3000606,GREENFIELD PWA,Region 6,Oklahoma,Community water system,123,,Blaine,2,36,45
OK2004223,RODEO CORNER,Region 6,Oklahoma,Transient non-community system,25,,Logan,2,41,26
OK2004255,LAZY E TRAINING CENTER,Region 6,Oklahoma,Non-Transient non-community system,30,,Logan,10,3,29
OK2004250,LAZY E ARENA,Region 6,Oklahoma,Transient non-community system,25,,Logan,11,3,29
OK2004247,CENTRAL OKLAHOMA CAMP AND CONF CENTER,Region 6,Oklahoma,Transient non-community system,25,,Logan,3,14,25
OK2004207,LOGAN CO RWD #1,Region 6,Oklahoma,Community water system,8907,,Logan,42,70,55
OK1020903,GUTHRIE,Region 6,Oklahoma,Community water system,9925,,Logan,27,15,96
OK2004257,WHISPERING OAKS,Region 6,Oklahoma,Community water system,350,,Logan,5,26,33
OK3001414,OKLAHOMA UNIVERSITY,Region 6,Oklahoma,Community water system,34000,,Cleveland,2,6,10
OK7005559,OKLAHOMA CITY EAST KOA,Region 6,Oklahoma,Transient non-community system,150,,Oklahoma,2,8,21
OK7005558,CHOCTAW CREEK GOLF COURSE,Region 6,Oklahoma,Transient non-community system,26,,Oklahoma,3,14,24
OK2005510,CHOCTAW,Region 6,Oklahoma,Community water system,3926,,Oklahoma,23,29,43
OK1010806,ANADARKO PUBLIC WORKS AUTHORITY,Region 6,Oklahoma,Community water system,6804,,Caddo,11,78,87
OK2000806,APACHE,Region 6,Oklahoma,Community water system,1521,,Caddo,13,52,42
OK2002613,CHICKASHA LAKE PARK,Region 6,Oklahoma,Community water system,50,,Caddo,6,17,34
OK2002601,SKYVIEW TP,Region 6,Oklahoma,Community water system,24,,Grady,6,61,41
OK1010821,CHICKASHA MUNICIPAL AUTHORITY,Region 6,Oklahoma,Community water system,16036,,Grady,12,63,126
OK3004708,COLE,Region 6,Oklahoma,Community water system,473,,McClain,3,13,23
OK2002607,GRADY CO RWD #3,Region 6,Oklahoma,Community water system,80,,Grady,9,24,66
OK8005519,RIVER OAKS GOLF CLUB,Region 6,Oklahoma,Transient non-community system,25,,Oklahoma,3,25,27
OK2000904,CALUMET,Region 6,Oklahoma,Community water system,600,,Canadian,10,16,39
OK2000834,COBB CREEK CAFE,Region 6,Oklahoma,Transient non-community system,25,,Caddo,2,16,7
OK2000816,CADDO CO RWD #3,Region 6,Oklahoma,Community water system,3900,,Caddo,51,5,29
OK2000805,CARNEGIE,Region 6,Oklahoma,Community water system,1637,,Caddo,16,15,36
OK3003703,CASHION,Region 6,Oklahoma,Community water system,900,,Kingfisher,3,9,24
OK3000806,CEMENT,Region 6,Oklahoma,Community water system,530,,Caddo,2,81,28
OK2002801,WILLOW,Region 6,Oklahoma,Community water system,114,,Greer,9,65,49
OK4002672,DANA CAKES AND COOKIES,Region 6,Oklahoma,Transient non-community system,25,,Grady,3,2,6
OK8005533,REDBUD POWER PLANT,Region 6,Oklahoma,Non-Transient non-community system,25,,Oklahoma,4,0,16
OK2006059,COWBOY COVE LLC,Region 6,Oklahoma,Transient non-community system,26,,Payne,4,66,16
OK3006404,COE RATTAN LANDING,Region 6,Oklahoma,Transient non-community system,25,,Pushmataha,3,8,11
OK2004224,ROCK A WAY TAVERN,Region 6,Oklahoma,Transient non-community system,60,,Logan,3,6,6
OK4002673,COTTONWOOD RV PARK,Region 6,Oklahoma,Transient non-community system,72,,Grady,2,0,5
OK6005544,MART 23,Region 6,Oklahoma,Transient non-community system,26,,Oklahoma,3,44,16
OK6005572,BOUNDARY ON 66,Region 6,Oklahoma,Transient non-community system,25,,Oklahoma,4,6,12
OK2004263,WATERLOO WOODS,Region 6,Oklahoma,Transient non-community system,40,,Logan,3,7,11
OK2006514,HITCHIN POST,Region 6,Oklahoma,Transient non-community system,26,,Roger Mills,2,13,13
OK3003405,RYAN UTILITIES AUTHORITY,Region 6,Oklahoma,Community water system,800,,Jefferson,7,118,48
OK1011503,SNYDER PUBLIC WORKS AUTHORITY,Region 6,Oklahoma,Community water system,1509,,Kiowa,8,166,101
OK2001601,STERLING PWA,Region 6,Oklahoma,Community water system,762,,Comanche,8,18,48
OK3003803,NORTH FORK WATER ASSOCIATION,Region 6,Oklahoma,Transient non-community system,81,,Kiowa,5,10,19
OK2002201,DEWEY CO RWD #1,Region 6,Oklahoma,Community water system,129,,Dewey,6,52,37
OK2006518,TWEEDS HILLTOP CAFE,Region 6,Oklahoma,Transient non-community system,60,,Roger Mills,2,19,15
OK8005598,BROKEN HORN RANCH EVENT CENTER,Region 6,Oklahoma,Transient non-community system,299,,Oklahoma,2,6,4
OK1011201,WAURIKA PUBLIC WORKS AUTHORITY,Region 6,Oklahoma,Community water system,2100,,Jefferson,25,126,98
OK3007506,GOLDEN WEST MHP,Region 6,Oklahoma,Community water system,102,,Washita,2,18,22
OK2003806,LONE WOLF,Region 6,Oklahoma,Community water system,440,,Kiowa,9,54,30
OK3003804,KIOWA RURAL WATER DISTRICT #1,Region 6,Oklahoma,Community water system,135,,Kiowa,2,21,23
