PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MN5180148,American National Bank/Stonehouse Coffee,Region 5,Minnesota,Transient non-community system,300,,Crow Wing,6,1,5
MN5150020,Twin Pines Golf Course,Region 5,Minnesota,Transient non-community system,25,,Clearwater,5,1,7
MN5150023,Fireside Grill and Patio,Region 5,Minnesota,Transient non-community system,50,,Clearwater,6,0,6
MN5560749,Wil-O-Wood Resort,Region 5,Minnesota,Transient non-community system,28,,Otter Tail,7,0,7
MN5560750,Wild Walleye Resort,Region 5,Minnesota,Transient non-community system,50,,Otter Tail,9,2,6
MN5560753,Woodlawn Resort,Region 5,Minnesota,Transient non-community system,30,,Otter Tail,3,6,7
MN5560754,Ye Old Schoolhouse,Region 5,Minnesota,Transient non-community system,25,,Otter Tail,3,2,7
MN5560755,Zorbaz II,Region 5,Minnesota,Transient non-community system,100,,Otter Tail,4,1,7
MN5560756,Crystal Lida Store and Resort,Region 5,Minnesota,Transient non-community system,50,,Otter Tail,11,0,6
MN5560923,Head Lake Camp Association,Region 5,Minnesota,Transient non-community system,30,,Otter Tail,3,0,8
MN5560926,Blower's Chapel,Region 5,Minnesota,Transient non-community system,70,,Otter Tail,4,1,9
MN5561014,Battle Lake Oasis,Region 5,Minnesota,Transient non-community system,50,,Otter Tail,3,0,2
MN5030383,Bear Paw Resort,Region 5,Minnesota,Transient non-community system,40,,Becker,9,1,7
MN5030392,Hideaway Resort,Region 5,Minnesota,Transient non-community system,63,,Becker,9,0,7
MN5030393,Hotel Shoreham,Region 5,Minnesota,Transient non-community system,125,,Becker,5,0,8
MN5030394,Ice Cracking Resort,Region 5,Minnesota,Transient non-community system,56,,Becker,17,2,8
MN5030400,Long Lake Campsite,Region 5,Minnesota,Transient non-community system,180,,Becker,3,0,6
MN5470082,Lamson Evangelical Free Church,Region 5,Minnesota,Transient non-community system,50,,Meeker,4,1,9
MN5470084,Haug Implement Company,Region 5,Minnesota,Transient non-community system,50,,Meeker,4,0,9
