PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
FL6091672,SOUTH DUNNELLON WATER ASSOC,Region 4,Florida,Community water system,300,DUNNELLON,Citrus,2,7,29
FL6080217,PEACE RIVER FISH CAMP,Region 4,Florida,Transient non-community system,60,PUNTA GORDA,Charlotte,2,8,30
FL6080256,SHELL CREEK PARK,Region 4,Florida,Community water system,465,PUNTA GORDA,Charlotte,4,31,38
FL1670710,"VERNON, CITY OF",Region 4,Florida,Community water system,750,VERNON,Washington,5,3,32
FL6094917,QUAIL ROOST RV CAMPGROUND,Region 4,Florida,Transient non-community system,25,CRYSTAL RIVER,Citrus,2,2,39
FL6094918,AMERICAN FOODS GROCERY ; DELI,Region 4,Florida,Transient non-community system,25,LECANTO,Citrus,2,3,34
FL6090099,SUNSHINE #6 (BACKWATER HEIGHTS),Region 4,Florida,Community water system,267,BELLEVIEW,Citrus,4,6,31
FL6090150,BEVERLY HILLS / ROLLING OAKS SUBDIVISION,Region 4,Florida,Community water system,11572,BEVERLY HILLS,Citrus,19,17,26
FL6090156,BIG PINE ACRES,Region 4,Florida,Community water system,70,LECANTO,Citrus,2,2,28
FL6090234,CAMP E-NINI-HASSEE,Region 4,Florida,Non-Transient non-community system,50,FLORAL CITY,Citrus,2,1,32
FL6090236,COVERED WAGON CAMPGROUND,Region 4,Florida,Transient non-community system,80,HOMOSASSA,Citrus,2,5,29
FL6091516,RIVER OAKS RV PARK,Region 4,Florida,Non-Transient non-community system,25,CRYSTAL RIVER,Citrus,3,4,29
FL6091554,ROYAL OAKS HOMEOWNER'S ASSOC.,Region 4,Florida,Community water system,340,INVERNESS,Citrus,3,16,31
FL5364140,CALOOSAHATCHEE REGIONAL PARK,Region 4,Florida,Transient non-community system,100,ALVA,Lee,3,5,73
FL5444048,LOOP ROAD EDUCATION CENTER,Region 4,Florida,Transient non-community system,50,OCHOPEE,Monroe,2,11,19
FL1670531,PINE LOG STATE FOREST (SAND POND),Region 4,Florida,Transient non-community system,50,EBRO,Washington,2,4,12
FL6080044,CHARLOTTE HARBOR WATER ASSN.,Region 4,Florida,Community water system,4500,PUNTA GORDA,Charlotte,14,4,35
FL6080078,PRICE-SANDERS SCOUT RESERVATON,Region 4,Florida,Transient non-community system,100,PUNTA GORDA,Charlotte,2,6,31
FL6093076,SPEEDWAY #6528,Region 4,Florida,Transient non-community system,25,INVERNESS,Citrus,2,0,46
FL6094480,THE MEADOWS,Region 4,Florida,Community water system,112,HOMOSASSA SPRINGS,Citrus,4,15,29
FL6094482,CASTAWAYS INN,Region 4,Florida,Transient non-community system,25,CRYSTAL RIVER,Citrus,2,2,30
FL6094523,SPRINGHORN WATER,Region 4,Florida,Community water system,25,CRYSTAL RIVER,Citrus,3,18,31
FL6094656,WEST CITRUS UTILITIES,Region 4,Florida,Community water system,192,HOMOSASSA,Citrus,2,1,24
FL6094773,CONSTATE UTL/HILLS OF AVALON,Region 4,Florida,Community water system,800,LECANTO,Citrus,3,15,29
FL6094870,TARA FOOD MART,Region 4,Florida,Transient non-community system,25,HOMOASASSA,Citrus,2,0,24
FL6080137,PELICAN PERCH RV PARK,Region 4,Florida,Transient non-community system,50,PUNTA GORDA,Charlotte,2,4,29
FL6080175,LITTLE GASPARILLA UTILITY INC,Region 4,Florida,Community water system,1218,GROVE CITY,Charlotte,5,16,40
FL6274884,FAITH BAPTIST CHURCH,Region 4,Florida,Non-Transient non-community system,25,SPRING HILL,Hernando,2,4,33
FL6277004,DES CHAMPS CORNER (FKA RMG RETAL),Region 4,Florida,Transient non-community system,25,BROOKSVILLE,Hernando,2,6,33
FL6277005,CANDLEWICK PLAZA,Region 4,Florida,Transient non-community system,25,SPRING HILL,Hernando,2,6,31
FL1034086,M ; M MARKET #5 (HOBO PANTRY #14),Region 4,Florida,Transient non-community system,100,SOUTHPORT,Bay,2,6,12
FL2010749,MICANOPY WATER SYSTEM,Region 4,Florida,Community water system,605,MICANOPY,Alachua,3,28,25
FL6277011,FIRST BAPT. CH. OF MASARYKTOWN,Region 4,Florida,Transient non-community system,25,MASARYKTOWN,Hernando,3,15,34
FL6277013,"CHURCH OF JESUS CHRIST, THE",Region 4,Florida,Transient non-community system,25,BROOKSVILLE,Hernando,2,4,24
FL6277022,CHRISTIAN FELLOWSHIP CHURCH,Region 4,Florida,Transient non-community system,25,BROOKSVILLE,Hernando,2,3,30
FL6080272,SUN N SHADE FAMILY CAMPGROUND,Region 4,Florida,Non-Transient non-community system,200,PUNTA GORDA,Charlotte,2,13,32
FL6080318,CHARLOTTE COUNTY UTILITIES / BURNT STORE,Region 4,Florida,Community water system,6300,PUNTA GORDA,Charlotte,11,4,29
FL1670719,WASHINGTON CO. KENNEL CLUB,Region 4,Florida,Non-Transient non-community system,1500,EBRO,Washington,2,6,24
FL6144855,MACATEE PROPERTIES,Region 4,Florida,Transient non-community system,30,NOCATEE,DeSoto,3,8,26
FL6144856,LAKE SUZY SUBDIVISION,Region 4,Florida,Community water system,3526,LAKE SUZY,DeSoto,2,11,23
FL6144859,PEACE RIVER CITRUS PRODUCTS,Region 4,Florida,Non-Transient non-community system,75,ARCADIA,DeSoto,2,6,23
FL2010264,MICANOPY INN,Region 4,Florida,Transient non-community system,25,MICANOPY,Alachua,2,10,38
FL6144864,CROSS CREEK COUNTRY CLUB ; RV,Region 4,Florida,Non-Transient non-community system,500,ARCADIA,DeSoto,3,8,23
FL6144865,DESOTO LANES/DESOTO FORD,Region 4,Florida,Non-Transient non-community system,40,ARCADIA,DeSoto,2,15,23
FL6144867,COUNTRY CAFE,Region 4,Florida,Transient non-community system,25,ARCADIA,DeSoto,2,4,30
FL6094954,PARKVIEW LANES,Region 4,Florida,Transient non-community system,25,HOLDER,Citrus,2,1,34
FL6094956,PROGRESS ENERGY FLORIDA (N),Region 4,Florida,Non-Transient non-community system,200,CRYSTAL RIVER,Citrus,11,4,20
FL6094957,KENWOOD NORTH,Region 4,Florida,Community water system,172,HOMOSASSA,Citrus,2,2,30
FL6094966,CITRUS PARK APARTMENTS,Region 4,Florida,Non-Transient non-community system,25,INVERNESS,Citrus,3,2,27
FL6092767,NIKO'S ROADHOUSE,Region 4,Florida,Transient non-community system,25,HERNANDO,Citrus,2,3,29
FL5360325,"CAPE CORAL, CITY OF",Region 4,Florida,Community water system,146542,CAPE CORAL,Lee,58,3,95
FL5364040,LAKE FAIRWAYS MOBILE HOME PARK,Region 4,Florida,Community water system,2000,NORTH FORT MYERS,Lee,3,10,82
FL5364060,WONDERLAND MOTEL,Region 4,Florida,Transient non-community system,100,NORTH FORT MYERS,Lee,2,4,97
FL5364062,FOUNTAIN VIEW RV PARK,Region 4,Florida,Community water system,500,NORTH FORT MYERS,Lee,4,6,72
FL6094939,OAK RIDGE CENTRE,Region 4,Florida,Transient non-community system,25,HOMOSASSA,Citrus,2,0,37
FL6094941,DAN'S CLAM STAND,Region 4,Florida,Transient non-community system,25,HOMOSASSA,Citrus,2,1,28
FL6094942,SERVOS SQUARE,Region 4,Florida,Transient non-community system,25,HOMOSASSA,Citrus,2,6,35
