state,declarationDate,incidentType,designatedArea,FID
CA,2020-03-13T16:00:00.000Z,Biological,Mono,214
CA,2020-03-13T16:00:00.000Z,Biological,Monterey,228
CA,2020-03-13T16:00:00.000Z,Biological,Napa,236
CA,2020-03-13T16:00:00.000Z,Biological,Nevada,243
CA,2020-03-13T16:00:00.000Z,Biological,Orange,257
CA,2020-03-13T16:00:00.000Z,Biological,Placer,266
CA,2020-03-13T16:00:00.000Z,Biological,Plumas,275
CA,2020-03-13T16:00:00.000Z,Biological,Riverside,281
CA,2020-03-13T16:00:00.000Z,Biological,Sacramento,289
CA,2020-03-13T16:00:00.000Z,Biological,San Benito,295
CA,2020-03-13T16:00:00.000Z,Biological,San Diego,315
CA,2020-03-13T16:00:00.000Z,Biological,San Francisco,331
CA,2020-03-13T16:00:00.000Z,Biological,San Joaquin,339
CA,2020-03-13T16:00:00.000Z,Biological,San Mateo,368
CA,2020-03-13T16:00:00.000Z,Biological,San Luis Obispo,351
CA,2020-03-13T16:00:00.000Z,Biological,San Bernardino,302
CA,2020-03-13T16:00:00.000Z,Biological,Sierra,439
CA,2020-03-13T16:00:00.000Z,Biological,Siskiyou,446
CA,2020-03-13T16:00:00.000Z,Biological,Shasta,431
CA,2020-03-13T16:00:00.000Z,Biological,Solano,453
CA,2020-03-13T16:00:00.000Z,Biological,Sonoma,463
CA,2020-03-13T16:00:00.000Z,Biological,Stanislaus,473
CA,2020-03-13T16:00:00.000Z,Biological,Santa Clara,406
CA,2020-03-13T16:00:00.000Z,Biological,Santa Barbara,391
CA,2020-03-13T16:00:00.000Z,Biological,Santa Cruz,415
CA,2020-03-13T16:00:00.000Z,Biological,Sutter,483
CA,2020-03-13T16:00:00.000Z,Biological,Tehama,492
CA,2020-03-13T16:00:00.000Z,Biological,Trinity,500
CA,2020-03-13T16:00:00.000Z,Biological,Tulare,501
CA,2020-03-13T16:00:00.000Z,Biological,Tuolumne,513
CA,2020-03-13T16:00:00.000Z,Biological,Ventura,521
CA,2020-03-13T16:00:00.000Z,Biological,Yolo,525
CA,2020-03-13T16:00:00.000Z,Biological,Yuba,541
OR,2020-03-13T16:00:00.000Z,Biological,Baker,2044
OR,2020-03-13T16:00:00.000Z,Biological,Benton,2053
OR,2020-03-13T16:00:00.000Z,Biological,Clackamas,2058
OR,2020-03-13T16:00:00.000Z,Biological,Clatsop,2064
OR,2020-03-13T16:00:00.000Z,Biological,Columbia,2070
OR,2020-03-13T16:00:00.000Z,Biological,Coos,2083
OR,2020-03-13T16:00:00.000Z,Biological,Crook,2092
OR,2020-03-13T16:00:00.000Z,Biological,Curry,2098
OR,2020-03-13T16:00:00.000Z,Biological,Deschutes,2109
OR,2020-03-13T16:00:00.000Z,Biological,Douglas,2115
OR,2020-03-13T16:00:00.000Z,Biological,Gilliam,2121
OR,2020-03-13T16:00:00.000Z,Biological,Grant,2130
OR,2020-03-13T16:00:00.000Z,Biological,Harney,2134
OR,2020-03-13T16:00:00.000Z,Biological,Hood River,2138
OR,2020-03-13T16:00:00.000Z,Biological,Jackson,2139
OR,2020-03-13T16:00:00.000Z,Biological,Jefferson,2143
OR,2020-03-13T16:00:00.000Z,Biological,Klamath,2155
OR,2020-03-13T16:00:00.000Z,Biological,Lane,2170
OR,2020-03-13T16:00:00.000Z,Biological,Lincoln,2174
OR,2020-03-13T16:00:00.000Z,Biological,Josephine,2152
OR,2020-03-13T16:00:00.000Z,Biological,Linn,2181
OR,2020-03-13T16:00:00.000Z,Biological,Malheur,2185
OR,2020-03-13T16:00:00.000Z,Biological,Marion,2200
OR,2020-03-13T16:00:00.000Z,Biological,Lake,2159
OR,2020-03-13T16:00:00.000Z,Biological,Morrow,2209
OR,2020-03-13T16:00:00.000Z,Biological,Multnomah,2218
OR,2020-03-13T16:00:00.000Z,Biological,Polk,2223
OR,2020-03-13T16:00:00.000Z,Biological,Sherman,2232
OR,2020-03-13T16:00:00.000Z,Biological,Tillamook,2242
OR,2020-03-13T16:00:00.000Z,Biological,Umatilla,2251
OR,2020-03-13T16:00:00.000Z,Biological,Union,2257
OR,2020-03-13T16:00:00.000Z,Biological,Wallowa,2263
OR,2020-03-13T16:00:00.000Z,Biological,Wasco,2267
OR,2020-03-13T16:00:00.000Z,Biological,Washington,2272
