state,declarationDate,incidentType,designatedArea,FID
NC,2020-08-02T13:20:00.000Z,Hurricane,Eastern Cherokee,217
CT,2020-08-06T23:40:00.000Z,Hurricane,Mashantucket Pequot,82
CT,2020-08-06T23:40:00.000Z,Hurricane,Mohegan,88
AL,2020-09-14T22:05:00.000Z,Hurricane,Poarch Creek,104
AL,2020-09-20T12:40:00.000Z,Hurricane,Poarch Creek,104
CT,2021-01-12T20:36:00.000Z,Hurricane,Mohegan,88
CT,2021-01-12T20:36:00.000Z,Hurricane,Mashantucket Pequot,82
