State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,FID
Indiana,Posey,2010,180,133,44,3,0,0,0,105,80,43,0,0,180,0,0,471
Indiana,Shelby,2010,181,130,51,0,0,0,0,93,74,44,0,0,181,0,0,506
Indiana,Spencer,2010,116,57,59,0,0,0,0,86,67,52,0,0,0,116,0,509
Indiana,St. Joseph,2010,355,162,183,10,0,0,0,128,79,52,0,15,42,298,0,496
Indiana,Tippecanoe,2010,365,176,187,2,0,0,0,120,75,52,0,0,0,365,0,530
Indiana,Vanderburgh,2010,365,130,227,8,0,0,0,122,79,56,5,10,105,245,0,543
Indiana,Vigo,2010,362,172,188,2,0,0,0,115,77,52,0,0,85,277,0,553
Indiana,Wabash,2010,357,316,39,2,0,0,0,105,54,38,0,0,357,0,0,555
Indiana,Warrick,2010,183,110,67,6,0,0,0,122,93,48,0,0,183,0,0,575
Indiana,Washington,2010,115,74,41,0,0,0,0,81,63,43,0,0,0,115,0,584
Indiana,Whitley,2010,249,160,88,1,0,0,0,102,69,38,0,0,0,245,4,597
Iowa,Black Hawk,2010,360,224,129,7,0,0,0,113,71,41,0,0,0,352,8,623
Iowa,Bremer,2010,214,187,26,1,0,0,0,108,54,38,0,0,214,0,0,631
Iowa,Cerro Gordo,2010,362,346,16,0,0,0,0,64,38,18,0,0,0,0,362,383
Iowa,Clinton,2010,365,157,198,10,0,0,0,125,80,53,0,0,82,283,0,404
Iowa,Delaware,2010,114,113,1,0,0,0,0,53,32,15,0,0,0,0,114,421
Iowa,Harrison,2010,213,180,31,2,0,0,0,122,61,40,0,0,213,0,0,478
Iowa,Johnson,2010,365,180,181,4,0,0,0,112,75,51,0,0,0,363,2,508
Iowa,Lee,2010,115,68,45,2,0,0,0,115,67,43,0,0,0,115,0,531
Iowa,Linn,2010,365,220,139,6,0,0,0,113,74,47,0,0,146,216,3,535
Iowa,Montgomery,2010,309,226,81,2,0,0,0,112,64,43,0,0,156,150,3,595
Iowa,Muscatine,2010,365,176,173,13,3,0,0,155,83,52,0,0,0,361,4,600
Iowa,Palo Alto,2010,306,225,79,2,0,0,0,105,61,42,0,0,152,140,14,618
Iowa,Polk,2010,365,252,110,3,0,0,0,116,68,41,0,8,111,241,5,629
Iowa,Pottawattamie,2010,247,199,47,1,0,0,0,134,60,29,0,0,0,112,135,637
Iowa,Scott,2010,365,137,222,6,0,0,0,117,81,56,0,0,74,205,86,657
Iowa,Story,2010,214,200,14,0,0,0,0,90,49,36,0,0,214,0,0,668
Iowa,Tama,2010,84,74,10,0,0,0,0,74,53,31,0,0,0,84,0,671
Iowa,Van Buren,2010,267,209,56,2,0,0,0,108,67,41,0,0,202,63,2,678
Iowa,Warren,2010,214,187,27,0,0,0,0,87,54,37,0,0,214,0,0,685
Iowa,Woodbury,2010,123,88,34,1,0,0,0,127,67,34,0,0,0,116,7,702
Kansas,Brown,2010,116,95,21,0,0,0,0,77,57,29,0,0,0,116,0,723
Kansas,Chase,2010,121,109,11,1,0,0,0,138,50,23,0,0,0,121,0,729
Kansas,Ford,2010,365,365,0,0,0,0,0,49,28,14,0,0,0,0,365,784
Kansas,Johnson,2010,359,285,70,4,0,0,0,112,67,40,0,0,321,38,0,824
Kansas,Leavenworth,2010,364,316,45,3,0,0,0,143,54,36,0,0,364,0,0,836
Kansas,Linn,2010,365,299,66,0,0,0,0,97,61,38,0,3,319,43,0,840
Kansas,Neosho,2010,61,61,0,0,0,0,0,47,34,19,0,0,0,0,61,862
Kansas,Riley,2010,360,313,45,2,0,0,0,136,58,38,0,0,360,0,0,888
Kansas,Sedgwick,2010,365,248,105,12,0,0,0,122,74,44,0,22,287,37,19,898
Kansas,Shawnee,2010,365,282,81,2,0,0,0,140,61,40,0,0,266,35,64,902
Kansas,Sherman,2010,50,49,1,0,0,0,0,59,42,19,0,0,0,0,50,907
Kansas,Sumner,2010,365,274,84,7,0,0,0,122,67,42,0,12,319,34,0,916
Kansas,Trego,2010,364,273,87,4,0,0,0,108,64,42,0,0,352,12,0,919
Kansas,Wyandotte,2010,365,241,124,0,0,0,0,92,62,43,0,61,94,205,5,927
Kentucky,Bell,2010,264,167,90,7,0,0,0,115,80,47,0,0,225,39,0,936
Kentucky,Boone,2010,245,193,50,2,0,0,0,136,64,42,0,0,245,0,0,1002
Kentucky,Boyd,2010,365,231,130,4,0,0,0,119,71,46,0,14,156,195,0,1008
Kentucky,Bullitt,2010,284,149,127,8,0,0,0,119,77,49,0,0,206,78,0,1024
Kentucky,Campbell,2010,364,212,145,7,0,0,0,133,74,47,0,11,182,171,0,1035
Kentucky,Carter,2010,283,201,76,6,0,0,0,115,67,44,0,0,207,76,0,1044
Kentucky,Christian,2010,281,151,122,8,0,0,0,122,80,49,0,0,214,67,0,1050
Kentucky,Daviess,2010,364,174,183,7,0,0,0,133,80,51,0,12,138,214,0,1071
Kentucky,Edmonson,2010,364,255,103,6,0,0,0,126,71,42,4,0,320,40,0,1073
Kentucky,Fayette,2010,365,210,149,6,0,0,0,115,71,48,0,18,169,178,0,1080
Kentucky,Franklin,2010,122,72,50,0,0,0,0,80,63,48,0,0,0,122,0,1086
Kentucky,Greenup,2010,243,178,61,4,0,0,0,122,71,43,0,0,243,0,0,1105
Kentucky,Hancock,2010,241,151,82,8,0,0,0,122,84,46,0,0,241,0,0,1107
Kentucky,Hardin,2010,343,207,131,5,0,0,0,115,69,47,0,0,167,176,0,1110
Kentucky,Henderson,2010,363,213,140,10,0,0,0,122,77,47,0,0,190,173,0,1126
Kentucky,Jefferson,2010,365,219,120,23,3,0,0,177,93,44,6,0,290,34,35,1143
Kentucky,Jessamine,2010,244,166,75,3,0,0,0,108,74,46,0,0,244,0,0,1145
Kentucky,Kenton,2010,147,100,46,1,0,0,0,115,70,43,0,0,57,90,0,1151
Kentucky,Livingston,2010,245,188,56,1,0,0,0,108,67,43,0,0,245,0,0,1187
Kentucky,Madison,2010,115,78,37,0,0,0,0,83,60,43,0,0,0,115,0,1204
Kentucky,Marshall,2010,57,57,0,0,0,0,0,31,24,16,0,0,0,0,57,1213
Kentucky,McCracken,2010,365,228,130,7,0,0,0,122,80,46,0,20,199,146,0,1196
Kentucky,Morgan,2010,334,265,64,5,0,0,0,133,71,41,0,0,334,0,0,1235
Kentucky,Ohio,2010,151,107,44,0,0,0,0,83,59,36,0,0,0,151,0,1249
Kentucky,Oldham,2010,243,138,89,15,1,0,0,161,90,48,0,0,243,0,0,1252
Kentucky,Perry,2010,357,263,90,4,0,0,0,115,62,40,0,0,173,184,0,1265
Kentucky,Pike,2010,345,254,89,2,0,0,0,105,64,43,0,0,169,176,0,1267
Kentucky,Pulaski,2010,298,240,58,0,0,0,0,100,58,43,0,0,245,53,0,1272
Kentucky,Simpson,2010,243,160,76,7,0,0,0,112,84,46,0,0,243,0,0,1287
Kentucky,Trigg,2010,364,251,106,7,0,0,0,147,77,44,0,0,316,48,0,1009
Kentucky,Warren,2010,364,243,119,2,0,0,0,105,64,44,0,0,148,216,0,1019
Kentucky,Washington,2010,361,271,85,5,0,0,0,126,67,41,0,0,361,0,0,1023
Louisiana,Ascension,2010,365,305,48,12,0,0,0,143,67,36,0,15,350,0,0,1055
Louisiana,Bossier,2010,364,239,110,13,2,0,0,161,80,44,0,0,238,126,0,1076
Louisiana,Caddo,2010,363,261,91,11,0,0,0,143,71,43,0,0,303,60,0,1079
Louisiana,Calcasieu,2010,365,225,131,9,0,0,0,147,74,46,0,3,183,179,0,1081
Louisiana,East Baton Rouge,2010,365,176,172,16,1,0,0,159,80,51,0,25,136,201,3,1108
Louisiana,Iberville,2010,365,252,95,18,0,0,0,140,84,43,0,3,302,60,0,1134
Louisiana,Jefferson,2010,365,210,144,10,1,0,0,169,77,48,0,14,178,173,0,1147
Louisiana,Lafayette,2010,365,153,202,10,0,0,0,129,79,53,0,0,125,240,0,1161
Louisiana,Lafourche,2010,364,263,93,8,0,0,0,129,67,42,0,0,258,106,0,1280
Louisiana,Livingston,2010,365,251,104,8,2,0,0,181,67,43,0,6,235,124,0,1295
Louisiana,Orleans,2010,365,262,99,4,0,0,0,140,63,41,0,0,205,160,0,1304
Louisiana,Ouachita,2010,363,259,101,3,0,0,0,101,64,41,0,0,239,124,0,1306
Louisiana,Pointe Coupee,2010,362,286,66,10,0,0,0,143,74,41,0,0,362,0,0,1431
Louisiana,Rapides,2010,119,93,26,0,0,0,0,76,57,34,0,0,0,119,0,1434
Louisiana,St. Bernard,2010,365,153,204,8,0,0,0,140,75,53,0,0,112,253,0,1463
Louisiana,St. Charles,2010,361,306,45,10,0,0,0,129,61,35,0,0,361,0,0,1466
Louisiana,St. James,2010,362,312,48,2,0,0,0,105,58,37,0,0,362,0,0,1468
Louisiana,St. John the Baptist,2010,365,297,61,7,0,0,0,115,67,38,0,0,365,0,0,1469
Louisiana,St. Tammany,2010,362,236,121,3,2,0,0,159,74,44,0,0,239,123,0,1475
Louisiana,Tangipahoa,2010,115,96,19,0,0,0,0,67,54,37,0,0,0,115,0,1476
Louisiana,Terrebonne,2010,120,98,22,0,0,0,0,67,53,35,0,0,0,120,0,1501
Louisiana,West Baton Rouge,2010,365,157,204,4,0,0,0,115,77,54,0,5,81,279,0,1520
Louisiana,Winn,2010,115,92,23,0,0,0,0,67,54,31,0,0,0,115,0,1529
Maine,Androscoggin,2010,365,317,46,1,1,0,0,158,54,34,0,0,144,221,0,1532
Maine,Aroostook,2010,365,336,28,1,0,0,0,101,48,33,0,0,279,64,22,1535
Maine,Cumberland,2010,365,306,53,4,2,0,0,177,56,37,0,20,263,80,2,1608
Maine,Hancock,2010,365,320,40,3,2,0,0,159,54,37,0,0,347,18,0,1748
Maine,Kennebec,2010,237,222,14,1,0,0,0,129,47,36,0,0,212,0,25,1755
Maine,Knox,2010,212,191,18,2,1,0,0,166,50,40,0,0,212,0,0,1774
Maine,Oxford,2010,230,229,1,0,0,0,0,54,46,34,0,0,230,0,0,1842
Maine,Penobscot,2010,365,325,40,0,0,0,0,90,51,34,0,0,271,94,0,1846
Maine,Piscataquis,2010,317,307,10,0,0,0,0,71,31,15,0,0,0,317,0,1851
Maine,Sagadahoc,2010,213,201,11,1,0,0,0,101,47,38,0,0,213,0,0,1855
Maine,Washington,2010,301,295,5,1,0,0,0,126,44,35,0,0,270,31,0,1884
Maine,York,2010,352,306,40,5,1,0,0,174,54,36,0,0,352,0,0,1901
Maryland,Anne Arundel,2010,360,196,144,16,4,0,0,185,90,48,0,0,172,188,0,1925
Maryland,Baltimore County,1939
Maryland,Baltimore city,
Maryland,Calvert,2010,210,120,78,8,4,0,0,182,90,47,0,0,210,0,0,1946
Maryland,Carroll,2010,212,128,63,21,0,0,0,150,100,46,0,0,212,0,0,1955
Maryland,Cecil,2010,353,209,122,20,2,0,0,161,88,44,0,0,149,204,0,1963
Maryland,Charles,2010,213,128,72,10,3,0,0,169,87,47,0,0,213,0,0,1294
Maryland,Dorchester,2010,355,272,74,8,1,0,0,182,74,40,0,0,355,0,0,1346
Maryland,Frederick,2010,214,118,78,17,1,0,0,169,93,49,0,0,214,0,0,1357
Maryland,Garrett,2010,365,225,126,14,0,0,0,150,80,44,0,0,299,66,0,1361
Maryland,Harford,2010,263,140,82,24,16,1,0,205,119,49,0,0,208,55,0,1372
Maryland,Kent,2010,271,177,80,13,1,0,0,169,84,44,0,0,203,68,0,1394
Maryland,Montgomery,2010,362,208,130,24,0,0,0,136,90,47,0,0,148,214,0,1398
Maryland,Prince George's,2010,362,183,144,29,6,0,0,172,100,50,1,0,200,161,0,1403
Maryland,Washington,2010,303,160,132,10,1,0,0,161,84,49,0,0,173,130,0,1445
Maryland,Worcester,2010,171,117,49,4,1,0,0,187,77,45,0,0,171,0,0,1456
Massachusetts,Barnstable,2010,267,224,36,6,1,0,0,151,64,39,0,0,212,55,0,1478
Massachusetts,Berkshire,2010,348,266,74,8,0,0,0,133,67,37,0,0,122,226,0,1480
Massachusetts,Bristol,2010,365,275,84,6,0,0,0,136,64,39,0,0,163,202,0,1486
Massachusetts,Dukes,2010,266,216,40,8,2,0,0,187,67,40,0,0,213,53,0,1491
Massachusetts,Essex,2010,365,262,97,5,1,0,0,156,66,40,0,7,237,121,0,1519
Massachusetts,Hampden,2010,365,245,110,9,1,0,0,164,71,42,0,24,183,158,0,1526
Massachusetts,Hampshire,2010,365,296,60,8,1,0,0,159,64,38,0,1,317,47,0,1527
Massachusetts,Middlesex,2010,365,318,45,2,0,0,0,129,61,35,2,0,350,13,0,1533
Massachusetts,Norfolk,2010,365,300,56,9,0,0,0,143,64,36,0,0,204,161,0,1543
Massachusetts,Plymouth,2010,122,104,18,0,0,0,0,85,54,30,0,0,0,122,0,1569
Massachusetts,Suffolk,2010,365,223,138,3,1,0,0,155,69,46,0,42,89,234,0,1585
Massachusetts,Worcester,2010,365,239,121,5,0,0,0,143,71,43,0,31,145,186,3,1599
Michigan,Allegan,2010,244,165,74,5,0,0,0,122,79,42,0,0,176,68,0,1611
Michigan,Bay,2010,121,97,23,1,0,0,0,103,60,25,0,0,0,121,0,1631
Michigan,Benzie,2010,183,140,38,5,0,0,0,112,67,41,0,0,183,0,0,1634
Michigan,Berrien,2010,243,162,76,5,0,0,0,129,74,44,0,0,173,70,0,1635
Michigan,Cass,2010,180,133,44,3,0,0,0,108,67,45,0,0,180,0,0,1644
Michigan,Chippewa,2010,186,153,30,3,0,0,0,118,62,31,0,0,138,48,0,1660
Michigan,Clinton,2010,183,147,35,1,0,0,0,115,61,42,0,0,183,0,0,1669
Michigan,Genesee,2010,242,175,64,3,0,0,0,115,74,43,0,0,169,73,0,1688
Michigan,Huron,2010,183,155,26,2,0,0,0,126,64,40,0,0,183,0,0,1708
Michigan,Ingham,2010,304,242,61,1,0,0,0,112,64,40,0,14,231,59,0,1710
Michigan,Kalamazoo,2010,242,160,81,1,0,0,0,119,67,44,0,0,169,73,0,1720
Michigan,Kent,2010,365,287,74,4,0,0,0,126,66,36,1,0,303,60,1,1726
Michigan,Keweenaw,2010,112,109,3,0,0,0,0,55,34,10,0,0,0,112,0,1743
Michigan,Lenawee,2010,216,148,67,1,0,0,0,103,67,44,0,0,128,88,0,1768
Michigan,Macomb,2010,244,167,66,9,2,0,0,159,84,44,0,0,175,69,0,1785
Michigan,Manistee,2010,236,194,39,3,0,0,0,122,64,37,0,0,166,70,0,1787
Michigan,Mason,2010,183,154,27,2,0,0,0,126,61,39,0,0,183,0,0,1797
Michigan,Missaukee,2010,298,262,36,0,0,0,0,97,53,34,0,2,244,52,0,1810
Michigan,Monroe,2010,123,90,32,1,0,0,0,117,65,35,0,0,0,123,0,1812
Michigan,Muskegon,2010,243,176,59,8,0,0,0,129,75,41,0,0,172,71,0,1818
Michigan,Oakland,2010,240,164,71,5,0,0,0,140,74,43,0,0,169,71,0,1824
Michigan,Ottawa,2010,241,163,74,4,0,0,0,119,73,42,0,0,170,71,0,1837
Michigan,Schoolcraft,2010,244,209,29,5,1,0,0,164,61,32,0,0,180,64,0,1861
Michigan,St. Clair,2010,243,182,50,11,0,0,0,150,74,40,0,0,165,78,0,1854
Michigan,Tuscola,2010,361,326,35,0,0,0,0,100,50,36,0,0,361,0,0,1866
Michigan,Washtenaw,2010,362,290,71,1,0,0,0,119,64,38,0,0,316,46,0,1869
Michigan,Wayne,2010,365,183,167,15,0,0,0,140,85,50,0,29,143,190,3,1871
Michigan,Wexford,2010,356,333,23,0,0,0,0,100,48,35,0,0,356,0,0,1873
Minnesota,Anoka,2010,365,227,135,3,0,0,0,117,71,45,0,22,146,197,0,1877
Minnesota,Becker,2010,358,312,46,0,0,0,0,100,54,33,0,0,174,184,0,1878
Minnesota,Carlton,2010,365,356,8,1,0,0,0,101,41,18,0,179,186,0,0,1893
Minnesota,Cass,2010,27,27,0,0,0,0,0,38,33,17,0,0,0,27,0,1895
Minnesota,Cook,2010,263,246,17,0,0,0,0,72,46,20,0,0,0,263,0,1900
Minnesota,Crow Wing,2010,330,284,45,1,0,0,0,119,58,33,0,0,141,189,0,1903
Minnesota,Dakota,2010,365,257,102,6,0,0,0,125,70,37,1,27,0,337,0,1904
Minnesota,Goodhue,2010,188,170,17,1,0,0,0,101,50,38,0,0,188,0,0,1911
Minnesota,Hennepin,2010,365,270,92,3,0,0,0,128,64,33,16,0,0,346,3,1913
Minnesota,Lake,2010,350,316,33,1,0,0,0,123,50,27,0,0,158,176,16,1926
Minnesota,Lyon,2010,355,236,116,3,0,0,0,109,67,43,0,0,121,234,0,1932
Minnesota,Mille Lacs,2010,196,189,6,1,0,0,0,115,44,33,0,0,196,0,0,1943
Minnesota,Olmsted,2010,360,245,111,4,0,0,0,123,71,42,0,0,136,224,0,1953
Minnesota,Ramsey,2010,363,247,110,6,0,0,0,125,70,38,0,0,0,319,44,1964
Minnesota,Rock,2010,108,93,15,0,0,0,0,78,56,25,0,0,0,108,0,1974
Minnesota,St. Louis,1978
Minnesota,Scott,2010,242,209,31,2,0,0,0,120,54,36,0,0,171,71,0,1979
Minnesota,Stearns,2010,359,294,63,2,0,0,0,120,56,36,0,0,146,213,0,1984
Minnesota,Washington,2010,180,163,16,1,0,0,0,105,50,40,0,0,180,0,0,1994
Minnesota,Winona,2010,118,107,11,0,0,0,0,93,48,23,0,0,0,118,0,1998
Minnesota,Wright,2010,353,231,118,4,0,0,0,125,64,41,0,0,77,276,0,1999
Mississippi,Adams,2010,283,213,69,1,0,0,0,119,63,40,0,0,197,86,0,1534
Mississippi,Bolivar,2010,365,209,150,6,0,0,0,147,74,48,0,0,122,243,0,1547
Mississippi,DeSoto,2010,365,209,148,8,0,0,0,147,72,46,0,0,115,250,0,1571
Mississippi,Forrest,2010,115,64,51,0,0,0,0,76,64,48,0,0,0,115,0,1572
Mississippi,Grenada,2010,119,82,37,0,0,0,0,75,57,39,0,0,0,119,0,1581
Mississippi,Hancock,2010,285,220,64,1,0,0,0,108,64,42,0,0,204,81,0,1583
Mississippi,Harrison,2010,362,208,144,10,0,0,0,136,71,47,0,0,132,230,0,1587
Mississippi,Hinds,2010,362,216,145,1,0,0,0,108,64,46,0,0,102,260,0,1591
Mississippi,Jackson,2010,364,288,68,8,0,0,0,140,63,38,0,81,218,65,0,1605
Mississippi,Jones,2010,121,52,69,0,0,0,0,88,66,52,0,0,0,121,0,1615
Mississippi,Lauderdale,2010,365,211,152,2,0,0,0,108,64,47,0,0,72,293,0,1628
Mississippi,Lee,2010,365,207,156,2,0,0,0,105,67,47,0,0,107,258,0,1638
Mississippi,Yalobusha,2010,360,318,35,7,0,0,0,126,54,36,0,0,360,0,0,1759
Missouri,Andrew,2010,210,166,38,6,0,0,0,136,77,41,0,0,210,0,0,1762
Missouri,Boone,2010,214,178,34,2,0,0,0,101,61,40,0,0,214,0,0,1783
Missouri,Buchanan,2010,341,199,142,0,0,0,0,88,68,45,0,0,0,319,22,1789
Missouri,Callaway,2010,214,172,41,1,0,0,0,119,61,42,0,0,214,0,0,1799
Missouri,Cass,2010,365,240,125,0,0,0,0,100,68,45,0,0,146,219,0,1004
Missouri,Cedar,2010,363,217,145,1,0,0,0,133,71,46,0,0,145,218,0,1007
Missouri,Clay,2010,365,224,128,13,0,0,0,129,80,45,0,2,189,174,0,1018
Missouri,Clinton,2010,214,153,49,12,0,0,0,147,87,44,0,0,214,0,0,1021
Missouri,Greene,2010,325,231,93,1,0,0,0,101,77,42,7,58,202,57,1,1054
Missouri,Jackson,2010,365,210,154,1,0,0,0,119,68,47,0,45,0,318,2,1074
Missouri,Jasper,2010,365,273,86,6,0,0,0,140,80,39,0,0,203,0,162,1078
Missouri,Jefferson,2010,359,195,143,20,1,0,0,151,84,48,0,0,160,199,0,1082
Missouri,Lincoln,2010,214,153,49,11,1,0,0,151,84,44,0,0,214,0,0,1106
Missouri,Monroe,2010,227,194,30,3,0,0,0,115,64,41,0,0,214,0,13,1139
Missouri,Perry,2010,214,131,76,7,0,0,0,133,84,47,0,0,214,0,0,1172
Missouri,St. Charles,1205
Missouri,St. Louis County,1216
Missouri,Ste. Genevieve,1209
Missouri,St. Louis City,2010,365,129,230,5,1,0,0,159,77,56,0,2,58,255,50,1266
Missouri,Stoddard,2010,109,77,31,1,0,0,0,110,61,37,0,0,0,109,0,1236
Missouri,Taney,2010,260,203,57,0,0,0,0,93,67,41,0,0,195,65,0,1242
Montana,Cascade,2010,365,315,50,0,0,0,0,99,53,29,17,0,0,348,0,1144
Montana,Fergus,2010,121,120,1,0,0,0,0,53,22,10,0,0,0,121,0,1169
Montana,Flathead,2010,365,264,101,0,0,0,0,95,61,41,0,0,170,193,2,1173
Montana,Gallatin,2010,365,281,82,2,0,0,0,124,65,28,1,8,0,356,0,1177
Montana,Glacier,2010,153,137,16,0,0,0,0,74,54,41,0,0,153,0,0,1186
Montana,Lake,2010,359,352,7,0,0,0,0,62,28,12,0,0,0,22,337,1207
Montana,Lewis and Clark,2010,360,284,62,11,3,0,0,158,68,25,0,0,0,360,0,1211
Montana,Lincoln,2010,365,231,130,4,0,0,0,107,79,40,0,0,0,346,19,1219
Montana,Missoula,2010,365,153,165,40,7,0,0,181,111,56,0,0,56,309,0,1239
Montana,Powder River,2010,364,331,33,0,0,0,0,80,50,38,0,1,231,88,44,1259
Montana,Powell,2010,111,110,1,0,0,0,0,73,20,10,0,0,0,111,0,1262
Montana,Ravalli,2010,358,295,56,7,0,0,0,145,63,28,0,0,0,358,0,1268
Montana,Richland,2010,365,337,28,0,0,0,0,84,49,37,0,1,291,39,34,1271
Montana,Roosevelt,2010,97,93,4,0,0,0,0,72,35,15,0,0,0,97,0,1275
Montana,Rosebud,2010,365,343,20,2,0,0,0,108,48,33,0,16,210,64,75,1277
Montana,Sanders,2010,122,117,5,0,0,0,0,66,40,23,0,0,0,121,1,1278
Montana,Sheridan,2010,113,109,3,1,0,0,0,102,30,13,0,0,0,113,0,1281
Montana,Silver Bow,2010,362,266,82,14,0,0,0,139,72,31,0,0,0,272,90,1284
Montana,Yellowstone,2010,365,341,24,0,0,0,0,82,42,20,41,0,0,324,0,1302
Nebraska,Cass,2010,308,285,19,3,1,0,0,176,45,21,0,0,0,0,308,1326
Nebraska,Dawson,2010,58,54,4,0,0,0,0,69,38,19,0,0,0,0,58,1349
Nebraska,Douglas,2010,365,203,156,6,0,0,0,137,77,47,5,0,93,124,143,1358
Nebraska,Garden,2010,115,113,2,0,0,0,0,60,29,14,0,0,0,115,0,1381
Nebraska,Hall,2010,113,100,13,0,0,0,0,76,52,26,0,0,0,113,0,1402
Nebraska,Knox,2010,349,324,25,0,0,0,0,90,49,36,0,0,349,0,0,1322
Nebraska,Lancaster,2010,359,335,23,1,0,0,0,108,44,29,94,0,183,82,0,1324
Nebraska,Sarpy,2010,207,129,76,2,0,0,0,125,70,44,0,0,0,207,0,1368
Nebraska,Scotts Bluff,2010,210,182,28,0,0,0,0,80,54,43,0,0,149,61,0,1373
Nebraska,Thomas,2010,109,107,2,0,0,0,0,86,33,16,0,0,0,109,0,1384
Nebraska,Washington,2010,120,93,26,1,0,0,0,106,65,33,0,0,0,120,0,1387
Nevada,Carson City,2010,190,149,41,0,0,0,0,90,71,38,0,0,190,0,0,1428
Nevada,Churchill,2010,207,186,21,0,0,0,0,80,51,40,0,0,207,0,0,1396
Nevada,Clark,2010,365,156,176,33,0,0,0,147,100,54,0,4,291,70,0,1399
Nevada,Douglas,2010,339,339,0,0,0,0,0,36,16,8,339,0,0,0,0,1400
Nevada,Elko,2010,300,295,4,1,0,0,0,139,38,19,0,0,0,32,268,1401
Nevada,Lyon,2010,192,167,24,1,0,0,0,101,54,37,0,0,192,0,0,1412
Nevada,Mineral,2010,246,242,4,0,0,0,0,67,29,11,0,0,0,0,246,1415
Nevada,Nye,2010,362,332,30,0,0,0,0,82,46,27,0,0,0,0,362,1417
Nevada,Washoe,2010,365,224,137,4,0,0,0,122,80,47,0,62,277,12,14,1423
Nevada,White Pine,2010,352,268,83,1,0,0,0,122,67,45,0,0,341,11,0,1425
New Hampshire,Belknap,2010,213,187,23,3,0,0,0,119,54,38,0,0,180,33,0,1432
New Hampshire,Cheshire,2010,365,270,94,1,0,0,0,106,65,37,0,0,234,131,0,1437
New Hampshire,Coos,2010,362,294,63,5,0,0,0,129,64,44,0,0,361,1,0,1440
New Hampshire,Grafton,2010,365,314,51,0,0,0,0,94,54,36,0,0,290,75,0,1442
New Hampshire,Hillsborough,2010,365,299,58,8,0,0,0,140,67,39,1,10,332,22,0,1443
New Hampshire,Merrimack,2010,238,191,44,3,0,0,0,126,61,38,0,0,159,79,0,1444
New Hampshire,Rockingham,2010,363,306,53,3,1,0,0,154,58,36,0,0,290,72,1,1448
New Jersey,Atlantic,2010,365,265,91,9,0,0,0,150,70,41,0,0,287,78,0,1461
New Jersey,Bergen,2010,365,281,68,16,0,0,0,150,67,38,2,120,205,38,0,1465
New Jersey,Camden,2010,365,217,124,16,8,0,0,172,93,45,0,0,245,116,4,1472
New Jersey,Cumberland,2010,363,256,96,11,0,0,0,143,75,41,0,0,281,82,0,1482
New Jersey,Essex,2010,365,246,102,14,3,0,0,164,80,41,0,96,190,79,0,1483
New Jersey,Gloucester,2010,365,265,79,19,2,0,0,179,87,40,0,0,326,39,0,1484
New Jersey,Hudson,2010,365,214,138,12,0,1,0,206,79,45,0,103,123,136,3,1487
New Jersey,Hunterdon,2010,364,232,108,22,2,0,0,169,90,43,0,0,262,102,0,1488
New Jersey,Mercer,2010,365,229,103,28,5,0,0,174,97,44,0,7,271,86,1,1493
New Jersey,Middlesex,2010,365,255,83,22,5,0,0,172,84,41,2,39,261,63,0,1497
New Jersey,Monmouth,2010,365,306,49,6,4,0,0,174,74,34,94,0,271,0,0,1504
New Jersey,Morris,2010,365,273,83,7,2,0,0,172,80,38,5,12,311,37,0,1511
New Jersey,Ocean,2010,360,249,85,22,4,0,0,172,93,43,0,0,235,125,0,1546
New Jersey,Passaic,2010,286,212,64,9,1,0,0,172,74,40,0,0,238,48,0,1551
New Jersey,Union,2010,365,195,166,4,0,0,0,108,74,48,0,117,0,248,0,1566
New Jersey,Warren,2010,163,124,38,1,0,0,0,112,60,31,0,0,0,163,0,1570
New Mexico,Bernalillo,2010,365,123,237,5,0,0,0,146,80,57,0,10,199,135,21,1574
New Mexico,Catron,2010,112,111,1,0,0,0,0,72,18,10,0,0,0,112,0,1576
New Mexico,Chaves,2010,128,125,3,0,0,0,0,72,35,20,0,0,0,111,17,1578
New Mexico,Doña Ana,
New Mexico,Eddy,2010,365,290,73,2,0,0,0,101,65,38,0,2,335,28,0,1592
New Mexico,Grant,2010,365,293,70,2,0,0,0,126,61,45,0,0,360,4,1,1594
New Mexico,Lea,2010,365,349,16,0,0,0,0,64,44,35,0,24,278,60,3,1604
New Mexico,Lincoln,2010,103,102,0,1,0,0,0,127,22,11,0,0,0,103,0,1613
New Mexico,Los Alamos,2010,112,112,0,0,0,0,0,30,16,10,0,0,0,112,0,1618
New Mexico,Luna,2010,365,342,19,2,0,0,2,420,47,39,0,10,314,0,41,1622
New Mexico,McKinley,2010,269,269,0,0,0,0,0,31,19,12,0,0,0,0,269,1626
New Mexico,Rio Arriba,2010,104,104,0,0,0,0,0,41,16,9,0,0,0,104,0,1639
New Mexico,San Juan,2010,365,243,112,6,2,2,0,251,77,45,0,27,324,12,2,1650
New Mexico,Sandoval,2010,365,221,144,0,0,0,0,100,64,48,0,0,240,0,125,1646
New Mexico,Santa Fe,2010,365,306,58,1,0,0,0,101,54,44,0,0,358,7,0,1654
New Mexico,Socorro,2010,107,107,0,0,0,0,0,23,20,11,0,0,0,107,0,1659
