State,County,PCT_SNAP17
KY,Hart,14.70241272
KY,Henderson,14.70241272
KY,Henry,14.70241272
KY,Hickman,14.70241272
KY,Hopkins,14.70241272
KY,Jackson,14.70241272
KY,Jefferson,14.70241272
KY,Jessamine,14.70241272
KY,Johnson,14.70241272
KY,Kenton,14.70241272
KY,Knott,14.70241272
KY,Knox,14.70241272
KY,Larue,14.70241272
KY,Laurel,14.70241272
KY,Lawrence,14.70241272
KY,Lee,14.70241272
KY,Leslie,14.70241272
KY,Letcher,14.70241272
KY,Lewis,14.70241272
KY,Lincoln,14.70241272
KY,Livingston,14.70241272
KY,Logan,14.70241272
KY,Lyon,14.70241272
KY,McCracken,14.70241272
KY,McCreary,14.70241272
KY,McLean,14.70241272
KY,Madison,14.70241272
KY,Magoffin,14.70241272
KY,Marion,14.70241272
KY,Marshall,14.70241272
KY,Martin,14.70241272
KY,Mason,14.70241272
KY,Meade,14.70241272
KY,Menifee,14.70241272
KY,Mercer,14.70241272
KY,Metcalfe,14.70241272
KY,Monroe,14.70241272
KY,Montgomery,14.70241272
KY,Morgan,14.70241272
KY,Muhlenberg,14.70241272
KY,Nelson,14.70241272
KY,Nicholas,14.70241272
KY,Ohio,14.70241272
KY,Oldham,14.70241272
KY,Owen,14.70241272
KY,Owsley,14.70241272
KY,Pendleton,14.70241272
KY,Perry,14.70241272
KY,Pike,14.70241272
KY,Powell,14.70241272
KY,Pulaski,14.70241272
KY,Robertson,14.70241272
KY,Rockcastle,14.70241272
KY,Rowan,14.70241272
KY,Russell,14.70241272
KY,Scott,14.70241272
KY,Shelby,14.70241272
KY,Simpson,14.70241272
KY,Spencer,14.70241272
KY,Taylor,14.70241272
KY,Todd,14.70241272
KY,Trigg,14.70241272
KY,Trimble,14.70241272
KY,Union,14.70241272
KY,Warren,14.70241272
KY,Washington,14.70241272
KY,Wayne,14.70241272
KY,Webster,14.70241272
KY,Whitley,14.70241272
KY,Wolfe,14.70241272
KY,Woodford,14.70241272
LA,Acadia,19.83125275
LA,Allen,19.83125275
LA,Ascension,19.83125275
LA,Assumption,19.83125275
LA,Avoyelles,19.83125275
LA,Beauregard,19.83125275
LA,Bienville,19.83125275
LA,Bossier,19.83125275
LA,Caddo,19.83125275
LA,Calcasieu,19.83125275
LA,Caldwell,19.83125275
LA,Cameron,19.83125275
LA,Catahoula,19.83125275
LA,Claiborne,19.83125275
LA,Concordia,19.83125275
LA,De Soto,19.83125275
LA,East Baton Rouge,19.83125275
LA,East Carroll,19.83125275
LA,East Feliciana,19.83125275
LA,Evangeline,19.83125275
LA,Franklin,19.83125275
LA,Grant,19.83125275
LA,Iberia,19.83125275
LA,Iberville,19.83125275
LA,Jackson,19.83125275
LA,Jefferson,19.83125275
LA,Jefferson Davis,19.83125275
LA,Lafayette,19.83125275
LA,Lafourche,19.83125275
LA,La Salle,19.83125275
LA,Lincoln,19.83125275
LA,Livingston,19.83125275
LA,Madison,19.83125275
LA,Morehouse,19.83125275
LA,Natchitoches,19.83125275
LA,Orleans,19.83125275
LA,Ouachita,19.83125275
LA,Plaquemines,19.83125275
LA,Pointe Coupee,19.83125275
LA,Rapides,19.83125275
LA,Red River,19.83125275
LA,Richland,19.83125275
LA,Sabine,19.83125275
LA,St. Bernard,19.83125275
LA,St. Charles,19.83125275
LA,St. Helena,19.83125275
LA,St. James,19.83125275
LA,St. John the Baptist,19.83125275
LA,St. Landry,19.83125275
LA,St. Martin,19.83125275
LA,St. Mary,19.83125275
LA,St. Tammany,19.83125275
LA,Tangipahoa,19.83125275
LA,Tensas,19.83125275
LA,Terrebonne,19.83125275
LA,Union,19.83125275
LA,Vermilion,19.83125275
LA,Vernon,19.83125275
LA,Washington,19.83125275
LA,Webster,19.83125275
LA,West Baton Rouge,19.83125275
LA,West Carroll,19.83125275
LA,West Feliciana,19.83125275
LA,Winn,19.83125275
ME,Androscoggin,13.45409274
ME,Aroostook,13.45409274
ME,Cumberland,13.45409274
ME,Franklin,13.45409274
ME,Hancock,13.45409274
ME,Kennebec,13.45409274
ME,Knox,13.45409274
ME,Lincoln,13.45409274
ME,Oxford,13.45409274
ME,Penobscot,13.45409274
ME,Piscataquis,13.45409274
ME,Sagadahoc,13.45409274
ME,Somerset,13.45409274
ME,Waldo,13.45409274
ME,Washington,13.45409274
ME,York,13.45409274
MD,Allegany,11.30637648
MD,Anne Arundel,11.30637648
MD,Baltimore,11.30637648
MD,Calvert,11.30637648
MD,Caroline,11.30637648
MD,Carroll,11.30637648
MD,Cecil,11.30637648
MD,Charles,11.30637648
MD,Dorchester,11.30637648
MD,Frederick,11.30637648
MD,Garrett,11.30637648
MD,Harford,11.30637648
MD,Howard,11.30637648
MD,Kent,11.30637648
MD,Montgomery,11.30637648
MD,Prince George's,11.30637648
MD,Queen Anne's,11.30637648
MD,St. Mary's,11.30637648
MD,Somerset,11.30637648
MD,Talbot,11.30637648
MD,Washington,11.30637648
MD,Wicomico,11.30637648
MD,Worcester,11.30637648
MD,Baltimore,11.30637648
MA,Barnstable,11.16816032
MA,Berkshire,11.16816032
MA,Bristol,11.16816032
MA,Dukes,11.16816032
MA,Essex,11.16816032
MA,Franklin,11.16816032
MA,Hampden,11.16816032
MA,Hampshire,11.16816032
MA,Middlesex,11.16816032
MA,Nantucket,11.16816032
MA,Norfolk,11.16816032
MA,Plymouth,11.16816032
MA,Suffolk,11.16816032
MA,Worcester,11.16816032
MI,Alcona,13.80637652
MI,Alger,13.80637652
MI,Allegan,13.80637652
MI,Alpena,13.80637652
MI,Antrim,13.80637652
MI,Arenac,13.80637652
MI,Baraga,13.80637652
MI,Barry,13.80637652
MI,Bay,13.80637652
MI,Benzie,13.80637652
MI,Berrien,13.80637652
MI,Branch,13.80637652
MI,Calhoun,13.80637652
MI,Cass,13.80637652
MI,Charlevoix,13.80637652
MI,Cheboygan,13.80637652
MI,Chippewa,13.80637652
MI,Clare,13.80637652
MI,Clinton,13.80637652
MI,Crawford,13.80637652
MI,Delta,13.80637652
MI,Dickinson,13.80637652
MI,Eaton,13.80637652
MI,Emmet,13.80637652
MI,Genesee,13.80637652
MI,Gladwin,13.80637652
MI,Gogebic,13.80637652
MI,Grand Traverse,13.80637652
MI,Gratiot,13.80637652
MI,Hillsdale,13.80637652
MI,Houghton,13.80637652
MI,Huron,13.80637652
MI,Ingham,13.80637652
MI,Ionia,13.80637652
MI,Iosco,13.80637652
MI,Iron,13.80637652
MI,Isabella,13.80637652
MI,Jackson,13.80637652
MI,Kalamazoo,13.80637652
MI,Kalkaska,13.80637652
MI,Kent,13.80637652
MI,Keweenaw,13.80637652
MI,Lake,13.80637652
MI,Lapeer,13.80637652
MI,Leelanau,13.80637652
MI,Lenawee,13.80637652
MI,Livingston,13.80637652
MI,Luce,13.80637652
MI,Mackinac,13.80637652
MI,Macomb,13.80637652
MI,Manistee,13.80637652
MI,Marquette,13.80637652
MI,Mason,13.80637652
MI,Mecosta,13.80637652
MI,Menominee,13.80637652
MI,Midland,13.80637652
MI,Missaukee,13.80637652
MI,Monroe,13.80637652
MI,Montcalm,13.80637652
MI,Montmorency,13.80637652
MI,Muskegon,13.80637652
MI,Newaygo,13.80637652
MI,Oakland,13.80637652
MI,Oceana,13.80637652
MI,Ogemaw,13.80637652
MI,Ontonagon,13.80637652
MI,Osceola,13.80637652
MI,Oscoda,13.80637652
MI,Otsego,13.80637652
MI,Ottawa,13.80637652
MI,Presque Isle,13.80637652
MI,Roscommon,13.80637652
MI,Saginaw,13.80637652
MI,St. Clair,13.80637652
MI,St. Joseph,13.80637652
MI,Sanilac,13.80637652
MI,Schoolcraft,13.80637652
MI,Shiawassee,13.80637652
MI,Tuscola,13.80637652
MI,Van Buren,13.80637652
MI,Washtenaw,13.80637652
MI,Wayne,13.80637652
MI,Wexford,13.80637652
MN,Aitkin,8.133326674
MN,Anoka,8.133326674
MN,Becker,8.133326674
MN,Beltrami,8.133326674
MN,Benton,8.133326674
MN,Big Stone,8.133326674
MN,Blue Earth,8.133326674
MN,Brown,8.133326674
MN,Carlton,8.133326674
MN,Carver,8.133326674
MN,Cass,8.133326674
MN,Chippewa,8.133326674
MN,Chisago,8.133326674
MN,Clay,8.133326674
MN,Clearwater,8.133326674
MN,Cook,8.133326674
MN,Cottonwood,8.133326674
MN,Crow Wing,8.133326674
MN,Dakota,8.133326674
MN,Dodge,8.133326674
MN,Douglas,8.133326674
MN,Faribault,8.133326674
MN,Fillmore,8.133326674
MN,Freeborn,8.133326674
MN,Goodhue,8.133326674
MN,Grant,8.133326674
MN,Hennepin,8.133326674
MN,Houston,8.133326674
MN,Hubbard,8.133326674
MN,Isanti,8.133326674
MN,Itasca,8.133326674
MN,Jackson,8.133326674
MN,Kanabec,8.133326674
MN,Kandiyohi,8.133326674
MN,Kittson,8.133326674
MN,Koochiching,8.133326674
MN,Lac qui Parle,8.133326674
MN,Lake,8.133326674
MN,Lake of the Woods,8.133326674
MN,Le Sueur,8.133326674
MN,Lincoln,8.133326674
MN,Lyon,8.133326674
MN,McLeod,8.133326674
MN,Mahnomen,8.133326674
MN,Marshall,8.133326674
MN,Martin,8.133326674
MN,Meeker,8.133326674
MN,Mille Lacs,8.133326674
MN,Morrison,8.133326674
MN,Mower,8.133326674
MN,Murray,8.133326674
MN,Nicollet,8.133326674
MN,Nobles,8.133326674
MN,Norman,8.133326674
MN,Olmsted,8.133326674
MN,Otter Tail,8.133326674
MN,Pennington,8.133326674
MN,Pine,8.133326674
MN,Pipestone,8.133326674
MN,Polk,8.133326674
MN,Pope,8.133326674
MN,Ramsey,8.133326674
MN,Red Lake,8.133326674
MN,Redwood,8.133326674
MN,Renville,8.133326674
MN,Rice,8.133326674
MN,Rock,8.133326674
MN,Roseau,8.133326674
MN,St. Louis,8.133326674
MN,Scott,8.133326674
MN,Sherburne,8.133326674
MN,Sibley,8.133326674
MN,Stearns,8.133326674
MN,Steele,8.133326674
MN,Stevens,8.133326674
MN,Swift,8.133326674
MN,Todd,8.133326674
MN,Traverse,8.133326674
MN,Wabasha,8.133326674
MN,Wadena,8.133326674
MN,Waseca,8.133326674
MN,Washington,8.133326674
MN,Watonwan,8.133326674
MN,Wilkin,8.133326674
MN,Winona,8.133326674
MN,Wright,8.133326674
MN,Yellow Medicine,8.133326674
MS,Adams,18.00776895
MS,Alcorn,18.00776895
MS,Amite,18.00776895
MS,Attala,18.00776895
MS,Benton,18.00776895
MS,Bolivar,18.00776895
MS,Calhoun,18.00776895
MS,Carroll,18.00776895
MS,Chickasaw,18.00776895
MS,Choctaw,18.00776895
MS,Claiborne,18.00776895
MS,Clarke,18.00776895
MS,Clay,18.00776895
MS,Coahoma,18.00776895
MS,Copiah,18.00776895
MS,Covington,18.00776895
MS,DeSoto,18.00776895
MS,Forrest,18.00776895
MS,Franklin,18.00776895
MS,George,18.00776895
MS,Greene,18.00776895
MS,Grenada,18.00776895
MS,Hancock,18.00776895
MS,Harrison,18.00776895
MS,Hinds,18.00776895
MS,Holmes,18.00776895
MS,Humphreys,18.00776895
MS,Issaquena,18.00776895
MS,Itawamba,18.00776895
MS,Jackson,18.00776895
MS,Jasper,18.00776895
MS,Jefferson,18.00776895
MS,Jefferson Davis,18.00776895
MS,Jones,18.00776895
MS,Kemper,18.00776895
MS,Lafayette,18.00776895
MS,Lamar,18.00776895
MS,Lauderdale,18.00776895
MS,Lawrence,18.00776895
MS,Leake,18.00776895
MS,Lee,18.00776895
MS,Leflore,18.00776895
MS,Lincoln,18.00776895
MS,Lowndes,18.00776895
MS,Madison,18.00776895
MS,Marion,18.00776895
MS,Marshall,18.00776895
MS,Monroe,18.00776895
MS,Montgomery,18.00776895
MS,Neshoba,18.00776895
MS,Newton,18.00776895
MS,Noxubee,18.00776895
MS,Oktibbeha,18.00776895
MS,Panola,18.00776895
MS,Pearl River,18.00776895
MS,Perry,18.00776895
MS,Pike,18.00776895
MS,Pontotoc,18.00776895
MS,Prentiss,18.00776895
MS,Quitman,18.00776895
MS,Rankin,18.00776895
MS,Scott,18.00776895
MS,Sharkey,18.00776895
MS,Simpson,18.00776895
MS,Smith,18.00776895
MS,Stone,18.00776895
MS,Sunflower,18.00776895
MS,Tallahatchie,18.00776895
MS,Tate,18.00776895
MS,Tippah,18.00776895
MS,Tishomingo,18.00776895
MS,Tunica,18.00776895
MS,Union,18.00776895
MS,Walthall,18.00776895
MS,Warren,18.00776895
MS,Washington,18.00776895
MS,Wayne,18.00776895
MS,Webster,18.00776895
MS,Wilkinson,18.00776895
MS,Winston,18.00776895
MS,Yalobusha,18.00776895
MS,Yazoo,18.00776895
MO,Adair,12.41374326
MO,Andrew,12.41374326
MO,Atchison,12.41374326
MO,Audrain,12.41374326
MO,Barry,12.41374326
MO,Barton,12.41374326
MO,Bates,12.41374326
MO,Benton,12.41374326
MO,Bollinger,12.41374326
MO,Boone,12.41374326
MO,Buchanan,12.41374326
MO,Butler,12.41374326
MO,Caldwell,12.41374326
MO,Callaway,12.41374326
MO,Camden,12.41374326
MO,Cape Girardeau,12.41374326
MO,Carroll,12.41374326
MO,Carter,12.41374326
MO,Cass,12.41374326
MO,Cedar,12.41374326
MO,Chariton,12.41374326
MO,Christian,12.41374326
MO,Clark,12.41374326
MO,Clay,12.41374326
MO,Clinton,12.41374326
MO,Cole,12.41374326
MO,Cooper,12.41374326
MO,Crawford,12.41374326
MO,Dade,12.41374326
MO,Dallas,12.41374326
MO,Daviess,12.41374326
MO,DeKalb,12.41374326
MO,Dent,12.41374326
MO,Douglas,12.41374326
MO,Dunklin,12.41374326
MO,Franklin,12.41374326
MO,Gasconade,12.41374326
MO,Gentry,12.41374326
MO,Greene,12.41374326
MO,Grundy,12.41374326
MO,Harrison,12.41374326
MO,Henry,12.41374326
MO,Hickory,12.41374326
MO,Holt,12.41374326
MO,Howard,12.41374326
MO,Howell,12.41374326
MO,Iron,12.41374326
MO,Jackson,12.41374326
MO,Jasper,12.41374326
MO,Jefferson,12.41374326
MO,Johnson,12.41374326
MO,Knox,12.41374326
MO,Laclede,12.41374326
MO,Lafayette,12.41374326
MO,Lawrence,12.41374326
MO,Lewis,12.41374326
MO,Lincoln,12.41374326
MO,Linn,12.41374326
MO,Livingston,12.41374326
MO,McDonald,12.41374326
MO,Macon,12.41374326
MO,Madison,12.41374326
MO,Maries,12.41374326
MO,Marion,12.41374326
MO,Mercer,12.41374326
MO,Miller,12.41374326
MO,Mississippi,12.41374326
MO,Moniteau,12.41374326
MO,Monroe,12.41374326
MO,Montgomery,12.41374326
MO,Morgan,12.41374326
MO,New Madrid,12.41374326
MO,Newton,12.41374326
MO,Nodaway,12.41374326
MO,Oregon,12.41374326
MO,Osage,12.41374326
MO,Ozark,12.41374326
MO,Pemiscot,12.41374326
MO,Perry,12.41374326
MO,Pettis,12.41374326
MO,Phelps,12.41374326
MO,Pike,12.41374326
MO,Platte,12.41374326
MO,Polk,12.41374326
MO,Pulaski,12.41374326
MO,Putnam,12.41374326
MO,Ralls,12.41374326
MO,Randolph,12.41374326
MO,Ray,12.41374326
MO,Reynolds,12.41374326
MO,Ripley,12.41374326
MO,St. Charles,12.41374326
MO,St. Clair,12.41374326
MO,Ste. Genevieve,12.41374326
MO,St. Francois,12.41374326
MO,St. Louis,12.41374326
MO,Saline,12.41374326
MO,Schuyler,12.41374326
MO,Scotland,12.41374326
MO,Scott,12.41374326
MO,Shannon,12.41374326
MO,Shelby,12.41374326
MO,Stoddard,12.41374326
MO,Stone,12.41374326
MO,Sullivan,12.41374326
MO,Taney,12.41374326
MO,Texas,12.41374326
MO,Vernon,12.41374326
MO,Warren,12.41374326
MO,Washington,12.41374326
MO,Wayne,12.41374326
MO,Webster,12.41374326
MO,Worth,12.41374326
MO,Wright,12.41374326
MO,St. Louis,12.41374326
MT,Beaverhead,11.5077873
MT,Big Horn,11.5077873
MT,Blaine,11.5077873
MT,Broadwater,11.5077873
MT,Carbon,11.5077873
MT,Carter,11.5077873
MT,Cascade,11.5077873
MT,Chouteau,11.5077873
MT,Custer,11.5077873
MT,Daniels,11.5077873
MT,Dawson,11.5077873
MT,Deer Lodge,11.5077873
MT,Fallon,11.5077873
MT,Fergus,11.5077873
MT,Flathead,11.5077873
MT,Gallatin,11.5077873
MT,Garfield,11.5077873
MT,Glacier,11.5077873
MT,Golden Valley,11.5077873
MT,Granite,11.5077873
MT,Hill,11.5077873
MT,Jefferson,11.5077873
MT,Judith Basin,11.5077873
MT,Lake,11.5077873
MT,Lewis and Clark,11.5077873
MT,Liberty,11.5077873
MT,Lincoln,11.5077873
MT,McCone,11.5077873
MT,Madison,11.5077873
MT,Meagher,11.5077873
MT,Mineral,11.5077873
MT,Missoula,11.5077873
MT,Musselshell,11.5077873
MT,Park,11.5077873
MT,Petroleum,11.5077873
MT,Phillips,11.5077873
MT,Pondera,11.5077873
MT,Powder River,11.5077873
MT,Powell,11.5077873
MT,Prairie,11.5077873
MT,Ravalli,11.5077873
MT,Richland,11.5077873
MT,Roosevelt,11.5077873
MT,Rosebud,11.5077873
MT,Sanders,11.5077873
MT,Sheridan,11.5077873
MT,Silver Bow,11.5077873
MT,Stillwater,11.5077873
MT,Sweet Grass,11.5077873
MT,Teton,11.5077873
MT,Toole,11.5077873
MT,Treasure,11.5077873
MT,Valley,11.5077873
MT,Wheatland,11.5077873
MT,Wibaux,11.5077873
MT,Yellowstone,11.5077873
NE,Adams,9.158422203
NE,Antelope,9.158422203
NE,Arthur,9.158422203
NE,Banner,9.158422203
NE,Blaine,9.158422203
NE,Boone,9.158422203
NE,Box Butte,9.158422203
NE,Boyd,9.158422203
NE,Brown,9.158422203
NE,Buffalo,9.158422203
NE,Burt,9.158422203
NE,Butler,9.158422203
NE,Cass,9.158422203
NE,Cedar,9.158422203
NE,Chase,9.158422203
NE,Cherry,9.158422203
NE,Cheyenne,9.158422203
NE,Clay,9.158422203
NE,Colfax,9.158422203
NE,Cuming,9.158422203
NE,Custer,9.158422203
NE,Dakota,9.158422203
NE,Dawes,9.158422203
NE,Dawson,9.158422203
NE,Deuel,9.158422203
NE,Dixon,9.158422203
NE,Dodge,9.158422203
NE,Douglas,9.158422203
NE,Dundy,9.158422203
NE,Fillmore,9.158422203
NE,Franklin,9.158422203
NE,Frontier,9.158422203
NE,Furnas,9.158422203
NE,Gage,9.158422203
NE,Garden,9.158422203
NE,Garfield,9.158422203
NE,Gosper,9.158422203
NE,Grant,9.158422203
NE,Greeley,9.158422203
NE,Hall,9.158422203
NE,Hamilton,9.158422203
NE,Harlan,9.158422203
NE,Hayes,9.158422203
NE,Hitchcock,9.158422203
NE,Holt,9.158422203
NE,Hooker,9.158422203
NE,Howard,9.158422203
NE,Jefferson,9.158422203
NE,Johnson,9.158422203
NE,Kearney,9.158422203
NE,Keith,9.158422203
NE,Keya Paha,9.158422203
NE,Kimball,9.158422203
NE,Knox,9.158422203
NE,Lancaster,9.158422203
NE,Lincoln,9.158422203
NE,Logan,9.158422203
NE,Loup,9.158422203
NE,McPherson,9.158422203
NE,Madison,9.158422203
NE,Merrick,9.158422203
NE,Morrill,9.158422203
NE,Nance,9.158422203
NE,Nemaha,9.158422203
NE,Nuckolls,9.158422203
NE,Otoe,9.158422203
NE,Pawnee,9.158422203
NE,Perkins,9.158422203
NE,Phelps,9.158422203
NE,Pierce,9.158422203
NE,Platte,9.158422203
NE,Polk,9.158422203
NE,Red Willow,9.158422203
NE,Richardson,9.158422203
NE,Rock,9.158422203
NE,Saline,9.158422203
NE,Sarpy,9.158422203
NE,Saunders,9.158422203
NE,Scotts Bluff,9.158422203
NE,Seward,9.158422203
NE,Sheridan,9.158422203
NE,Sherman,9.158422203
NE,Sioux,9.158422203
NE,Stanton,9.158422203
NE,Thayer,9.158422203
NE,Thomas,9.158422203
NE,Thurston,9.158422203
NE,Valley,9.158422203
NE,Washington,9.158422203
NE,Wayne,9.158422203
NE,Webster,9.158422203
NE,Wheeler,9.158422203
NE,York,9.158422203
NV,Churchill,14.69673454
NV,Clark,14.69673454
NV,Douglas,14.69673454
NV,Elko,14.69673454
NV,Esmeralda,14.69673454
NV,Eureka,14.69673454
NV,Humboldt,14.69673454
NV,Lander,14.69673454
NV,Lincoln,14.69673454
NV,Lyon,14.69673454
NV,Mineral,14.69673454
NV,Nye,14.69673454
NV,Pershing,14.69673454
NV,Storey,14.69673454
NV,Washoe,14.69673454
NV,White Pine,14.69673454
NV,Carson City,14.69673454
NH,Belknap,6.885383346
NH,Carroll,6.885383346
NH,Cheshire,6.885383346
NH,Coos,6.885383346
NH,Grafton,6.885383346
NH,Hillsborough,6.885383346
NH,Merrimack,6.885383346
NH,Rockingham,6.885383346
NH,Strafford,6.885383346
NH,Sullivan,6.885383346
NJ,Atlantic,9.082962307
NJ,Bergen,9.082962307
NJ,Burlington,9.082962307
NJ,Camden,9.082962307
NJ,Cape May,9.082962307
NJ,Cumberland,9.082962307
NJ,Essex,9.082962307
NJ,Gloucester,9.082962307
NJ,Hudson,9.082962307
NJ,Hunterdon,9.082962307
NJ,Mercer,9.082962307
NJ,Middlesex,9.082962307
NJ,Monmouth,9.082962307
NJ,Morris,9.082962307
NJ,Ocean,9.082962307
NJ,Passaic,9.082962307
NJ,Salem,9.082962307
NJ,Somerset,9.082962307
NJ,Sussex,9.082962307
NJ,Union,9.082962307
NJ,Warren,9.082962307
NM,Bernalillo,22.05547866
NM,Catron,22.05547866
NM,Chaves,22.05547866
NM,Cibola,22.05547866
NM,Colfax,22.05547866
NM,Curry,22.05547866
NM,De Baca,22.05547866
NM,Doña Ana,22.05547866
NM,Eddy,22.05547866
NM,Grant,22.05547866
NM,Guadalupe,22.05547866
NM,Harding,22.05547866
NM,Hidalgo,22.05547866
NM,Lea,22.05547866
NM,Lincoln,22.05547866
NM,Los Alamos,22.05547866
NM,Luna,22.05547866
NM,McKinley,22.05547866
NM,Mora,22.05547866
NM,Otero,22.05547866
NM,Quay,22.05547866
NM,Rio Arriba,22.05547866
NM,Roosevelt,22.05547866
NM,Sandoval,22.05547866
NM,San Juan,22.05547866
NM,San Miguel,22.05547866
NM,Santa Fe,22.05547866
NM,Sierra,22.05547866
NM,Socorro,22.05547866
NM,Taos,22.05547866
NM,Torrance,22.05547866
NM,Union,22.05547866
NM,Valencia,22.05547866
NY,Albany,14.66489741
NY,Allegany,14.66489741
NY,Bronx,14.66489741
NY,Broome,14.66489741
NY,Cattaraugus,14.66489741
NY,Cayuga,14.66489741
NY,Chautauqua,14.66489741
NY,Chemung,14.66489741
NY,Chenango,14.66489741
NY,Clinton,14.66489741
NY,Columbia,14.66489741
NY,Cortland,14.66489741
NY,Delaware,14.66489741
NY,Dutchess,14.66489741
NY,Erie,14.66489741
NY,Essex,14.66489741
NY,Franklin,14.66489741
NY,Fulton,14.66489741
NY,Genesee,14.66489741
NY,Greene,14.66489741
NY,Hamilton,14.66489741
NY,Herkimer,14.66489741
NY,Jefferson,14.66489741
NY,Kings,14.66489741
NY,Lewis,14.66489741
NY,Livingston,14.66489741
NY,Madison,14.66489741
NY,Monroe,14.66489741
NY,Montgomery,14.66489741
NY,Nassau,14.66489741
NY,New York,14.66489741
NY,Niagara,14.66489741
NY,Oneida,14.66489741
NY,Onondaga,14.66489741
NY,Ontario,14.66489741
NY,Orange,14.66489741
NY,Orleans,14.66489741
NY,Oswego,14.66489741
NY,Otsego,14.66489741
NY,Putnam,14.66489741
NY,Queens,14.66489741
NY,Rensselaer,14.66489741
NY,Richmond,14.66489741
NY,Rockland,14.66489741
NY,St. Lawrence,14.66489741
NY,Saratoga,14.66489741
NY,Schenectady,14.66489741
NY,Schoharie,14.66489741
NY,Schuyler,14.66489741
NY,Seneca,14.66489741
NY,Steuben,14.66489741
NY,Suffolk,14.66489741
NY,Sullivan,14.66489741
NY,Tioga,14.66489741
NY,Tompkins,14.66489741
NY,Ulster,14.66489741
NY,Warren,14.66489741
NY,Washington,14.66489741
NY,Wayne,14.66489741
NY,Westchester,14.66489741
NY,Wyoming,14.66489741
NY,Yates,14.66489741
NC,Alamance,13.2905527
NC,Alexander,13.2905527
NC,Alleghany,13.2905527
NC,Anson,13.2905527
NC,Ashe,13.2905527
NC,Avery,13.2905527
NC,Beaufort,13.2905527
NC,Bertie,13.2905527
NC,Bladen,13.2905527
NC,Brunswick,13.2905527
NC,Buncombe,13.2905527
NC,Burke,13.2905527
NC,Cabarrus,13.2905527
NC,Caldwell,13.2905527
NC,Camden,13.2905527
NC,Carteret,13.2905527
NC,Caswell,13.2905527
NC,Catawba,13.2905527
NC,Chatham,13.2905527
NC,Cherokee,13.2905527
NC,Chowan,13.2905527
NC,Clay,13.2905527
NC,Cleveland,13.2905527
NC,Columbus,13.2905527
NC,Craven,13.2905527
NC,Cumberland,13.2905527
NC,Currituck,13.2905527
NC,Dare,13.2905527
NC,Davidson,13.2905527
NC,Davie,13.2905527
NC,Duplin,13.2905527
NC,Durham,13.2905527
NC,Edgecombe,13.2905527
NC,Forsyth,13.2905527
NC,Franklin,13.2905527
NC,Gaston,13.2905527
NC,Gates,13.2905527
NC,Graham,13.2905527
NC,Granville,13.2905527
NC,Greene,13.2905527
NC,Guilford,13.2905527
NC,Halifax,13.2905527
NC,Harnett,13.2905527
NC,Haywood,13.2905527
NC,Henderson,13.2905527
NC,Hertford,13.2905527
NC,Hoke,13.2905527
NC,Hyde,13.2905527
NC,Iredell,13.2905527
NC,Jackson,13.2905527
NC,Johnston,13.2905527
NC,Jones,13.2905527
NC,Lee,13.2905527
NC,Lenoir,13.2905527
NC,Lincoln,13.2905527
NC,McDowell,13.2905527
NC,Macon,13.2905527
NC,Madison,13.2905527
NC,Martin,13.2905527
NC,Mecklenburg,13.2905527
NC,Mitchell,13.2905527
NC,Montgomery,13.2905527
NC,Moore,13.2905527
NC,Nash,13.2905527
NC,New Hanover,13.2905527
NC,Northampton,13.2905527
NC,Onslow,13.2905527
NC,Orange,13.2905527
NC,Pamlico,13.2905527
NC,Pasquotank,13.2905527
NC,Pender,13.2905527
NC,Perquimans,13.2905527
NC,Person,13.2905527
NC,Pitt,13.2905527
NC,Polk,13.2905527
NC,Randolph,13.2905527
NC,Richmond,13.2905527
NC,Robeson,13.2905527
NC,Rockingham,13.2905527
NC,Rowan,13.2905527
NC,Rutherford,13.2905527
NC,Sampson,13.2905527
NC,Scotland,13.2905527
NC,Stanly,13.2905527
NC,Stokes,13.2905527
NC,Surry,13.2905527
NC,Swain,13.2905527
NC,Transylvania,13.2905527
NC,Tyrrell,13.2905527
NC,Union,13.2905527
NC,Vance,13.2905527
NC,Wake,13.2905527
NC,Warren,13.2905527
NC,Washington,13.2905527
NC,Watauga,13.2905527
NC,Wayne,13.2905527
NC,Wilkes,13.2905527
NC,Wilson,13.2905527
NC,Yadkin,13.2905527
NC,Yancey,13.2905527
ND,Adams,7.1152698
ND,Barnes,7.1152698
ND,Benson,7.1152698
ND,Billings,7.1152698
ND,Bottineau,7.1152698
ND,Bowman,7.1152698
ND,Burke,7.1152698
ND,Burleigh,7.1152698
ND,Cass,7.1152698
ND,Cavalier,7.1152698
ND,Dickey,7.1152698
ND,Divide,7.1152698
ND,Dunn,7.1152698
ND,Eddy,7.1152698
ND,Emmons,7.1152698
ND,Foster,7.1152698
ND,Golden Valley,7.1152698
ND,Grand Forks,7.1152698
ND,Grant,7.1152698
ND,Griggs,7.1152698
ND,Hettinger,7.1152698
ND,Kidder,7.1152698
ND,LaMoure,7.1152698
ND,Logan,7.1152698
ND,McHenry,7.1152698
ND,McIntosh,7.1152698
ND,McKenzie,7.1152698
ND,McLean,7.1152698
ND,Mercer,7.1152698
ND,Morton,7.1152698
ND,Mountrail,7.1152698
ND,Nelson,7.1152698
ND,Oliver,7.1152698
ND,Pembina,7.1152698
ND,Pierce,7.1152698
ND,Ramsey,7.1152698
