State,designatedArea,disasterType,Freq,FEMA_Object_ID
Texas,McLennan,Other,2,368
Tennessee,Davidson,Other,1,2118
District of Columbia,District of Columbia,Other,1,2784
Florida,Miami-Dade,Other,1,2597
