MP,2018-09-10T21:00:00.000Z,Typhoon,Rota (Municipality)
MP,2018-09-10T21:00:00.000Z,Typhoon,Saipan (Municipality)
MP,2018-09-10T21:00:00.000Z,Typhoon,Tinian (Municipality)
MP,2018-10-23T17:00:00.000Z,Typhoon,Northern Islands (Municipality)
MP,2018-10-23T17:00:00.000Z,Typhoon,Rota (Municipality)
MP,2018-10-23T17:00:00.000Z,Typhoon,Saipan (Municipality)
MP,2018-10-23T17:00:00.000Z,Typhoon,Tinian (Municipality)
MP,2019-10-07T15:30:00.000Z,Typhoon,Northern Islands (Municipality)
MP,2019-10-07T15:30:00.000Z,Typhoon,Rota (Municipality)
MP,2019-10-07T15:30:00.000Z,Typhoon,Saipan (Municipality)
MP,2019-10-07T15:30:00.000Z,Typhoon,Tinian (Municipality)
MP,2019-10-20T21:09:00.000Z,Typhoon,Rota (Municipality)
MP,2019-10-20T21:09:00.000Z,Typhoon,Saipan (Municipality)
MP,2019-10-20T21:09:00.000Z,Typhoon,Tinian (Municipality)
MP,2019-10-20T21:09:00.000Z,Typhoon,Northern Islands (Municipality)
GU,2015-06-05T18:10:00.000Z,Typhoon,Guam (County-equivalent)
MP,2015-08-05T19:54:00.000Z,Typhoon,Tinian (Municipality)
MP,2015-08-05T19:54:00.000Z,Typhoon,Saipan (Municipality)
MP,2015-08-05T19:54:00.000Z,Typhoon,Rota (Municipality)
MP,2018-09-29T13:15:00.000Z,Typhoon,Rota (Municipality)
MP,2018-09-29T13:15:00.000Z,Typhoon,Tinian (Municipality)
MP,2018-09-29T13:15:00.000Z,Typhoon,Saipan (Municipality)
GU,2018-10-01T17:10:00.000Z,Typhoon,Guam (County-equivalent)
MP,2018-10-26T18:20:00.000Z,Typhoon,Rota (Municipality)
MP,2018-10-26T18:20:00.000Z,Typhoon,Saipan (Municipality)
MP,2018-10-26T18:20:00.000Z,Typhoon,Tinian (Municipality)
MP,2018-10-26T18:20:00.000Z,Typhoon,Northern Islands (Municipality)
GU,2019-05-07T14:20:00.000Z,Typhoon,Guam (County-equivalent)
