state,declarationDate,incidentType,designatedArea,FID
CA,2017-02-14T19:20:00.000Z,Dam/Levee Break,Butte,486
CA,2017-02-14T19:20:00.000Z,Dam/Levee Break,Sutter,483
CA,2017-02-14T19:20:00.000Z,Dam/Levee Break,Yuba,541
