BaseYear,state,incidentType,designatedArea,Freq,FID
2010,CA,Dam/Levee Break,Butte,1,486
2010,CA,Dam/Levee Break,Sutter,1,483
2010,CA,Dam/Levee Break,Yuba,1,541
