LA,2000-02-15T17:30:00.000Z,Snow,Bienville (Parish)
LA,2000-02-15T17:30:00.000Z,Snow,Claiborne (Parish)
LA,2000-02-15T17:30:00.000Z,Snow,Lincoln (Parish)
LA,2000-02-15T17:30:00.000Z,Snow,Ouachita (Parish)
LA,2000-02-15T17:30:00.000Z,Snow,Richland (Parish)
LA,2000-02-15T17:30:00.000Z,Snow,Union (Parish)
LA,2000-02-15T17:30:00.000Z,Snow,Webster (Parish)
LA,2000-02-15T17:30:00.000Z,Snow,West Carroll (Parish)
NY,2002-03-01T18:30:00.000Z,Snow,Erie (County)
KY,2005-02-08T20:05:00.000Z,Snow,Todd (County)
KY,2005-02-08T20:05:00.000Z,Snow,Ballard (County)
KY,2005-02-08T20:05:00.000Z,Snow,Bracken (County)
KY,2005-02-08T20:05:00.000Z,Snow,Breckinridge (County)
KY,2005-02-08T20:05:00.000Z,Snow,Trigg (County)
KY,2005-02-08T20:05:00.000Z,Snow,Caldwell (County)
KY,2005-02-08T20:05:00.000Z,Snow,Carlisle (County)
KY,2005-02-08T20:05:00.000Z,Snow,Marshall (County)
KY,2005-02-08T20:05:00.000Z,Snow,Crittenden (County)
KY,2005-02-08T20:05:00.000Z,Snow,Franklin (County)
KY,2005-02-08T20:05:00.000Z,Snow,Grayson (County)
KY,2005-02-08T20:05:00.000Z,Snow,Hancock (County)
KY,2005-02-08T20:05:00.000Z,Snow,Harrison (County)
KY,2005-02-08T20:05:00.000Z,Snow,Grant (County)
KY,2005-02-08T20:05:00.000Z,Snow,Fulton (County)
KY,2005-02-08T20:05:00.000Z,Snow,Hart (County)
KY,2005-02-08T20:05:00.000Z,Snow,Hickman (County)
KY,2005-02-08T20:05:00.000Z,Snow,Larue (County)
KY,2005-02-08T20:05:00.000Z,Snow,McLean (County)
KY,2005-02-08T20:05:00.000Z,Snow,Muhlenberg (County)
KY,2005-02-08T20:05:00.000Z,Snow,Nelson (County)
KY,2005-02-08T20:05:00.000Z,Snow,Owen (County)
KY,2005-02-08T20:05:00.000Z,Snow,Pendleton (County)
KY,2005-02-08T20:05:00.000Z,Snow,Robertson (County)
KY,2005-02-08T20:05:00.000Z,Snow,Livingston (County)
KY,2005-02-08T20:05:00.000Z,Snow,Hopkins (County)
KY,2005-02-08T20:05:00.000Z,Snow,Shelby (County)
KY,2005-02-08T20:05:00.000Z,Snow,Lyon (County)
KY,2005-02-08T20:05:00.000Z,Snow,Union (County)
KY,2005-02-08T20:05:00.000Z,Snow,Webster (County)
ND,2005-11-21T18:01:00.000Z,Snow,Slope (County)
ND,2005-11-21T18:01:00.000Z,Snow,Fort Berthold Indian Reservation
ND,2005-11-21T18:01:00.000Z,Snow,Benson (County)
ND,2005-11-21T18:01:00.000Z,Snow,Billings (County)
ND,2005-11-21T18:01:00.000Z,Snow,Bottineau (County)
ND,2005-11-21T18:01:00.000Z,Snow,Bowman (County)
ND,2005-11-21T18:01:00.000Z,Snow,Burke (County)
ND,2005-11-21T18:01:00.000Z,Snow,Dunn (County)
ND,2005-11-21T18:01:00.000Z,Snow,Golden Valley (County)
ND,2005-11-21T18:01:00.000Z,Snow,McHenry (County)
ND,2005-11-21T18:01:00.000Z,Snow,McKenzie (County)
ND,2005-11-21T18:01:00.000Z,Snow,McLean (County)
ND,2005-11-21T18:01:00.000Z,Snow,Mercer (County)
ND,2005-11-21T18:01:00.000Z,Snow,Oliver (County)
ND,2005-11-21T18:01:00.000Z,Snow,Pierce (County)
ND,2005-11-21T18:01:00.000Z,Snow,Rolette (County)
ND,2005-11-21T18:01:00.000Z,Snow,Renville (County)
ND,2005-11-21T18:01:00.000Z,Snow,Sheridan (County)
ND,2005-11-21T18:01:00.000Z,Snow,Stark (County)
ND,2005-11-21T18:01:00.000Z,Snow,Ward (County)
ND,2005-11-21T18:01:00.000Z,Snow,Towner (County)
SD,2008-05-22T16:30:00.000Z,Snow,Butte (County)
SD,2008-05-22T16:30:00.000Z,Snow,Harding (County)
SD,2008-05-22T16:30:00.000Z,Snow,Jackson (County)
SD,2008-05-22T16:30:00.000Z,Snow,Lawrence (County)
SD,2008-05-22T16:30:00.000Z,Snow,Bennett (County)
SD,2008-05-22T16:30:00.000Z,Snow,Perkins (County)
SD,2008-12-12T00:00:00.000Z,Snow,Rosebud Indian Reservation
SD,2008-12-12T00:00:00.000Z,Snow,Standing Rock Sioux Tribe of North & South Dakota
SD,2008-12-12T00:00:00.000Z,Snow,Bennett (County)
SD,2008-12-12T00:00:00.000Z,Snow,Butte (County)
SD,2008-12-12T00:00:00.000Z,Snow,Corson (County)
SD,2008-12-12T00:00:00.000Z,Snow,Cheyenne River Indian Reservation
SD,2008-12-12T00:00:00.000Z,Snow,Oglala Sioux Tribe of the Pine Ridge Reservation
SD,2008-12-12T00:00:00.000Z,Snow,Dewey (County)
SD,2008-12-12T00:00:00.000Z,Snow,Haakon (County)
SD,2008-12-12T00:00:00.000Z,Snow,Harding (County)
SD,2008-12-12T00:00:00.000Z,Snow,Jackson (County)
SD,2008-12-12T00:00:00.000Z,Snow,Meade (County)
SD,2008-12-12T00:00:00.000Z,Snow,Mellette (County)
SD,2008-12-12T00:00:00.000Z,Snow,Perkins (County)
SD,2008-12-12T00:00:00.000Z,Snow,Oglala Lakota (County)
SD,2008-12-12T00:00:00.000Z,Snow,Todd (County)
SD,2008-12-12T00:00:00.000Z,Snow,Ziebach (County)
NY,2000-12-04T00:00:00.000Z,Snow,Cattaraugus (County)
NY,2000-12-04T00:00:00.000Z,Snow,Erie (County)
