state,declarationDate,incidentType,designatedArea,FID
OK,2006-01-10T23:05:00.000Z,Fire,Adair,2095
OK,2006-01-10T23:05:00.000Z,Fire,Alfalfa,2099
OK,2006-01-10T23:05:00.000Z,Fire,Atoka,2102
OK,2006-01-10T23:05:00.000Z,Fire,Beaver,2104
OK,2006-01-10T23:05:00.000Z,Fire,Beckham,2106
OK,2006-01-10T23:05:00.000Z,Fire,Blaine,2110
OK,2006-01-10T23:05:00.000Z,Fire,Caddo,2118
OK,2006-01-10T23:05:00.000Z,Fire,Cherokee,2129
OK,2006-01-10T23:05:00.000Z,Fire,Coal,2144
OK,2006-01-10T23:05:00.000Z,Fire,Comanche,2145
OK,2006-01-10T23:05:00.000Z,Fire,Craig,2148
OK,2006-01-10T23:05:00.000Z,Fire,Custer,2153
OK,2006-01-10T23:05:00.000Z,Fire,Cimarron,2135
OK,2006-01-10T23:05:00.000Z,Fire,Cleveland,2140
OK,2006-01-10T23:05:00.000Z,Fire,Delaware,2154
OK,2006-01-10T23:05:00.000Z,Fire,Dewey,2158
OK,2006-01-10T23:05:00.000Z,Fire,Ellis,2165
OK,2006-01-10T23:05:00.000Z,Fire,Grady,2184
OK,2006-01-10T23:05:00.000Z,Fire,Grant,2187
OK,2006-01-10T23:05:00.000Z,Fire,Garfield,2167
OK,2006-01-10T23:05:00.000Z,Fire,Harmon,2191
OK,2006-01-10T23:05:00.000Z,Fire,Greer,2189
OK,2006-01-10T23:05:00.000Z,Fire,Jackson,2202
OK,2006-01-10T23:05:00.000Z,Fire,Haskell,2195
OK,2006-01-10T23:05:00.000Z,Fire,Harper,2193
OK,2006-01-10T23:05:00.000Z,Fire,Jefferson,2206
OK,2006-01-10T23:05:00.000Z,Fire,Kay,2215
OK,2006-01-10T23:05:00.000Z,Fire,Johnston,2211
OK,2006-01-10T23:05:00.000Z,Fire,Kiowa,2222
OK,2006-01-10T23:05:00.000Z,Fire,Latimer,2226
OK,2006-01-10T23:05:00.000Z,Fire,Kingfisher,2219
OK,2006-01-10T23:05:00.000Z,Fire,Le Flore,2230
OK,2006-01-10T23:05:00.000Z,Fire,Love,2238
OK,2006-01-10T23:05:00.000Z,Fire,McClain,2245
OK,2006-01-10T23:05:00.000Z,Fire,McCurtain,2252
OK,2006-01-10T23:05:00.000Z,Fire,Major,2260
OK,2006-01-10T23:05:00.000Z,Fire,Marshall,2265
OK,2006-01-10T23:05:00.000Z,Fire,Noble,2287
OK,2006-01-10T23:05:00.000Z,Fire,Nowata,2290
OK,2006-01-10T23:05:00.000Z,Fire,Ottawa,2325
OK,2006-01-10T23:05:00.000Z,Fire,Pawnee,2329
OK,2006-01-10T23:05:00.000Z,Fire,Roger Mills,2369
OK,2006-01-10T23:05:00.000Z,Fire,Rogers,2374
OK,2006-01-10T23:05:00.000Z,Fire,Tillman,2005
OK,2006-01-10T23:05:00.000Z,Fire,Washington,2018
OK,2006-01-10T23:05:00.000Z,Fire,Sequoyah,2391
OK,2006-01-10T23:05:00.000Z,Fire,Pushmataha,2362
OK,2006-01-10T23:05:00.000Z,Fire,Texas,2003
OK,2006-01-10T23:05:00.000Z,Fire,Woodward,2035
OK,2006-01-10T23:05:00.000Z,Fire,Washita,2023
OK,2006-01-10T23:05:00.000Z,Fire,Woods,2029
OK,2006-01-10T23:05:00.000Z,Fire,Carter,2126
OK,2006-01-10T23:05:00.000Z,Fire,Creek,2151
OK,2006-01-10T23:05:00.000Z,Fire,Canadian,2123
OK,2006-01-10T23:05:00.000Z,Fire,Garvin,2176
OK,2006-01-10T23:05:00.000Z,Fire,Bryan,2112
OK,2006-01-10T23:05:00.000Z,Fire,Hughes,2197
OK,2006-01-10T23:05:00.000Z,Fire,Logan,2236
OK,2006-01-10T23:05:00.000Z,Fire,Lincoln,2234
OK,2006-01-10T23:05:00.000Z,Fire,McIntosh,2258
OK,2006-01-10T23:05:00.000Z,Fire,Choctaw,2133
OK,2006-01-10T23:05:00.000Z,Fire,Cotton,2146
OK,2006-01-10T23:05:00.000Z,Fire,Murray,2276
OK,2006-01-10T23:05:00.000Z,Fire,Muskogee,2281
OK,2006-01-10T23:05:00.000Z,Fire,Okfuskee,2297
OK,2006-01-10T23:05:00.000Z,Fire,Mayes,2270
OK,2006-01-10T23:05:00.000Z,Fire,Okmulgee,2311
OK,2006-01-10T23:05:00.000Z,Fire,Oklahoma,2303
OK,2006-01-10T23:05:00.000Z,Fire,Payne,2340
OK,2006-01-10T23:05:00.000Z,Fire,Pittsburg,2344
OK,2006-01-10T23:05:00.000Z,Fire,Osage,2318
OK,2006-01-10T23:05:00.000Z,Fire,Pontotoc,2351
OK,2006-01-10T23:05:00.000Z,Fire,Pottawatomie,2356
OK,2006-01-10T23:05:00.000Z,Fire,Stephens,2396
OK,2006-01-10T23:05:00.000Z,Fire,Tulsa,2008
OK,2006-01-10T23:05:00.000Z,Fire,Wagoner,2014
TX,2006-01-11T19:13:00.000Z,Fire,Andrews,2117
OK,2006-01-10T23:05:00.000Z,Fire,Seminole,2384
TX,2006-01-11T19:13:00.000Z,Fire,Aransas,2162
TX,2006-01-11T19:13:00.000Z,Fire,Angelina,2124
TX,2006-01-11T19:13:00.000Z,Fire,Archer,2168
TX,2006-01-11T19:13:00.000Z,Fire,Armstrong,2172
TX,2006-01-11T19:13:00.000Z,Fire,Atascosa,2173
TX,2006-01-11T19:13:00.000Z,Fire,Austin,2177
TX,2006-01-11T19:13:00.000Z,Fire,Bailey,2179
TX,2006-01-11T19:13:00.000Z,Fire,Bandera,2183
TX,2006-01-11T19:13:00.000Z,Fire,Baylor,2192
TX,2006-01-11T19:13:00.000Z,Fire,Bee,2196
TX,2006-01-11T19:13:00.000Z,Fire,Bell,2198
TX,2006-01-11T19:13:00.000Z,Fire,Bexar,2203
TX,2006-01-11T19:13:00.000Z,Fire,Borden,2212
TX,2006-01-11T19:13:00.000Z,Fire,Blanco,2207
TX,2006-01-11T19:13:00.000Z,Fire,Bosque,2216
TX,2006-01-11T19:13:00.000Z,Fire,Bowie,2224
TX,2006-01-11T19:13:00.000Z,Fire,Brazoria,2240
TX,2006-01-11T19:13:00.000Z,Fire,Brewster,2262
TX,2006-01-11T19:13:00.000Z,Fire,Briscoe,2269
TX,2006-01-11T19:13:00.000Z,Fire,Brooks,2279
TX,2006-01-11T19:13:00.000Z,Fire,Brown,2296
TX,2006-01-11T19:13:00.000Z,Fire,Burleson,2304
TX,2006-01-11T19:13:00.000Z,Fire,Burnet,2312
TX,2006-01-11T19:13:00.000Z,Fire,Brazos,2253
TX,2006-01-11T19:13:00.000Z,Fire,Calhoun,2327
TX,2006-01-11T19:13:00.000Z,Fire,Cameron,2359
TX,2006-01-11T19:13:00.000Z,Fire,Camp,2373
TX,2006-01-11T19:13:00.000Z,Fire,Chambers,2395
TX,2006-01-11T19:13:00.000Z,Fire,Cherokee,2400
TX,2006-01-11T19:13:00.000Z,Fire,Childress,2405
TX,2006-01-11T19:13:00.000Z,Fire,Carson,2377
TX,2006-01-11T19:13:00.000Z,Fire,Cass,2382
TX,2006-01-11T19:13:00.000Z,Fire,Castro,2386
TX,2006-01-11T19:13:00.000Z,Fire,Coke,2418
TX,2006-01-11T19:13:00.000Z,Fire,Coleman,2423
TX,2006-01-11T19:13:00.000Z,Fire,Collin,2429
TX,2006-01-11T19:13:00.000Z,Fire,Clay,2409
TX,2006-01-11T19:13:00.000Z,Fire,Cochran,2413
TX,2006-01-11T19:13:00.000Z,Fire,Collingsworth,2434
TX,2006-01-11T19:13:00.000Z,Fire,Comanche,2455
TX,2006-01-11T19:13:00.000Z,Fire,Colorado,2441
TX,2006-01-11T19:13:00.000Z,Fire,Comal,2449
TX,2006-01-11T19:13:00.000Z,Fire,Cottle,2473
TX,2006-01-11T19:13:00.000Z,Fire,Coryell,2469
TX,2006-01-11T19:13:00.000Z,Fire,Crane,2478
TX,2006-01-11T19:13:00.000Z,Fire,Concho,2458
TX,2006-01-11T19:13:00.000Z,Fire,Crockett,2483
TX,2006-01-11T19:13:00.000Z,Fire,Crosby,2487
TX,2006-01-11T19:13:00.000Z,Fire,Culberson,2491
TX,2006-01-11T19:13:00.000Z,Fire,Dallas,2507
TX,2006-01-11T19:13:00.000Z,Fire,Dawson,2512
TX,2006-01-11T19:13:00.000Z,Fire,Delta,2524
TX,2006-01-11T19:13:00.000Z,Fire,Dallam,2498
TX,2006-01-11T19:13:00.000Z,Fire,Denton,2532
TX,2006-01-11T19:13:00.000Z,Fire,DeWitt,2538
TX,2006-01-11T19:13:00.000Z,Fire,Dickens,2542
TX,2006-01-11T19:13:00.000Z,Fire,Dimmit,2548
TX,2006-01-11T19:13:00.000Z,Fire,Donley,2551
TX,2006-01-11T19:13:00.000Z,Fire,Duval,2556
TX,2006-01-11T19:13:00.000Z,Fire,Ector,2568
TX,2006-01-11T19:13:00.000Z,Fire,Edwards,2574
TX,2006-01-11T19:13:00.000Z,Fire,Ellis,2579
TX,2006-01-11T19:13:00.000Z,Fire,Falls,2601
TX,2006-01-11T19:13:00.000Z,Fire,Fannin,2621
TX,2006-01-11T19:13:00.000Z,Fire,Fayette,2624
TX,2006-01-11T19:13:00.000Z,Fire,Fisher,2628
TX,2006-01-11T19:13:00.000Z,Fire,El Paso,2588
TX,2006-01-11T19:13:00.000Z,Fire,Floyd,2630
TX,2006-01-11T19:13:00.000Z,Fire,Foard,2002
TX,2006-01-11T19:13:00.000Z,Fire,Fort Bend,2009
TX,2006-01-11T19:13:00.000Z,Fire,Franklin,2016
TX,2006-01-11T19:13:00.000Z,Fire,Frio,2028
TX,2006-01-11T19:13:00.000Z,Fire,Gaines,2032
TX,2006-01-11T19:13:00.000Z,Fire,Galveston,2059
TX,2006-01-11T19:13:00.000Z,Fire,Garza,2060
TX,2006-01-11T19:13:00.000Z,Fire,Freestone,2022
TX,2006-01-11T19:13:00.000Z,Fire,Gillespie,2066
TX,2006-01-11T19:13:00.000Z,Fire,Glasscock,2072
TX,2006-01-11T19:13:00.000Z,Fire,Grayson,2094
TX,2006-01-11T19:13:00.000Z,Fire,Gonzales,2086
TX,2006-01-11T19:13:00.000Z,Fire,Goliad,2079
TX,2006-01-11T19:13:00.000Z,Fire,Hale,2120
TX,2006-01-11T19:13:00.000Z,Fire,Hall,2125
TX,2006-01-11T19:13:00.000Z,Fire,Hamilton,2128
TX,2006-01-11T19:13:00.000Z,Fire,Hansford,2132
TX,2006-01-11T19:13:00.000Z,Fire,Gregg,2101
TX,2006-01-11T19:13:00.000Z,Fire,Grimes,2108
TX,2006-01-11T19:13:00.000Z,Fire,Hardeman,2137
TX,2006-01-11T19:13:00.000Z,Fire,Hartley,2160
TX,2006-01-11T19:13:00.000Z,Fire,Hardin,2142
TX,2006-01-11T19:13:00.000Z,Fire,Harris,2149
TX,2006-01-11T19:13:00.000Z,Fire,Harrison,2157
TX,2006-01-11T19:13:00.000Z,Fire,Hays,2166
TX,2006-01-11T19:13:00.000Z,Fire,Hemphill,2171
TX,2006-01-11T19:13:00.000Z,Fire,Haskell,2163
TX,2006-01-11T19:13:00.000Z,Fire,Hill,2201
TX,2006-01-11T19:13:00.000Z,Fire,Hockley,2208
TX,2006-01-11T19:13:00.000Z,Fire,Henderson,2178
TX,2006-01-11T19:13:00.000Z,Fire,Hidalgo,2188
TX,2006-01-11T19:13:00.000Z,Fire,Hopkins,2221
TX,2006-01-11T19:13:00.000Z,Fire,Hudspeth,2241
TX,2006-01-11T19:13:00.000Z,Fire,Hunt,2246
TX,2006-01-11T19:13:00.000Z,Fire,Irion,2255
TX,2006-01-11T19:13:00.000Z,Fire,Houston,2228
TX,2006-01-11T19:13:00.000Z,Fire,Howard,2231
TX,2006-01-11T19:13:00.000Z,Fire,Jackson,2264
TX,2006-01-11T19:13:00.000Z,Fire,Jasper,2271
TX,2006-01-11T19:13:00.000Z,Fire,Jeff Davis,2275
