BaseYear,state,incidentType,designatedArea,Freq,FID
2006,OK,Fire,Adair,3,2095
2006,OK,Fire,Alfalfa,3,2099
2006,OK,Fire,Atoka,3,2102
2006,OK,Fire,Beaver,3,2104
2006,OK,Fire,Beckham,3,2106
2006,OK,Fire,Blaine,4,2110
2006,OK,Fire,Caddo,5,2118
2006,OK,Fire,Cherokee,3,2129
2006,OK,Fire,Coal,3,2144
2006,OK,Fire,Comanche,6,2145
2006,OK,Fire,Craig,3,2148
2006,OK,Fire,Custer,3,2153
2006,OK,Fire,Cimarron,3,2135
2006,OK,Fire,Cleveland,8,2140
2006,OK,Fire,Delaware,3,2154
2006,OK,Fire,Dewey,3,2158
2006,OK,Fire,Ellis,3,2165
2006,OK,Fire,Grady,4,2184
2006,OK,Fire,Grant,3,2187
2006,OK,Fire,Garfield,3,2167
2006,OK,Fire,Harmon,3,2191
2006,OK,Fire,Greer,3,2189
2006,OK,Fire,Jackson,3,2202
2006,OK,Fire,Haskell,3,2195
2006,OK,Fire,Harper,3,2193
2006,OK,Fire,Jefferson,4,2206
2006,OK,Fire,Kay,4,2215
2006,OK,Fire,Johnston,3,2211
2006,OK,Fire,Kiowa,4,2222
2006,OK,Fire,Latimer,3,2226
2006,OK,Fire,Kingfisher,4,2219
2006,OK,Fire,Le Flore,3,2230
2006,OK,Fire,Love,3,2238
2006,OK,Fire,McClain,7,2245
2006,OK,Fire,McCurtain,3,2252
2006,OK,Fire,Major,3,2260
2006,OK,Fire,Marshall,3,2265
2006,OK,Fire,Noble,4,2287
2006,OK,Fire,Nowata,3,2290
2006,OK,Fire,Ottawa,3,2325
2006,OK,Fire,Pawnee,5,2329
2006,OK,Fire,Roger Mills,3,2369
2006,OK,Fire,Rogers,3,2374
2006,OK,Fire,Tillman,3,2005
2006,OK,Fire,Washington,3,2018
2006,OK,Fire,Sequoyah,3,2391
2006,OK,Fire,Pushmataha,3,2362
2006,OK,Fire,Texas,4,2003
2006,OK,Fire,Woodward,5,2035
2006,OK,Fire,Washita,3,2023
2006,OK,Fire,Woods,3,2029
2006,OK,Fire,Carter,6,2126
2006,OK,Fire,Creek,13,2151
2006,OK,Fire,Canadian,4,2123
2006,OK,Fire,Garvin,4,2176
2006,OK,Fire,Bryan,3,2112
2006,OK,Fire,Hughes,3,2197
2006,OK,Fire,Logan,5,2236
2006,OK,Fire,Lincoln,5,2234
2006,OK,Fire,McIntosh,6,2258
2006,OK,Fire,Choctaw,3,2133
2006,OK,Fire,Cotton,3,2146
2006,OK,Fire,Murray,5,2276
2006,OK,Fire,Muskogee,4,2281
2006,OK,Fire,Okfuskee,4,2297
2006,OK,Fire,Mayes,3,2270
2006,OK,Fire,Okmulgee,4,2311
2006,OK,Fire,Oklahoma,14,2303
2006,OK,Fire,Payne,8,2340
2006,OK,Fire,Pittsburg,3,2344
2006,OK,Fire,Osage,5,2318
2006,OK,Fire,Pontotoc,3,2351
2006,OK,Fire,Pottawatomie,6,2356
