BaseYear,state,incidentType,designatedArea,Freq,FID
2006,UT,Fire,Uintah and Ouray,1,162
2006,CA,Fire,Hoopa Valley,1,240
2006,CA,Fire,Yurok,1,345
2006,NM,Fire,Cochiti,1,202
2006,NM,Fire,Jemez,1,248
2006,NM,Fire,Santa Clara,1,126
2006,WA,Fire,Colville,2,29
2006,CA,Fire,Karuk,1,67
2006,CA,Fire,Campo,1,196
