AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Boone,62
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Sharp,394
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Greene,162
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Independence,200
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Baxter,54
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Benton,59
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Bradley,68
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Calhoun,72
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Clark,86
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Cleburne,97
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Cleveland,103
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Columbia,107
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Conway,109
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Crawford,115
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Crittenden,119
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Cross,124
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Dallas,128
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Drew,136
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Faulkner,141
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Franklin,144
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Fulton,146
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Garland,151
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Desha,130
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Hempstead,172
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Hot Spring,184
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Howard,191
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Izard,203
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Jackson,209
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Jefferson,213
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Grant,155
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Johnson,218
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Lafayette,222
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Lee,237
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Lincoln,244
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Little River,251
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Lonoke,268
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Madison,277
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Marion,282
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Miller,287
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Mississippi,294
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Logan,258
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Monroe,300
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Montgomery,304
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Nevada,307
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Ouachita,316
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Perry,318
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Pike,327
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Poinsett,333
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Newton,311
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Polk,337
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Pope,340
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Prairie,345
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Pulaski,350
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,St. Francis,357
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Saline,360
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Scott,364
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Searcy,372
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Sebastian,378
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Sevier,390
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Stone,399
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Union,403
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Van Buren,407
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Washington,417
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,White,428
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Woodruff,435
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Yell,438
AR,2000-12-29T00:00:00.000Z,Severe Ice Storm,Arkansas,46
OK,2001-01-05T00:00:00.000Z,Severe Ice Storm,Beckham,2106
OK,2001-01-05T00:00:00.000Z,Severe Ice Storm,Blaine,2110
OK,2001-01-05T00:00:00.000Z,Severe Ice Storm,Custer,2153
OK,2001-01-05T00:00:00.000Z,Severe Ice Storm,Garfield,2167
OK,2001-01-05T00:00:00.000Z,Severe Ice Storm,Greer,2189
OK,2001-01-05T00:00:00.000Z,Severe Ice Storm,Harmon,2191
OK,2001-01-05T00:00:00.000Z,Severe Ice Storm,Canadian,2123
OK,2001-01-05T00:00:00.000Z,Severe Ice Storm,Kay,2215
