BaseYear,state,incidentType,designatedArea,Freq,FID
2000,OK,Severe Ice Storm,Seminole,5,2384
2000,OK,Severe Ice Storm,Sequoyah,4,2391
2000,OK,Severe Ice Storm,Stephens,5,2396
2000,OK,Severe Ice Storm,Pushmataha,4,2362
2000,OK,Severe Ice Storm,Wagoner,5,2014
2000,OK,Severe Ice Storm,Washington,6,2018
2000,TX,Severe Ice Storm,Armstrong,1,2172
2000,TX,Severe Ice Storm,Bailey,1,2179
2000,TX,Severe Ice Storm,Briscoe,1,2269
2000,OK,Severe Ice Storm,Tillman,4,2005
2000,OK,Severe Ice Storm,Tulsa,6,2008
2000,TX,Severe Ice Storm,Deaf Smith,1,2515
2000,TX,Severe Ice Storm,Floyd,1,2630
2000,TX,Severe Ice Storm,Hall,1,2125
2000,TX,Severe Ice Storm,Hemphill,1,2171
2000,TX,Severe Ice Storm,Crosby,1,2487
2000,TX,Severe Ice Storm,Oldham,1,2210
2000,TX,Severe Ice Storm,Parmer,1,2235
2000,TX,Severe Ice Storm,Nacogdoches,1,2701
2000,TX,Severe Ice Storm,San Augustine,1,2380
2000,TX,Severe Ice Storm,Shelby,1,2448
2000,TX,Severe Ice Storm,Borden,1,2212
2000,TX,Severe Ice Storm,Randall,1,2274
2000,TX,Severe Ice Storm,Potter,1,2247
2000,TX,Severe Ice Storm,Carson,1,2377
2000,TX,Severe Ice Storm,Cherokee,1,2400
2000,TX,Severe Ice Storm,Cooke,1,2463
2000,TX,Severe Ice Storm,Dawson,1,2512
2000,TX,Severe Ice Storm,Delta,1,2524
2000,TX,Severe Ice Storm,Franklin,1,2016
2000,TX,Severe Ice Storm,Gaines,1,2032
2000,TX,Severe Ice Storm,Garza,1,2060
2000,TX,Severe Ice Storm,Gray,1,2088
2000,TX,Severe Ice Storm,Grayson,1,2094
2000,TX,Severe Ice Storm,Harrison,1,2157
2000,TX,Severe Ice Storm,Hopkins,1,2221
2000,TX,Severe Ice Storm,Hunt,1,2246
2000,TX,Severe Ice Storm,Lynn,1,2438
2000,TX,Severe Ice Storm,Marion,1,2547
2000,TX,Severe Ice Storm,Montague,1,2669
2000,TX,Severe Ice Storm,Gregg,1,2101
2000,TX,Severe Ice Storm,Morris,1,2688
2000,TX,Severe Ice Storm,Panola,1,2227
2000,TX,Severe Ice Storm,Rusk,1,2367
2000,TX,Severe Ice Storm,Smith,1,2465
2000,TX,Severe Ice Storm,Upshur,1,2566
2000,TX,Severe Ice Storm,Wood,1,2644
2000,TX,Severe Ice Storm,Bowie,1,2224
2000,TX,Severe Ice Storm,Rains,1,2268
2000,TX,Severe Ice Storm,Cass,1,2382
2000,TX,Severe Ice Storm,Fannin,1,2621
2000,TX,Severe Ice Storm,Lamar,1,2371
2000,TX,Severe Ice Storm,Red River,1,2295
2000,TX,Severe Ice Storm,Titus,1,2531
2000,LA,Severe Ice Storm,Bienville,1,1069
2000,LA,Severe Ice Storm,Bossier,1,1076
2000,LA,Severe Ice Storm,Caddo,1,1079
2000,LA,Severe Ice Storm,Claiborne,1,1095
2000,LA,Severe Ice Storm,Lincoln,1,1291
2000,LA,Severe Ice Storm,Ouachita,1,1306
2000,LA,Severe Ice Storm,Union,1,1507
2000,LA,Severe Ice Storm,Webster,1,1518
2000,OK,Severe Ice Storm,Alfalfa,3,2099
2000,OK,Severe Ice Storm,Beaver,4,2104
2000,OK,Severe Ice Storm,Cimarron,3,2135
2000,OK,Severe Ice Storm,Ellis,3,2165
2000,OK,Severe Ice Storm,Grant,3,2187
2000,OK,Severe Ice Storm,Harper,3,2193
2000,OK,Severe Ice Storm,Dewey,3,2158
2000,OK,Severe Ice Storm,Texas,3,2003
2000,OK,Severe Ice Storm,Major,3,2260
2000,OK,Severe Ice Storm,Noble,4,2287
2000,OK,Severe Ice Storm,Woods,3,2029
2000,OK,Severe Ice Storm,Woodward,3,2035
2000,KS,Severe Ice Storm,Harper,1,807
2000,KS,Severe Ice Storm,Comanche,1,748
2000,KS,Severe Ice Storm,Jefferson,1,821
2000,KS,Severe Ice Storm,Cherokee,1,732
2000,KS,Severe Ice Storm,Kiowa,1,829
2000,KS,Severe Ice Storm,Leavenworth,1,836
2000,KS,Severe Ice Storm,Lyon,1,844
2000,KS,Severe Ice Storm,Kingman,1,827
2000,KS,Severe Ice Storm,Pratt,1,878
2000,KS,Severe Ice Storm,Sedgwick,1,898
2000,KS,Severe Ice Storm,Shawnee,1,902
2000,KS,Severe Ice Storm,Anderson,1,712
2000,KS,Severe Ice Storm,Butler,1,726
2000,KS,Severe Ice Storm,Barber,1,717
2000,KS,Severe Ice Storm,Coffey,1,745
2000,KS,Severe Ice Storm,Chautauqua,1,730
2000,KS,Severe Ice Storm,Cowley,1,752
2000,KS,Severe Ice Storm,Douglas,1,767
2000,KS,Severe Ice Storm,Crawford,1,756
2000,KS,Severe Ice Storm,Elk,1,773
2000,KS,Severe Ice Storm,Franklin,1,786
2000,KS,Severe Ice Storm,Greenwood,1,803
2000,KS,Severe Ice Storm,Johnson,1,824
2000,KS,Severe Ice Storm,Labette,1,831
2000,KS,Severe Ice Storm,Linn,1,840
2000,KS,Severe Ice Storm,Miami,1,853
2000,KS,Severe Ice Storm,Montgomery,1,856
2000,KS,Severe Ice Storm,Sumner,1,916
2000,KS,Severe Ice Storm,Wilson,1,925
2000,KS,Severe Ice Storm,Woodson,1,926
2000,KS,Severe Ice Storm,Wyandotte,1,927
2000,KS,Severe Ice Storm,Osage,1,867
2000,KS,Severe Ice Storm,Neosho,1,862
2000,MO,Severe Ice Storm,Adair,5,1761
2000,KS,Severe Ice Storm,Bourbon,1,722
2000,KS,Severe Ice Storm,Allen,1,709
2000,MO,Severe Ice Storm,Audrain,5,1766
2000,MO,Severe Ice Storm,Barton,6,1771
2000,MO,Severe Ice Storm,Benton,6,1778
2000,MO,Severe Ice Storm,Boone,6,1783
2000,MO,Severe Ice Storm,Caldwell,5,1795
2000,MO,Severe Ice Storm,Clark,4,1015
2000,MO,Severe Ice Storm,Daviess,5,1036
2000,MO,Severe Ice Storm,Cooper,4,1025
2000,MO,Severe Ice Storm,Grundy,5,1057
2000,MO,Severe Ice Storm,Buchanan,5,1789
2000,MO,Severe Ice Storm,DeKalb,5,1038
2000,MO,Severe Ice Storm,Sullivan,5,1240
2000,MO,Severe Ice Storm,Bates,4,1776
2000,MO,Severe Ice Storm,Morgan,5,1146
2000,MO,Severe Ice Storm,Ralls,4,1191
2000,MO,Severe Ice Storm,Cedar,6,1007
2000,MO,Severe Ice Storm,Livingston,4,1112
2000,MO,Severe Ice Storm,Clinton,5,1021
2000,MO,Severe Ice Storm,Scotland,5,1224
2000,MO,Severe Ice Storm,Henry,4,1061
2000,MO,Severe Ice Storm,Howard,4,1068
2000,MO,Severe Ice Storm,Chariton,4,1011
2000,MO,Severe Ice Storm,Clay,4,1018
2000,MO,Severe Ice Storm,Carroll,4,1822
2000,MO,Severe Ice Storm,Johnson,4,1087
2000,MO,Severe Ice Storm,Cass,4,1004
2000,MO,Severe Ice Storm,Knox,4,1091
2000,MO,Severe Ice Storm,Jackson,4,1074
2000,MO,Severe Ice Storm,Lafayette,4,1099
2000,MO,Severe Ice Storm,Linn,5,1109
2000,MO,Severe Ice Storm,Macon,4,1116
2000,MO,Severe Ice Storm,Lewis,4,1104
2000,MO,Severe Ice Storm,Marion,4,1122
2000,MO,Severe Ice Storm,Pettis,4,1174
2000,MO,Severe Ice Storm,Randolph,4,1194
2000,MO,Severe Ice Storm,Platte,4,1181
2000,MO,Severe Ice Storm,St. Clair,6,1208
2000,MO,Severe Ice Storm,Shelby,4,1232
2000,MO,Severe Ice Storm,Monroe,4,1139
2000,MO,Severe Ice Storm,Vernon,4,1248
2000,MO,Severe Ice Storm,Ray,4,1197
2000,MO,Severe Ice Storm,Saline,4,1218
2000,NC,Severe Ice Storm,Forsyth,2,1496
2000,NC,Severe Ice Storm,Richmond,1,1744
2000,NC,Severe Ice Storm,Alamance,2,1967
2000,NC,Severe Ice Storm,Alexander,1,1968
2000,NC,Severe Ice Storm,Anson,1,1972
2000,NC,Severe Ice Storm,Caldwell,1,1429
2000,NC,Severe Ice Storm,Catawba,1,1450
2000,NC,Severe Ice Storm,Chatham,1,1451
2000,NC,Severe Ice Storm,Cleveland,1,1458
2000,NC,Severe Ice Storm,Burke,1,1424
2000,NC,Severe Ice Storm,Cabarrus,1,1426
2000,NC,Severe Ice Storm,Davidson,1,1489
2000,NC,Severe Ice Storm,Davie,1,1490
2000,NC,Severe Ice Storm,Durham,1,1494
2000,NC,Severe Ice Storm,Edgecombe,1,1495
2000,NC,Severe Ice Storm,Gaston,1,1499
2000,NC,Severe Ice Storm,Granville,2,1503
2000,NC,Severe Ice Storm,Guilford,2,1506
2000,NC,Severe Ice Storm,Franklin,1,1498
2000,NC,Severe Ice Storm,Halifax,1,1508
2000,NC,Severe Ice Storm,Harnett,1,1509
2000,NC,Severe Ice Storm,Iredell,1,1525
2000,NC,Severe Ice Storm,Johnston,1,1530
2000,NC,Severe Ice Storm,Lincoln,1,1545
2000,NC,Severe Ice Storm,Mecklenburg,1,1565
2000,NC,Severe Ice Storm,McDowell,1,1554
2000,NC,Severe Ice Storm,Montgomery,1,1573
2000,NC,Severe Ice Storm,Lee,1,1540
2000,NC,Severe Ice Storm,Moore,1,1584
2000,NC,Severe Ice Storm,Nash,1,1588
2000,NC,Severe Ice Storm,Northampton,1,1606
2000,NC,Severe Ice Storm,Orange,2,1630
2000,NC,Severe Ice Storm,Polk,1,1738
2000,NC,Severe Ice Storm,Rowan,1,1754
2000,NC,Severe Ice Storm,Randolph,1,1741
2000,NC,Severe Ice Storm,Rutherford,1,1764
2000,NC,Severe Ice Storm,Person,2,1729
2000,NC,Severe Ice Storm,Union,1,1798
2000,NC,Severe Ice Storm,Vance,1,1801
2000,NC,Severe Ice Storm,Wake,1,1805
2000,NC,Severe Ice Storm,Warren,1,1809
2000,NC,Severe Ice Storm,Wayne,1,1814
2000,NC,Severe Ice Storm,Stanly,1,1775
2000,NC,Severe Ice Storm,Wilson,1,1819
2000,AR,Severe Ice Storm,Lawrence,2,230
2000,AR,Severe Ice Storm,Craighead,2,114
2000,AR,Severe Ice Storm,Clay,2,93
2000,AR,Severe Ice Storm,Randolph,2,353
2000,SC,Severe Ice Storm,Cherokee,3,2700
2000,SC,Severe Ice Storm,Greenville,2,2759
2000,SC,Severe Ice Storm,Laurens,2,2794
2000,SC,Severe Ice Storm,Union,2,2860
2000,SC,Severe Ice Storm,York,1,2867
2000,SC,Severe Ice Storm,Spartanburg,2,2851
2000,NC,Severe Ice Storm,Caswell,1,1449
2000,NC,Severe Ice Storm,Rockingham,1,1751
2000,NC,Severe Ice Storm,Stokes,1,1777
2000,NY,Severe Ice Storm,Genesee,1,1736
2000,NY,Severe Ice Storm,Otsego,1,1868
2000,NY,Severe Ice Storm,Schenectady,1,1887
2000,NY,Severe Ice Storm,Chenango,1,1699
2000,NY,Severe Ice Storm,Livingston,1,1791
2000,NY,Severe Ice Storm,Madison,1,1796
2000,NY,Severe Ice Storm,Yates,1,1965
2000,NY,Severe Ice Storm,Orleans,1,1862
2000,NY,Severe Ice Storm,Cayuga,1,1689
2000,NY,Severe Ice Storm,Monroe,1,1804
2000,NY,Severe Ice Storm,Ontario,1,1856
2000,NY,Severe Ice Storm,Oswego,1,1864
2000,NY,Severe Ice Storm,Seneca,1,1890
2000,NY,Severe Ice Storm,Wayne,1,1952
2000,NY,Severe Ice Storm,Oneida,1,1852
2000,NY,Severe Ice Storm,Onondaga,1,1853
2000,SC,Severe Ice Storm,Aiken,1,2503
2000,SC,Severe Ice Storm,Bamberg,1,2592
2000,SC,Severe Ice Storm,Barnwell,1,2605
2000,SC,Severe Ice Storm,Calhoun,1,2635
2000,SC,Severe Ice Storm,Chester,1,2704
2000,SC,Severe Ice Storm,Clarendon,1,2715
2000,SC,Severe Ice Storm,Darlington,1,2721
2000,SC,Severe Ice Storm,Edgefield,1,2735
2000,SC,Severe Ice Storm,Fairfield,1,2738
2000,SC,Severe Ice Storm,Florence,1,2742
2000,SC,Severe Ice Storm,Horry,1,2774
2000,SC,Severe Ice Storm,Dillon,1,2725
2000,SC,Severe Ice Storm,Kershaw,1,2787
2000,SC,Severe Ice Storm,Lee,1,2800
2000,SC,Severe Ice Storm,Lexington,1,2803
2000,SC,Severe Ice Storm,McCormick,1,2807
2000,SC,Severe Ice Storm,Newberry,1,2818
2000,SC,Severe Ice Storm,Oconee,2,2822
2000,SC,Severe Ice Storm,Orangeburg,1,2829
2000,SC,Severe Ice Storm,Richland,1,2843
2000,SC,Severe Ice Storm,Saluda,1,2846
2000,SC,Severe Ice Storm,Marion,1,2811
2000,SC,Severe Ice Storm,Sumter,1,2855
2000,SC,Severe Ice Storm,Williamsburg,1,2864
2000,SC,Severe Ice Storm,Anderson,1,2559
2000,SC,Severe Ice Storm,Pickens,1,2834
2000,MO,Severe Ice Storm,Barry,4,1767
2000,MO,Severe Ice Storm,Camden,5,1803
2000,MO,Severe Ice Storm,Callaway,5,1799
2000,MO,Severe Ice Storm,Cole,5,1022
2000,MO,Severe Ice Storm,Crawford,4,1028
2000,MO,Severe Ice Storm,Dade,5,1030
2000,MO,Severe Ice Storm,Dallas,4,1032
2000,MO,Severe Ice Storm,Christian,5,1014
2000,MO,Severe Ice Storm,Dent,4,1040
2000,MO,Severe Ice Storm,Franklin,4,1047
2000,MO,Severe Ice Storm,Gasconade,4,1049
2000,MO,Severe Ice Storm,Greene,5,1054
2000,MO,Severe Ice Storm,Hickory,5,1063
2000,MO,Severe Ice Storm,Laclede,4,1096
2000,MO,Severe Ice Storm,Lawrence,4,1101
2000,MO,Severe Ice Storm,Jasper,5,1078
2000,MO,Severe Ice Storm,Lincoln,5,1106
2000,MO,Severe Ice Storm,Maries,4,1120
2000,MO,Severe Ice Storm,McDonald,5,1113
2000,MO,Severe Ice Storm,Miller,5,1128
2000,MO,Severe Ice Storm,Osage,5,1164
2000,MO,Severe Ice Storm,Newton,5,1152
2000,MO,Severe Ice Storm,Polk,4,1183
2000,MO,Severe Ice Storm,Phelps,4,1176
2000,MO,Severe Ice Storm,Pulaski,4,1185
2000,MO,Severe Ice Storm,St. Charles,4,1205
2000,MO,Severe Ice Storm,Montgomery,5,1142
2000,MO,Severe Ice Storm,St. Louis County,4,1216
2000,MO,Severe Ice Storm,Stone,4,1237
2000,MO,Severe Ice Storm,Texas,5,1245
2000,MO,Severe Ice Storm,Warren,5,1251
2000,MO,Severe Ice Storm,St. Louis City,4,1266
2000,MO,Severe Ice Storm,Webster,5,1258
2000,MO,Severe Ice Storm,Wright,5,1263
2000,IL,Severe Ice Storm,Bond,1,652
2000,IL,Severe Ice Storm,Calhoun,1,4
2000,IL,Severe Ice Storm,Christian,1,14
2000,IL,Severe Ice Storm,De Witt,1,53
2000,IL,Severe Ice Storm,Fayette,1,79
2000,IL,Severe Ice Storm,McLean,1,193
2000,IL,Severe Ice Storm,Macon,1,194
2000,IL,Severe Ice Storm,Logan,1,186
2000,IL,Severe Ice Storm,Jersey,1,142
2000,IL,Severe Ice Storm,Monroe,1,219
2000,IL,Severe Ice Storm,Madison,1,199
2000,IL,Severe Ice Storm,Macoupin,1,196
2000,IL,Severe Ice Storm,Piatt,1,238
2000,IL,Severe Ice Storm,St. Clair,1,269
2000,IL,Severe Ice Storm,Sangamon,1,274
2000,IL,Severe Ice Storm,Shelby,1,283
2000,IL,Severe Ice Storm,Montgomery,1,223
2000,IL,Severe Ice Storm,Woodford,1,328
2000,MO,Severe Ice Storm,Andrew,4,1762
2000,MO,Severe Ice Storm,Atchison,4,1763
2000,MO,Severe Ice Storm,Gentry,4,1052
2000,MO,Severe Ice Storm,Harrison,4,1058
2000,MO,Severe Ice Storm,Holt,4,1065
2000,MO,Severe Ice Storm,Mercer,4,1125
2000,MO,Severe Ice Storm,Moniteau,4,1135
2000,MO,Severe Ice Storm,Nodaway,4,1156
2000,MO,Severe Ice Storm,Pike,4,1179
2000,MO,Severe Ice Storm,Putnam,4,1188
2000,MO,Severe Ice Storm,Schuyler,4,1221
2000,MO,Severe Ice Storm,Worth,4,1261
2000,IA,Severe Ice Storm,Adair,1,598
2000,IA,Severe Ice Storm,Adams,1,602
2000,IA,Severe Ice Storm,Appanoose,1,611
2000,IA,Severe Ice Storm,Cedar,1,379
2000,IA,Severe Ice Storm,Clinton,1,404
2000,IA,Severe Ice Storm,Davis,1,416
2000,IA,Severe Ice Storm,Decatur,1,419
2000,IA,Severe Ice Storm,Fremont,1,455
2000,IA,Severe Ice Storm,Clarke,1,397
2000,IA,Severe Ice Storm,Jefferson,1,507
2000,IA,Severe Ice Storm,Iowa,1,495
2000,IA,Severe Ice Storm,Johnson,1,508
2000,IA,Severe Ice Storm,Lucas,1,542
2000,IA,Severe Ice Storm,Jones,1,516
2000,IA,Severe Ice Storm,Madison,1,550
2000,IA,Severe Ice Storm,Mahaska,1,554
2000,IA,Severe Ice Storm,Marion,1,561
2000,IA,Severe Ice Storm,Monroe,1,580
2000,IA,Severe Ice Storm,Montgomery,1,595
2000,IA,Severe Ice Storm,Page,1,612
2000,IA,Severe Ice Storm,Keokuk,1,520
2000,IA,Severe Ice Storm,Linn,1,535
2000,IA,Severe Ice Storm,Ringgold,1,642
2000,IA,Severe Ice Storm,Taylor,1,674
2000,IA,Severe Ice Storm,Union,1,675
2000,IA,Severe Ice Storm,Van Buren,1,678
2000,IA,Severe Ice Storm,Wapello,1,681
2000,IA,Severe Ice Storm,Warren,1,685
2000,IA,Severe Ice Storm,Washington,1,687
2000,IA,Severe Ice Storm,Wayne,1,691
2000,NE,Severe Ice Storm,Gage,1,1378
2000,NE,Severe Ice Storm,Jefferson,1,1312
2000,NE,Severe Ice Storm,Johnson,1,1313
2000,NE,Severe Ice Storm,Otoe,1,1348
2000,NE,Severe Ice Storm,Pawnee,1,1350
2000,NE,Severe Ice Storm,Richardson,1,1365
2000,NE,Severe Ice Storm,Thayer,1,1383
2000,NE,Severe Ice Storm,Nemaha,1,1343
2000,MO,Severe Ice Storm,Bollinger,4,1781
2000,MO,Severe Ice Storm,Cape Girardeau,4,1808
2000,MO,Severe Ice Storm,Butler,4,1792
2000,MO,Severe Ice Storm,Carter,4,1001
2000,MO,Severe Ice Storm,Douglas,4,1043
2000,MO,Severe Ice Storm,Madison,4,1117
2000,MO,Severe Ice Storm,Mississippi,4,1131
2000,MO,Severe Ice Storm,Ozark,4,1168
2000,MO,Severe Ice Storm,Scott,4,1227
2000,MO,Severe Ice Storm,Shannon,4,1229
2000,MO,Severe Ice Storm,Stoddard,4,1236
2000,MO,Severe Ice Storm,Reynolds,4,1200
2000,MO,Severe Ice Storm,Wayne,4,1256
2000,NH,Severe Ice Storm,Belknap,1,1432
2000,NH,Severe Ice Storm,Carroll,1,1435
2000,NH,Severe Ice Storm,Cheshire,1,1437
2000,NH,Severe Ice Storm,Coos,1,1440
2000,NH,Severe Ice Storm,Grafton,1,1442
2000,NH,Severe Ice Storm,Hillsborough,1,1443
2000,NH,Severe Ice Storm,Merrimack,1,1444
2000,NH,Severe Ice Storm,Rockingham,1,1448
2000,NH,Severe Ice Storm,Strafford,1,1453
2000,MA,Severe Ice Storm,Berkshire,1,1480
2000,MA,Severe Ice Storm,Essex,1,1519
2000,MA,Severe Ice Storm,Franklin,1,1523
2000,MA,Severe Ice Storm,Hampden,1,1526
2000,NH,Severe Ice Storm,Sullivan,1,1454
2000,MA,Severe Ice Storm,Hampshire,1,1527
2000,MA,Severe Ice Storm,Middlesex,1,1533
2000,MA,Severe Ice Storm,Worcester,1,1599
2000,VT,Severe Ice Storm,Bennington,1,2591
2000,VT,Severe Ice Storm,Windham,1,2620
2000,KY,Severe Ice Storm,Allen,2,929
2000,KY,Severe Ice Storm,Anderson,2,930
2000,KY,Severe Ice Storm,Ballard,2,932
2000,KY,Severe Ice Storm,Barren,2,933
2000,KY,Severe Ice Storm,Bath,2,934
2000,KY,Severe Ice Storm,Boone,2,1002
2000,KY,Severe Ice Storm,Bourbon,2,1005
2000,KY,Severe Ice Storm,Boyle,2,1010
2000,KY,Severe Ice Storm,Boyd,2,1008
2000,KY,Severe Ice Storm,Bracken,1,1013
2000,KY,Severe Ice Storm,Breathitt,2,1017
2000,KY,Severe Ice Storm,Breckinridge,2,1020
2000,KY,Severe Ice Storm,Bullitt,2,1024
2000,KY,Severe Ice Storm,Butler,2,1026
2000,KY,Severe Ice Storm,Caldwell,2,1031
2000,KY,Severe Ice Storm,Calloway,2,1033
2000,KY,Severe Ice Storm,Campbell,2,1035
2000,KY,Severe Ice Storm,Carlisle,2,1039
2000,KY,Severe Ice Storm,Carroll,2,1041
2000,KY,Severe Ice Storm,Carter,2,1044
2000,KY,Severe Ice Storm,Christian,2,1050
2000,KY,Severe Ice Storm,Clark,2,1053
2000,KY,Severe Ice Storm,Casey,2,1048
2000,KY,Severe Ice Storm,Crittenden,2,1064
2000,KY,Severe Ice Storm,Clay,2,1056
2000,KY,Severe Ice Storm,Daviess,2,1071
2000,KY,Severe Ice Storm,Edmonson,2,1073
2000,KY,Severe Ice Storm,Elliott,2,1075
2000,KY,Severe Ice Storm,Estill,2,1077
2000,KY,Severe Ice Storm,Fayette,2,1080
2000,KY,Severe Ice Storm,Fleming,2,1083
2000,KY,Severe Ice Storm,Floyd,2,1085
2000,KY,Severe Ice Storm,Franklin,2,1086
