BaseYear,state,incidentType,designatedArea,Freq,FID
2010,NC,Severe Storm(s),Eastern Cherokee,1,217
2010,ND,Severe Storm(s),Standing Rock,2,324
2010,SD,Severe Storm(s),Pine Ridge,7,293
2010,SD,Severe Storm(s),Rosebud,1,118
2010,SD,Severe Storm(s),Cheyenne River,5,27
2010,SD,Severe Storm(s),Standing Rock,1,325
2010,SD,Severe Storm(s),Lake Traverse,2,74
2010,AZ,Severe Storm(s),Fort Apache,1,223
2010,AZ,Severe Storm(s),Gila River,1,233
2010,AZ,Severe Storm(s),Hopi,3,57
2010,AZ,Severe Storm(s),Navajo Nation,3,93
2010,AZ,Severe Storm(s),San Carlos,1,309
2010,AZ,Severe Storm(s),Tohono O'odham Nation,2,152
2010,MT,Severe Storm(s),Rocky Boy's,2,117
2010,SD,Severe Storm(s),Flandreau,2,221
2010,AZ,Severe Storm(s),Havasupai,1,238
2010,NM,Severe Storm(s),Acoma,2,8
2010,NM,Severe Storm(s),Mescalero,1,270
2010,NM,Severe Storm(s),Picuris,1,291
2010,NM,Severe Storm(s),Pojoaque,1,106
2010,NM,Severe Storm(s),San Felipe,2,310
2010,MT,Severe Storm(s),Northern Cheyenne,1,98
2010,MT,Severe Storm(s),Fort Peck,1,48
2010,MT,Severe Storm(s),Blackfeet,1,19
2010,MT,Severe Storm(s),Crow,1,34
2010,MT,Severe Storm(s),Fort Belknap,2,42
2010,CT,Severe Storm(s),Mashantucket Pequot,2,82
2010,SC,Severe Storm(s),Catawba,1,24
2010,WY,Severe Storm(s),Wind River,1,173
2010,MN,Severe Storm(s),Mille Lacs,2,86
2010,MN,Severe Storm(s),Fond du Lac,1,39
2010,MN,Severe Storm(s),Grand Portage,1,49
2010,WI,Severe Storm(s),Red Cliff,1,113
2010,WA,Severe Storm(s),Colville,1,29
2010,ND,Severe Storm(s),Spirit Lake,1,322
2010,ND,Severe Storm(s),Turtle Mountain,1,159
2010,NM,Severe Storm(s),Santa Clara,2,126
2010,NM,Severe Storm(s),Cochiti,1,202
2010,NM,Severe Storm(s),Navajo Nation Reservation,1,94
2010,NM,Severe Storm(s),Sandia,1,311
2010,NM,Severe Storm(s),Santo Domingo,1,317
2010,SD,Severe Storm(s),Lower Brule,2,78
2010,SD,Severe Storm(s),Crow Creek,1,212
2010,ID,Severe Storm(s),Coeur d'Alene,1,204
2010,WI,Severe Storm(s),Bad River,1,186
2010,CA,Severe Storm(s),Hoopa Valley,1,240
2010,NV,Severe Storm(s),Reno-Sparks,1,114
2010,NV,Severe Storm(s),Pyramid Lake Paiute,1,298
2010,CA,Severe Storm(s),Resighini,1,305
2010,OK,Severe Storm(s),Pawnee,2,386
2010,CA,Severe Storm(s),La Jolla,1,253
2010,CA,Severe Storm(s),Cahuilla,1,194
2010,CA,Severe Storm(s),Soboba,1,135
2010,OK,Severe Storm(s),Creek,1,376
2010,SD,Severe Storm(s),Yankton,1,341
