State,designatedArea,disasterType,Freq,FEMA_Object_ID
Nebraska,Jefferson,Flood,1,733
Nebraska,Johnson,Flood,1,734
Nebraska,Kearney,Flood,1,735
Nebraska,Keya Paha,Flood,1,737
Nebraska,Kimball,Flood,1,738
Nebraska,Lancaster,Flood,1,740
Nebraska,Morrill,Flood,1,747
Nebraska,Lincoln,Flood,1,741
Nebraska,Otoe,Flood,1,751
Nebraska,Logan,Flood,1,742
Nebraska,Nuckolls,Flood,1,750
Nebraska,Merrick,Flood,1,746
Nebraska,Polk,Flood,1,757
Nebraska,Rock,Flood,1,760
Nebraska,Scotts Bluff,Flood,1,764
Nebraska,Seward,Flood,1,765
Nebraska,Pawnee,Flood,1,752
Nebraska,Loup,Flood,1,743
Nebraska,Phelps,Flood,1,754
Nebraska,Thayer,Flood,1,770
Nebraska,Valley,Flood,1,773
Nebraska,Wayne,Flood,1,775
Nebraska,Webster,Flood,1,776
Nebraska,Sherman,Flood,1,767
Nebraska,Sioux,Flood,1,768
Nebraska,Sheridan,Flood,1,766
Nebraska,Wheeler,Flood,1,777
Nebraska,York,Flood,1,778
Nebraska,Antelope,Flood,1,687
Nebraska,Boone,Flood,1,691
Nebraska,Boyd,Flood,1,693
Nebraska,Buffalo,Flood,1,695
Nebraska,Burt,Flood,1,696
Nebraska,Butler,Flood,1,697
Nebraska,Cass,Flood,1,698
Nebraska,Colfax,Flood,1,704
Nebraska,Cuming,Flood,1,705
Nebraska,Custer,Flood,1,706
Nebraska,Dawson,Flood,1,709
Nebraska,Dodge,Flood,1,712
Nebraska,Douglas,Flood,1,713
Nebraska,Hall,Flood,1,725
Nebraska,Holt,Flood,1,730
Nebraska,Knox,Flood,1,739
Nebraska,Howard,Flood,1,732
Nebraska,Madison,Flood,1,745
Nebraska,Nance,Flood,1,748
Nebraska,Pierce,Flood,1,755
Nebraska,Platte,Flood,1,756
Nebraska,Saline,Flood,1,761
Nebraska,Richardson,Flood,1,759
Nebraska,Nemaha,Flood,1,749
Nebraska,Sarpy,Flood,1,762
Nebraska,Stanton,Flood,1,769
Nebraska,Thurston,Flood,1,772
Nebraska,Washington,Flood,1,774
Iowa,Adair,Flood,1,485
Iowa,Adams,Flood,1,486
Nebraska,Saunders,Flood,1,763
Iowa,Audubon,Flood,1,487
Iowa,Boone,Flood,1,488
Iowa,Calhoun,Flood,1,490
Iowa,Carroll,Flood,1,491
Iowa,Cass,Flood,1,492
Iowa,Dallas,Flood,1,497
Iowa,Crawford,Flood,1,496
Iowa,Greene,Flood,1,502
Iowa,Guthrie,Flood,1,503
Iowa,Hamilton,Flood,1,504
Iowa,Hardin,Flood,1,1839
Iowa,Henry,Flood,1,1840
Iowa,Jackson,Flood,1,1843
Iowa,Jasper,Flood,1,1844
Iowa,Jones,Flood,1,1847
Iowa,Madison,Flood,1,511
Iowa,Mahaska,Flood,1,1853
Iowa,Marshall,Flood,1,1855
Iowa,O'Brien,Flood,1,515
Iowa,Page,Flood,1,517
Iowa,Montgomery,Flood,1,514
Iowa,Polk,Flood,1,1859
Iowa,Tama,Flood,1,1863
Iowa,Union,Flood,1,527
Iowa,Webster,Flood,1,528
Iowa,Fremont,Flood,1,501
Iowa,Harrison,Flood,1,506
Iowa,Louisa,Flood,1,1851
Iowa,Mills,Flood,1,512
Iowa,Monona,Flood,1,513
Iowa,Worth,Flood,1,1870
Iowa,Scott,Flood,1,1861
Iowa,Shelby,Flood,1,524
Iowa,Pottawattamie,Flood,1,521
Ohio,Guernsey,Flood,1,2518
Ohio,Hocking,Flood,1,2525
Ohio,Ross,Flood,1,2559
Tennessee,Anderson,Flood,1,2107
Tennessee,Bedford,Flood,1,2108
Tennessee,Cheatham,Flood,1,2114
Tennessee,Claiborne,Flood,1,2302
Tennessee,Carter,Flood,1,2301
Tennessee,Blount,Flood,1,2110
Tennessee,Cocke,Flood,1,2303
Tennessee,Campbell,Flood,1,2112
Tennessee,Clay,Flood,1,2115
Tennessee,Bledsoe,Flood,1,2109
Tennessee,Coffee,Flood,1,2116
Tennessee,Decatur,Flood,1,1698
Tennessee,DeKalb,Flood,1,2119
Tennessee,Greene,Flood,1,2305
Tennessee,Dickson,Flood,1,1699
Tennessee,Hamblen,Flood,1,2306
Tennessee,Dyer,Flood,1,1700
Tennessee,Gibson,Flood,1,1702
Tennessee,Fentress,Flood,1,2120
Tennessee,Hamilton,Flood,1,2124
Tennessee,Hawkins,Flood,1,2308
Tennessee,Hickman,Flood,1,1708
Tennessee,Hancock,Flood,1,2307
Tennessee,Giles,Flood,1,2122
Tennessee,Grainger,Flood,1,2304
Tennessee,Jackson,Flood,1,2125
Tennessee,Jefferson,Flood,1,2309
Tennessee,Johnson,Flood,1,2310
Tennessee,Hardin,Flood,1,1704
Tennessee,Knox,Flood,1,2126
Tennessee,Lake,Flood,1,1711
Tennessee,Houston,Flood,1,1709
Tennessee,Humphreys,Flood,1,1710
Tennessee,Lauderdale,Flood,1,1712
Tennessee,Lawrence,Flood,1,1713
Tennessee,Lewis,Flood,1,1714
Tennessee,Lincoln,Flood,1,2127
Tennessee,Loudon,Flood,1,2128
Tennessee,Morgan,Flood,1,2137
Tennessee,Obion,Flood,1,1718
Tennessee,Overton,Flood,1,2138
Tennessee,Perry,Flood,1,1719
Tennessee,Rhea,Flood,1,2142
Tennessee,McNairy,Flood,1,1715
Tennessee,Marion,Flood,1,2131
Tennessee,Marshall,Flood,1,2132
Tennessee,Moore,Flood,1,2136
Tennessee,Roane,Flood,1,2143
Tennessee,Robertson,Flood,1,2144
Tennessee,Scott,Flood,1,2146
Tennessee,Sequatchie,Flood,1,2147
Tennessee,Sevier,Flood,1,2311
Tennessee,Smith,Flood,1,2148
Tennessee,Tipton,Flood,1,1722
Tennessee,Union,Flood,1,2314
Tennessee,Van Buren,Flood,1,2151
Tennessee,Warren,Flood,1,2152
Tennessee,Wayne,Flood,1,1723
Tennessee,Unicoi,Flood,1,2313
Missouri,Andrew,Flood,1,655
Missouri,Chariton,Flood,1,1888
Missouri,Atchison,Flood,1,656
Missouri,Carroll,Flood,1,1887
Missouri,Buchanan,Flood,1,660
Missouri,Holt,Flood,1,672
Missouri,Ray,Flood,1,682
Montana,Daniels,Flood,1,1106
Montana,Powder River,Flood,1,1134
Missouri,Platte,Flood,1,681
South Dakota,Aurora,Flood,2,877
South Dakota,Beadle,Flood,1,878
South Dakota,Brown,Flood,1,1211
South Dakota,Brule,Flood,2,882
South Dakota,Buffalo,Flood,1,883
South Dakota,Brookings,Flood,1,881
South Dakota,Codington,Flood,1,1215
South Dakota,Davison,Flood,1,887
South Dakota,Day,Flood,1,1217
South Dakota,Clark,Flood,1,1214
South Dakota,Deuel,Flood,2,1218
South Dakota,Fall River,Flood,2,889
South Dakota,Faulk,Flood,1,1221
South Dakota,Edmunds,Flood,1,1220
South Dakota,Douglas,Flood,1,888
South Dakota,Campbell,Flood,2,1213
South Dakota,Grant,Flood,1,1222
South Dakota,Gregory,Flood,2,890
South Dakota,Hamlin,Flood,2,1223
South Dakota,Hand,Flood,1,892
South Dakota,Hughes,Flood,1,894
South Dakota,Jones,Flood,2,899
South Dakota,Kingsbury,Flood,1,900
South Dakota,Lake,Flood,1,901
South Dakota,Lyman,Flood,2,904
South Dakota,Marshall,Flood,1,1226
South Dakota,McPherson,Flood,1,1225
South Dakota,Miner,Flood,1,908
South Dakota,Pennington,Flood,2,911
South Dakota,Hyde,Flood,1,896
South Dakota,McCook,Flood,1,905
South Dakota,Roberts,Flood,1,1229
South Dakota,Sanborn,Flood,2,912
South Dakota,Potter,Flood,1,1228
South Dakota,Spink,Flood,1,1230
South Dakota,Moody,Flood,1,910
South Dakota,Sully,Flood,1,1231
South Dakota,Bon Homme,Flood,1,880
South Dakota,Tripp,Flood,2,916
South Dakota,Charles Mix,Flood,1,884
South Dakota,Walworth,Flood,2,1232
South Dakota,Bennett,Flood,2,879
South Dakota,Mellette,Flood,2,907
South Dakota,Jackson,Flood,2,897
South Dakota,Todd,Flood,2,915
South Dakota,Hutchinson,Flood,1,895
Arkansas,Searcy,Flood,1,1533
South Dakota,Oglala Lakota,Flood,1,913
South Dakota,Yankton,Flood,1,919
Minnesota,Big Stone,Flood,1,1058
Minnesota,Clay,Flood,1,1062
Minnesota,Kittson,Flood,1,1070
Minnesota,Mahnomen,Flood,1,1075
Minnesota,Grant,Flood,1,1066
Minnesota,Mower,Flood,1,1876
Minnesota,Lincoln,Flood,1,644
Minnesota,Olmsted,Flood,1,1877
Minnesota,Red Lake,Flood,1,1084
Minnesota,Pennington,Flood,1,1081
Minnesota,Norman,Flood,1,1079
Minnesota,Swift,Flood,1,1090
Minnesota,Wabasha,Flood,1,1880
Minnesota,Stevens,Flood,1,1089
Minnesota,Traverse,Flood,1,1092
Minnesota,Washington,Flood,1,3106
Minnesota,Winona,Flood,1,1882
Idaho,Adams,Flood,1,1042
Minnesota,Wilkin,Flood,1,1094
Idaho,Lewis,Flood,1,1051
North Dakota,Adams,Flood,1,1153
North Dakota,Barnes,Flood,3,1154
North Dakota,Emmons,Flood,2,1167
North Dakota,Dickey,Flood,3,1163
North Dakota,Logan,Flood,3,1176
North Dakota,Morton,Flood,1,1182
North Dakota,McKenzie,Flood,1,1179
North Dakota,Grant,Flood,1,1171
North Dakota,Ransom,Flood,2,1189
North Dakota,LaMoure,Flood,3,1175
Vermont,Bennington,Flood,1,3046
North Dakota,Steele,Flood,2,1198
North Dakota,Sargent,Flood,3,1193
North Dakota,Hettinger,Flood,1,1173
Oregon,Wheeler,Flood,1,105
Oregon,Grant,Flood,1,238
Oregon,Umatilla,Flood,2,1208
West Virginia,Pendleton,Flood,1,2973
Texas,Willacy,Flood,1,419
West Virginia,Grant,Flood,1,2962
West Virginia,Preston,Flood,1,2975
West Virginia,Tucker,Flood,1,2978
Wisconsin,Barron,Flood,1,3114
Wisconsin,Marinette,Flood,1,3129
Wisconsin,Menominee,Flood,1,3130
Wisconsin,Oconto,Flood,1,3131
Wisconsin,Forest,Flood,1,3124
Wisconsin,Langlade,Flood,1,3126
Wisconsin,Portage,Flood,1,1950
Wisconsin,Polk,Flood,1,3134
Arkansas,Madison,Flood,1,432
Wisconsin,Oneida,Flood,1,3132
Wisconsin,Outagamie,Flood,1,1947
Wisconsin,Waupaca,Flood,1,1961
Arkansas,Newton,Flood,1,1521
Wisconsin,Shawano,Flood,1,3139
Arkansas,Washington,Flood,1,438
Wisconsin,Wood,Flood,1,1964
Illinois,Alexander,Flood,1,1541
Illinois,Jackson,Flood,1,1546
Wisconsin,Rusk,Flood,1,3136
Illinois,Jersey,Flood,1,1759
Illinois,Lee,Flood,1,1768
Illinois,Madison,Flood,1,1776
Illinois,Randolph,Flood,1,1554
Illinois,St. Clair,Flood,1,1792
Illinois,Stephenson,Flood,1,1798
Illinois,Union,Flood,1,1556
South Dakota,Custer,Flood,1,886
South Dakota,Haakon,Flood,1,891
South Dakota,Meade,Flood,1,906
Texas,Chambers,Flood,1,305
Texas,Jefferson,Flood,1,347
North Dakota,Griggs,Flood,1,1172
North Dakota,Kidder,Flood,2,1174
North Dakota,Nelson,Flood,2,1184
North Dakota,Stutsman,Flood,2,1199
North Dakota,Sheridan,Flood,2,1194
Wisconsin,Racine,Flood,1,1951
Wisconsin,Milwaukee,Flood,1,1945
Wisconsin,Kenosha,Flood,1,1939
Oregon,Wallowa,Flood,1,1210
Oregon,Union,Flood,1,1209
Washington,Garfield,Flood,1,1241
Washington,Island,Flood,1,112
Washington,Thurston,Flood,1,127
Washington,San Juan,Flood,1,123
Washington,Snohomish,Flood,1,126
Washington,Skagit,Flood,1,124
North Dakota,McIntosh,Flood,1,1178
Kentucky,Cumberland,Flood,1,2062
Kentucky,Edmonson,Flood,1,2064
Kentucky,Marion,Flood,1,2083
Kentucky,Fayette,Flood,1,2066
Kentucky,Jessamine,Flood,1,2076
Kentucky,Laurel,Flood,1,2078
Kentucky,Warren,Flood,1,2101
Kentucky,Pulaski,Flood,1,2093
West Virginia,Boone,Flood,1,2334
West Virginia,Logan,Flood,1,2338
West Virginia,Mingo,Flood,1,2341
Hawaii,Maui,Flood,1,78
Kentucky,Ballard,Flood,1,1564
