BaseYear,state,incidentType,designatedArea,Freq,FID
2015,TN,Severe Ice Storm,Anderson,1,2584
2015,TN,Severe Ice Storm,Bledsoe,1,2602
2015,TN,Severe Ice Storm,Blount,1,2622
2015,TN,Severe Ice Storm,Campbell,1,2633
2015,TN,Severe Ice Storm,Bedford County,2,2593
2015,TN,Severe Ice Storm,Claiborne,1,2670
2015,TN,Severe Ice Storm,Cumberland,1,2696
2015,TN,Severe Ice Storm,DeKalb,2,2710
2015,TN,Severe Ice Storm,Fentress,2,2731
2015,TN,Severe Ice Storm,Coffee,2,2689
2015,TN,Severe Ice Storm,Grainger,1,2748
2015,TN,Severe Ice Storm,Greene,1,2750
2015,TN,Severe Ice Storm,Giles,1,2743
2015,TN,Severe Ice Storm,Davidson,1,2698
2015,TN,Severe Ice Storm,Clay,1,2679
2015,TN,Severe Ice Storm,Grundy,1,2754
2015,TN,Severe Ice Storm,Cocke,1,2686
2015,TN,Severe Ice Storm,Hamblen,1,2757
2015,TN,Severe Ice Storm,Hardeman,1,2770
2015,TN,Severe Ice Storm,Hardin,1,2773
2015,TN,Severe Ice Storm,Hawkins,1,2779
2015,TN,Severe Ice Storm,Hancock,1,2766
2015,TN,Severe Ice Storm,Jefferson,1,2804
2015,TN,Severe Ice Storm,Knox,1,2814
2015,TN,Severe Ice Storm,Lawrence,1,2823
2015,TN,Severe Ice Storm,McMinn,1,2833
2015,TN,Severe Ice Storm,Marshall,1,2848
2015,TN,Severe Ice Storm,McNairy,1,2836
2015,TN,Severe Ice Storm,Monroe,1,2857
2015,TN,Severe Ice Storm,Loudon,1,2830
2015,TN,Severe Ice Storm,Moore,2,2863
2015,TN,Severe Ice Storm,Morgan,1,2866
2015,TN,Severe Ice Storm,Putnam,2,2890
2015,TN,Severe Ice Storm,Overton,2,2875
2015,TN,Severe Ice Storm,Pickett,2,2881
2015,TN,Severe Ice Storm,Rhea,1,2893
2015,TN,Severe Ice Storm,Obion,1,2872
2015,TN,Severe Ice Storm,Roane,1,2001
2015,TN,Severe Ice Storm,Sevier,1,2030
2015,TN,Severe Ice Storm,Scott,2,2020
2015,TN,Severe Ice Storm,Meigs,1,2854
2015,TN,Severe Ice Storm,Wayne,1,2089
2015,TN,Severe Ice Storm,White,1,2100
2015,TN,Severe Ice Storm,Warren,1,2081
2015,TN,Severe Ice Storm,Van Buren,1,2077
2015,GA,Severe Ice Storm,Banks,1,992
2015,GA,Severe Ice Storm,Barrow,1,993
2015,GA,Severe Ice Storm,Dawson,1,713
2015,GA,Severe Ice Storm,Elbert,1,746
2015,GA,Severe Ice Storm,Franklin,1,772
2015,GA,Severe Ice Storm,Habersham,1,806
2015,GA,Severe Ice Storm,Hart,1,816
2015,GA,Severe Ice Storm,Forsyth,1,768
2015,GA,Severe Ice Storm,Madison,1,875
2015,GA,Severe Ice Storm,Oglethorpe,1,905
2015,GA,Severe Ice Storm,Pickens,1,912
2015,GA,Severe Ice Storm,Hall,1,808
2015,GA,Severe Ice Storm,Jackson,1,828
2015,GA,Severe Ice Storm,Stephens,1,45
2015,GA,Severe Ice Storm,Lumpkin,1,865
2015,GA,Severe Ice Storm,White,1,157
2015,OK,Severe Ice Storm,Alfalfa,4,2099
2015,OK,Severe Ice Storm,Beckham,3,2106
2015,OK,Severe Ice Storm,Blaine,4,2110
2015,OK,Severe Ice Storm,Bryan,3,2112
2015,OK,Severe Ice Storm,Caddo,4,2118
2015,OK,Severe Ice Storm,Custer,4,2153
2015,OK,Severe Ice Storm,Canadian,4,2123
2015,OK,Severe Ice Storm,Ellis,4,2165
2015,OK,Severe Ice Storm,Dewey,4,2158
2015,OK,Severe Ice Storm,Garfield,4,2167
2015,OK,Severe Ice Storm,Grady,4,2184
2015,OK,Severe Ice Storm,Grant,4,2187
2015,OK,Severe Ice Storm,Greer,3,2189
2015,OK,Severe Ice Storm,Kiowa,4,2222
2015,OK,Severe Ice Storm,Logan,4,2236
2015,OK,Severe Ice Storm,Major,4,2260
2015,OK,Severe Ice Storm,Oklahoma,4,2303
2015,OK,Severe Ice Storm,Roger Mills,4,2369
2015,OK,Severe Ice Storm,Washita,4,2023
2015,OK,Severe Ice Storm,Kingfisher,4,2219
2015,OK,Severe Ice Storm,Woods,3,2029
2015,KS,Severe Ice Storm,Barton,1,719
2015,KS,Severe Ice Storm,Edwards,1,770
2015,KS,Severe Ice Storm,Ellsworth,1,776
2015,KS,Severe Ice Storm,Comanche,1,748
2015,KS,Severe Ice Storm,Clark,1,738
2015,KS,Severe Ice Storm,Hodgeman,1,818
2015,KS,Severe Ice Storm,Kiowa,1,829
2015,KS,Severe Ice Storm,Pawnee,1,872
2015,KS,Severe Ice Storm,Pratt,1,878
2015,KS,Severe Ice Storm,Meade,1,851
2015,KS,Severe Ice Storm,Rice,1,886
2015,KS,Severe Ice Storm,Jewell,1,822
2015,KS,Severe Ice Storm,Russell,1,893
2015,KS,Severe Ice Storm,Ford,1,784
2015,KS,Severe Ice Storm,Ness,1,864
2015,KS,Severe Ice Storm,Rush,1,891
2015,KS,Severe Ice Storm,Sheridan,1,904
2015,KS,Severe Ice Storm,Stafford,1,911
2015,KS,Severe Ice Storm,Trego,1,919
2015,KS,Severe Ice Storm,Seward,1,900
2015,TX,Severe Ice Storm,Anderson,2,2113
2015,TX,Severe Ice Storm,Andrews,2,2117
2015,TX,Severe Ice Storm,Angelina,2,2124
2015,TX,Severe Ice Storm,Aransas,2,2162
2015,TX,Severe Ice Storm,Archer,2,2168
2015,TX,Severe Ice Storm,Armstrong,2,2172
2015,TX,Severe Ice Storm,Atascosa,2,2173
2015,TX,Severe Ice Storm,Austin,2,2177
2015,TX,Severe Ice Storm,Bailey,2,2179
2015,TX,Severe Ice Storm,Bandera,2,2183
2015,TX,Severe Ice Storm,Bastrop,2,2190
2015,TX,Severe Ice Storm,Baylor,2,2192
2015,TX,Severe Ice Storm,Bee,2,2196
2015,TX,Severe Ice Storm,Bell,2,2198
2015,TX,Severe Ice Storm,Bexar,2,2203
2015,TX,Severe Ice Storm,Blanco,2,2207
2015,TX,Severe Ice Storm,Borden,2,2212
2015,TX,Severe Ice Storm,Bosque,2,2216
2015,TX,Severe Ice Storm,Bowie,2,2224
