state,declarationDate,incidentType,designatedArea,FID
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Aiken,2503
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Abbeville,2489
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Barnwell,2605
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Berkeley,2631
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Bamberg,2592
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Anderson,2559
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Beaufort,2626
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Charleston,2691
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Allendale,2527
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Calhoun,2635
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Chester,2704
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Chesterfield,2708
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Clarendon,2715
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Colleton,2718
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Cherokee,2700
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Darlington,2721
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Dillon,2725
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Dorchester,2730
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Edgefield,2735
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Fairfield,2738
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Florence,2742
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Greenville,2759
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Greenwood,2764
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Hampton,2767
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Georgetown,2752
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Jasper,2783
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Kershaw,2787
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Lancaster,2790
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Lee,2800
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Lexington,2803
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Laurens,2794
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),McCormick,2807
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Horry,2774
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Marlboro,2813
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Newberry,2818
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Oconee,2822
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Marion,2811
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Pickens,2834
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Richland,2843
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Orangeburg,2829
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Spartanburg,2851
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Sumter,2855
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Union,2860
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Saluda,2846
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),York,2867
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Williamsburg,2864
KS,2019-05-28T17:13:00.000Z,Severe Storm(s),Butler,726
KS,2019-05-28T17:13:00.000Z,Severe Storm(s),Chautauqua,730
KS,2019-05-28T17:13:00.000Z,Severe Storm(s),Coffey,745
KS,2019-05-28T17:13:00.000Z,Severe Storm(s),Anderson,712
KS,2019-05-28T17:13:00.000Z,Severe Storm(s),Dickinson,762
KS,2019-05-28T17:13:00.000Z,Severe Storm(s),Doniphan,765
KS,2019-05-28T17:13:00.000Z,Severe Storm(s),Crawford,756
KS,2019-05-28T17:13:00.000Z,Severe Storm(s),Douglas,767
KS,2019-05-28T17:13:00.000Z,Severe Storm(s),Franklin,786
