state,declarationDate,incidentType,designatedArea,FID
AZ,2019-05-21T13:30:00.000Z,Severe Storm(s),Navajo Nation,93
SD,2019-06-07T22:41:00.000Z,Flood,Lake Traverse,74
SD,2019-06-07T22:41:00.000Z,Flood,Pine Ridge,293
SD,2019-06-07T22:41:00.000Z,Flood,Cheyenne River,27
SD,2019-06-07T22:41:00.000Z,Flood,Rosebud,118
MN,2019-06-12T11:49:00.000Z,Flood,White Earth,172
MN,2019-06-12T11:49:00.000Z,Flood,Red Lake,302
MN,2019-06-12T11:49:00.000Z,Flood,Prairie Island,110
MN,2019-06-12T11:49:00.000Z,Flood,Upper Sioux,165
ID,2019-06-12T13:21:00.000Z,Flood,Nez Perce,275
NE,2019-06-17T11:02:00.000Z,Flood,Ponca (NE),354
NE,2019-06-17T11:02:00.000Z,Flood,Ponca (NE),354
SD,2019-06-20T16:01:00.000Z,Severe Storm(s),Pine Ridge,293
OK,2019-08-07T09:40:00.000Z,Severe Storm(s),Creek,376
WI,2019-08-27T12:42:00.000Z,Flood,St. Croix,140
WI,2019-08-27T12:42:00.000Z,Flood,Menominee,84
SD,2019-09-23T12:21:00.000Z,Flood,Rosebud,118
SD,2019-09-23T12:21:00.000Z,Flood,Cheyenne River,27
SD,2019-10-07T16:58:00.000Z,Severe Storm(s),Cheyenne River,27
SD,2019-10-07T16:58:00.000Z,Severe Storm(s),Lower Brule,78
SD,2019-11-18T09:48:00.000Z,Severe Storm(s),Flandreau,221
SD,2019-11-18T09:48:00.000Z,Severe Storm(s),Yankton,341
CA,2012-09-24T00:37:00.000Z,Fire,Campo,196
MT,2017-09-12T15:51:00.000Z,Fire,Blackfeet,19
CA,2018-07-28T22:49:00.000Z,Fire,Hopland,241
WA,2018-08-11T00:10:00.000Z,Fire,Yakama Nation,176
