BaseYear,state,incidentType,designatedArea,Freq,FID
2015,MO,Flood,Audrain,1,1766
2015,MO,Flood,Barton,3,1771
2015,MO,Flood,Bollinger,3,1781
2015,MO,Flood,Boone,2,1783
2015,MO,Flood,Butler,2,1792
2015,MO,Flood,Callaway,1,1799
2015,MO,Flood,Barry,3,1767
2015,MO,Flood,Camden,3,1803
2015,MO,Flood,Cape Girardeau,4,1808
2015,MO,Flood,Carter,2,1001
2015,MO,Flood,Cedar,3,1007
2015,MO,Flood,Christian,2,1014
2015,MO,Flood,Clark,1,1015
2015,MO,Flood,Cole,3,1022
2015,MO,Flood,Cooper,1,1025
2015,MO,Flood,Crawford,3,1028
2015,MO,Flood,Douglas,3,1043
2015,MO,Flood,Dallas,3,1032
2015,MO,Flood,Dent,2,1040
2015,MO,Flood,Hickory,2,1063
2015,MO,Flood,Howard,1,1068
2015,MO,Flood,Howell,3,1070
2015,MO,Flood,Gasconade,3,1049
2015,MO,Flood,Iron,3,1072
2015,MO,Flood,Greene,3,1054
2015,MO,Flood,Jasper,3,1078
2015,MO,Flood,Lewis,1,1104
2015,MO,Flood,Lincoln,2,1106
2015,MO,Flood,Maries,3,1120
2015,MO,Flood,Marion,1,1122
2015,MO,Flood,Dunklin,3,1045
2015,MO,Flood,Franklin,3,1047
2015,MO,Flood,Laclede,2,1096
2015,MO,Flood,Lawrence,3,1101
2015,MO,Flood,Jefferson,3,1082
2015,MO,Flood,Mississippi,4,1131
2015,MO,Flood,McDonald,3,1113
2015,MO,Flood,Moniteau,1,1135
2015,MO,Flood,Madison,2,1117
2015,MO,Flood,Miller,2,1128
2015,MO,Flood,Newton,3,1152
2015,MO,Flood,Oregon,2,1158
2015,MO,Flood,New Madrid,4,1149
2015,MO,Flood,Morgan,3,1146
2015,MO,Flood,Pemiscot,4,1170
2015,MO,Flood,Perry,4,1172
2015,MO,Flood,Montgomery,1,1142
2015,MO,Flood,Polk,2,1183
2015,MO,Flood,Pike,3,1179
2015,MO,Flood,Phelps,3,1176
2015,MO,Flood,Pulaski,3,1185
2015,MO,Flood,Ralls,2,1191
2015,MO,Flood,Reynolds,3,1200
2015,MO,Flood,Ripley,2,1203
2015,MO,Flood,St. Clair,2,1208
2015,MO,Flood,Osage,3,1164
2015,MO,Flood,Ozark,3,1168
2015,MO,Flood,Ste. Genevieve,4,1209
2015,MO,Flood,St. Charles,2,1205
2015,MO,Flood,Stoddard,2,1236
2015,MO,Flood,Stone,3,1237
2015,MO,Flood,Shannon,3,1229
2015,MO,Flood,Texas,3,1245
2015,MO,Flood,Taney,3,1242
2015,MO,Flood,Webster,3,1258
2015,MO,Flood,Vernon,1,1248
2015,MO,Flood,Warren,1,1251
2015,MO,Flood,Washington,3,1253
2015,MO,Flood,St. Francois,2,1212
2015,MO,Flood,St. Louis County,3,1216
2015,MO,Flood,St. Louis City,2,1266
2015,MO,Flood,Scott,4,1227
2015,MO,Flood,Wright,3,1263
2015,LA,Flood,Plaquemines,1,1427
2015,MO,Flood,Wayne,2,1256
2015,LA,Flood,Pointe Coupee,4,1431
2015,LA,Flood,Concordia,3,1098
2015,LA,Flood,Terrebonne,3,1501
2015,LA,Flood,West Feliciana,5,1524
2015,LA,Flood,St. Mary,3,1474
2015,LA,Flood,St. Landry,3,1471
2015,OK,Flood,Haskell,1,2195
2015,OK,Flood,Kay,1,2215
2015,OK,Flood,Le Flore,1,2230
2015,OK,Flood,Muskogee,1,2281
2015,OK,Flood,Noble,1,2287
2015,OK,Flood,Osage,1,2318
2015,OK,Flood,Pawnee,1,2329
2015,OK,Flood,Sequoyah,1,2391
2015,OK,Flood,Tulsa,1,2008
2015,OK,Flood,Wagoner,1,2014
2015,LA,Flood,Assumption,3,1060
2015,LA,Flood,Catahoula,3,1093
2015,LA,Flood,Iberville,4,1134
2015,LA,Flood,Rapides,4,1434
2015,LA,Flood,St. Martin,3,1473
2015,AR,Flood,Arkansas,2,46
2015,AR,Flood,Chicot,2,77
2015,AR,Flood,Conway,2,109
2015,AR,Flood,Crawford,2,115
2015,AR,Flood,Desha,2,130
2015,AR,Flood,Faulkner,2,141
2015,AR,Flood,Franklin,2,144
2015,AR,Flood,Lincoln,2,244
2015,AR,Flood,Pope,2,340
2015,AR,Flood,Sebastian,2,378
2015,AR,Flood,Pulaski,2,350
2015,AR,Flood,Perry,2,318
2015,AR,Flood,Jefferson,2,213
2015,AR,Flood,Johnson,2,218
2015,AR,Flood,Logan,2,258
2015,AR,Flood,Yell,2,438
2015,KY,Flood,Breathitt,4,1017
2015,KY,Flood,Bullitt,3,1024
