IA,2020-09-10T20:30:00.000Z,Severe Storm(s),Sac and Fox/Meskwaki,122
WA,2021-04-08T08:08:00.000Z,Severe Storm(s),Puyallup,111
OR,2021-05-04T12:06:00.000Z,Severe Storm(s),Grand Ronde,50
